timestamp,EMGID,mac_address,muscle,emg_value
2024-08-07 20:14:35.416,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.426,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.436,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.446,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.456,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.466,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.476,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.486,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.496,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.506,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.432,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.442,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.452,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.462,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.472,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.482,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.492,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.502,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.512,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.522,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.433,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.443,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.453,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.463,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.473,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.483,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.493,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.503,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.513,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.523,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.448,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:14:35.458,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:14:35.468,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:14:35.478,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:14:35.488,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:14:35.498,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:14:35.508,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:14:35.518,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:14:35.528,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:14:35.538,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:14:35.472,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.482,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.492,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.502,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.512,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.522,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.532,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.542,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.552,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.562,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.480,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:14:35.490,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:14:35.500,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:14:35.510,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:14:35.520,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:14:35.530,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:14:35.540,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:14:35.550,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:14:35.560,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:14:35.570,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:14:35.508,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:14:35.518,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:14:35.528,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:14:35.538,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:14:35.548,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:14:35.558,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:14:35.568,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:14:35.578,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:14:35.588,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:14:35.598,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:14:35.516,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.526,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.536,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.546,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.556,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.566,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.576,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.586,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.596,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.606,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:14:35.524,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.534,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.544,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.554,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.564,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.574,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.584,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.594,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.604,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.614,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:14:35.552,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.562,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.572,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.582,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.592,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.602,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.612,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.622,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.632,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.642,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:14:35.568,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.578,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.588,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.598,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:14:35.608,06,D4:8A:FC:C5:AB:32,R_Latiss,0
