timestamp,EMGID,mac_address,muscle,emg_value
2024-08-07 20:11:46.485,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:11:46.495,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:11:46.505,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:11:46.515,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:11:46.525,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:11:46.535,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:11:46.545,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:11:46.555,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:11:46.565,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:11:46.575,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:11:46.516,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:11:46.526,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:11:46.536,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:11:46.546,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:11:46.556,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:11:46.566,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:11:46.576,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:11:46.586,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:11:46.596,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:11:46.606,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:11:46.528,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:11:46.538,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:11:46.548,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:11:46.558,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:11:46.568,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:11:46.578,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:11:46.588,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:11:46.598,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:11:46.608,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:11:46.618,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:11:46.540,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:11:46.550,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:11:46.560,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:11:46.570,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:11:46.580,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:11:46.590,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:11:46.600,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:11:46.610,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:11:46.620,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:11:46.630,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:11:46.541,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:11:46.551,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:11:46.561,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:11:46.571,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:11:46.581,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:11:46.591,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:11:46.601,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:11:46.611,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:11:46.621,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:11:46.631,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:11:46.548,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:11:46.558,06,D4:8A:FC:C5:AB:32,R_Latiss,0
