timestamp,EMGID,mac_address,muscle,emg_value
2024-08-07 20:00:32.692,03,E4:65:B8:14:79:5E,L_Deltoid,6
2024-08-07 20:00:32.702,03,E4:65:B8:14:79:5E,L_Deltoid,30
2024-08-07 20:00:32.712,03,E4:65:B8:14:79:5E,L_Deltoid,66
2024-08-07 20:00:32.722,03,E4:65:B8:14:79:5E,L_Deltoid,62
2024-08-07 20:00:32.732,03,E4:65:B8:14:79:5E,L_Deltoid,48
2024-08-07 20:00:32.742,03,E4:65:B8:14:79:5E,L_Deltoid,23
2024-08-07 20:00:32.752,03,E4:65:B8:14:79:5E,L_Deltoid,48
2024-08-07 20:00:32.762,03,E4:65:B8:14:79:5E,L_Deltoid,10
2024-08-07 20:00:32.772,03,E4:65:B8:14:79:5E,L_Deltoid,35
2024-08-07 20:00:32.782,03,E4:65:B8:14:79:5E,L_Deltoid,19
2024-08-07 20:00:32.693,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.703,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.713,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.723,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.733,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.743,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.753,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.763,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.773,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.783,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.694,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.704,05,D4:8A:FC:C4:B0:C6,L_Latiss,24
2024-08-07 20:00:32.714,05,D4:8A:FC:C4:B0:C6,L_Latiss,40
2024-08-07 20:00:32.724,05,D4:8A:FC:C4:B0:C6,L_Latiss,64
2024-08-07 20:00:32.734,05,D4:8A:FC:C4:B0:C6,L_Latiss,80
2024-08-07 20:00:32.744,05,D4:8A:FC:C4:B0:C6,L_Latiss,59
2024-08-07 20:00:32.754,05,D4:8A:FC:C4:B0:C6,L_Latiss,38
2024-08-07 20:00:32.764,05,D4:8A:FC:C4:B0:C6,L_Latiss,24
2024-08-07 20:00:32.774,05,D4:8A:FC:C4:B0:C6,L_Latiss,5
2024-08-07 20:00:32.784,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.729,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:00:32.739,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:00:32.749,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:00:32.759,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:00:32.769,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:00:32.779,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:00:32.789,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:00:32.799,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:00:32.809,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:00:32.819,08,D4:8A:FC:C5:06:7E,R_Trapezius,0
2024-08-07 20:00:32.736,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.746,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.756,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.766,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.776,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.786,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.796,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.806,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.816,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.826,05,D4:8A:FC:C4:B0:C6,L_Latiss,0
2024-08-07 20:00:32.744,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:00:32.754,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:00:32.764,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:00:32.774,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:00:32.784,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:00:32.794,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:00:32.804,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:00:32.814,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:00:32.824,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:00:32.834,01,E4:65:B8:14:BA:9A,L_Biceps,0
2024-08-07 20:00:32.780,03,E4:65:B8:14:79:5E,L_Deltoid,30
2024-08-07 20:00:32.790,03,E4:65:B8:14:79:5E,L_Deltoid,55
2024-08-07 20:00:32.800,03,E4:65:B8:14:79:5E,L_Deltoid,46
2024-08-07 20:00:32.810,03,E4:65:B8:14:79:5E,L_Deltoid,28
2024-08-07 20:00:32.820,03,E4:65:B8:14:79:5E,L_Deltoid,46
2024-08-07 20:00:32.830,03,E4:65:B8:14:79:5E,L_Deltoid,30
2024-08-07 20:00:32.840,03,E4:65:B8:14:79:5E,L_Deltoid,48
2024-08-07 20:00:32.850,03,E4:65:B8:14:79:5E,L_Deltoid,34
2024-08-07 20:00:32.860,03,E4:65:B8:14:79:5E,L_Deltoid,19
2024-08-07 20:00:32.870,03,E4:65:B8:14:79:5E,L_Deltoid,48
2024-08-07 20:00:32.781,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.791,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.801,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.811,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.821,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.831,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.841,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.851,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.861,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.871,04,D4:8A:FC:C5:A5:CA,R_Deltoid,0
2024-08-07 20:00:32.797,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.807,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.817,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.827,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.837,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.847,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.857,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.867,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.877,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.887,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.798,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:00:32.808,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:00:32.818,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:00:32.828,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:00:32.838,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:00:32.848,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:00:32.858,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:00:32.868,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:00:32.878,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:00:32.888,06,D4:8A:FC:C5:AB:32,R_Latiss,0
2024-08-07 20:00:32.799,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:00:32.809,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:00:32.819,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:00:32.829,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:00:32.839,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:00:32.849,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:00:32.859,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:00:32.869,07,D4:8A:FC:C5:9E:12,L_Trapezius,6
2024-08-07 20:00:32.879,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:00:32.889,07,D4:8A:FC:C5:9E:12,L_Trapezius,0
2024-08-07 20:00:32.800,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.810,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.820,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
2024-08-07 20:00:32.830,02,D4:8A:FC:C5:8B:B2,R_Biceps,0
