timestamp,frame_id
2024-08-07_20-11-34.513066,1
2024-08-07_20-11-34.545043,2
2024-08-07_20-11-34.578333,3
2024-08-07_20-11-34.612446,4
2024-08-07_20-11-34.645518,5
2024-08-07_20-11-34.679601,6
2024-08-07_20-11-34.712371,7
2024-08-07_20-11-34.746080,8
2024-08-07_20-11-34.779059,9
2024-08-07_20-11-34.812172,10
2024-08-07_20-11-34.845441,11
2024-08-07_20-11-34.879113,12
2024-08-07_20-11-34.912465,13
2024-08-07_20-11-34.944981,14
2024-08-07_20-11-34.978330,15
2024-08-07_20-11-35.011839,16
2024-08-07_20-11-35.045620,17
2024-08-07_20-11-35.078599,18
2024-08-07_20-11-35.114427,19
2024-08-07_20-11-35.145655,20
2024-08-07_20-11-35.178141,21
2024-08-07_20-11-35.213914,22
2024-08-07_20-11-35.249381,23
2024-08-07_20-11-35.281636,24
2024-08-07_20-11-35.313252,25
2024-08-07_20-11-35.346488,26
2024-08-07_20-11-35.379155,27
2024-08-07_20-11-35.411822,28
2024-08-07_20-11-35.445464,29
2024-08-07_20-11-35.478706,30
2024-08-07_20-11-35.512015,31
2024-08-07_20-11-35.545395,32
2024-08-07_20-11-35.578695,33
2024-08-07_20-11-35.612830,34
2024-08-07_20-11-35.646929,35
2024-08-07_20-11-35.678923,36
2024-08-07_20-11-35.711851,37
2024-08-07_20-11-35.748524,38
2024-08-07_20-11-35.778755,39
2024-08-07_20-11-35.811874,40
2024-08-07_20-11-35.845194,41
2024-08-07_20-11-35.878765,42
2024-08-07_20-11-35.912256,43
2024-08-07_20-11-35.945352,44
2024-08-07_20-11-35.978694,45
2024-08-07_20-11-36.015166,46
2024-08-07_20-11-36.045851,47
2024-08-07_20-11-36.078271,48
2024-08-07_20-11-36.111368,49
2024-08-07_20-11-36.144590,50
2024-08-07_20-11-36.179637,51
2024-08-07_20-11-36.212456,52
2024-08-07_20-11-36.246321,53
2024-08-07_20-11-36.279151,54
2024-08-07_20-11-36.312062,55
2024-08-07_20-11-36.345046,56
2024-08-07_20-11-36.378976,57
2024-08-07_20-11-36.411336,58
2024-08-07_20-11-36.445312,59
2024-08-07_20-11-36.478332,60
2024-08-07_20-11-36.512675,61
2024-08-07_20-11-36.545774,62
2024-08-07_20-11-36.578870,63
2024-08-07_20-11-36.611620,64
2024-08-07_20-11-36.645545,65
2024-08-07_20-11-36.679015,66
2024-08-07_20-11-36.711690,67
2024-08-07_20-11-36.745654,68
2024-08-07_20-11-36.778838,69
2024-08-07_20-11-36.812318,70
2024-08-07_20-11-36.846516,71
2024-08-07_20-11-36.878468,72
2024-08-07_20-11-36.912467,73
2024-08-07_20-11-36.945221,74
2024-08-07_20-11-36.978967,75
2024-08-07_20-11-37.011811,76
2024-08-07_20-11-37.045217,77
2024-08-07_20-11-37.079323,78
2024-08-07_20-11-37.113256,79
2024-08-07_20-11-37.145559,80
2024-08-07_20-11-37.178630,81
2024-08-07_20-11-37.211905,82
2024-08-07_20-11-37.245344,83
2024-08-07_20-11-37.278426,84
2024-08-07_20-11-37.311993,85
2024-08-07_20-11-37.344910,86
2024-08-07_20-11-37.378625,87
2024-08-07_20-11-37.412352,88
2024-08-07_20-11-37.445237,89
2024-08-07_20-11-37.478624,90
2024-08-07_20-11-37.512026,91
2024-08-07_20-11-37.544979,92
2024-08-07_20-11-37.578066,93
2024-08-07_20-11-37.612140,94
2024-08-07_20-11-37.645203,95
2024-08-07_20-11-37.678028,96
