timestamp,frame_id
2024-08-07_19-46-32.810792,1
2024-08-07_19-46-32.844036,2
2024-08-07_19-46-32.877675,3
2024-08-07_19-46-32.911001,4
2024-08-07_19-46-32.944515,5
2024-08-07_19-46-32.977576,6
2024-08-07_19-46-33.010685,7
2024-08-07_19-46-33.045192,8
2024-08-07_19-46-33.078232,9
2024-08-07_19-46-33.110855,10
2024-08-07_19-46-33.144496,11
2024-08-07_19-46-33.177657,12
2024-08-07_19-46-33.211627,13
2024-08-07_19-46-33.244253,14
2024-08-07_19-46-33.277346,15
2024-08-07_19-46-33.311123,16
2024-08-07_19-46-33.345195,17
2024-08-07_19-46-33.378013,18
2024-08-07_19-46-33.410897,19
2024-08-07_19-46-33.444360,20
2024-08-07_19-46-33.477143,21
2024-08-07_19-46-33.509817,22
2024-08-07_19-46-33.543782,23
2024-08-07_19-46-33.576789,24
2024-08-07_19-46-33.610816,25
2024-08-07_19-46-33.645123,26
2024-08-07_19-46-33.677806,27
2024-08-07_19-46-33.712050,28
2024-08-07_19-46-33.744167,29
2024-08-07_19-46-33.777192,30
2024-08-07_19-46-33.810754,31
2024-08-07_19-46-33.844305,32
2024-08-07_19-46-33.877306,33
2024-08-07_19-46-33.910842,34
2024-08-07_19-46-33.944471,35
2024-08-07_19-46-33.977596,36
2024-08-07_19-46-34.010772,37
2024-08-07_19-46-34.043900,38
2024-08-07_19-46-34.077216,39
2024-08-07_19-46-34.110863,40
2024-08-07_19-46-34.143917,41
2024-08-07_19-46-34.177616,42
2024-08-07_19-46-34.211375,43
2024-08-07_19-46-34.244514,44
2024-08-07_19-46-34.277632,45
2024-08-07_19-46-34.310990,46
2024-08-07_19-46-34.344428,47
2024-08-07_19-46-34.379412,48
2024-08-07_19-46-34.411873,49
2024-08-07_19-46-34.444794,50
2024-08-07_19-46-34.477710,51
2024-08-07_19-46-34.510408,52
2024-08-07_19-46-34.543636,53
2024-08-07_19-46-34.577445,54
2024-08-07_19-46-34.610430,55
2024-08-07_19-46-34.644154,56
2024-08-07_19-46-34.677104,57
2024-08-07_19-46-34.711087,58
2024-08-07_19-46-34.743974,59
2024-08-07_19-46-34.777455,60
2024-08-07_19-46-34.810351,61
2024-08-07_19-46-34.846267,62
2024-08-07_19-46-34.877111,63
2024-08-07_19-46-34.911031,64
2024-08-07_19-46-34.943800,65
2024-08-07_19-46-34.977077,66
2024-08-07_19-46-35.011554,67
2024-08-07_19-46-35.044413,68
2024-08-07_19-46-35.076983,69
2024-08-07_19-46-35.110752,70
2024-08-07_19-46-35.144000,71
2024-08-07_19-46-35.177409,72
2024-08-07_19-46-35.212452,73
2024-08-07_19-46-35.244413,74
2024-08-07_19-46-35.278220,75
2024-08-07_19-46-35.314691,76
2024-08-07_19-46-35.347267,77
2024-08-07_19-46-35.379448,78
2024-08-07_19-46-35.410830,79
2024-08-07_19-46-35.443367,80
2024-08-07_19-46-35.477208,81
2024-08-07_19-46-35.515916,82
2024-08-07_19-46-35.549052,83
2024-08-07_19-46-35.579591,84
2024-08-07_19-46-35.611098,85
2024-08-07_19-46-35.643861,86
2024-08-07_19-46-35.677008,87
2024-08-07_19-46-35.710201,88
2024-08-07_19-46-35.744593,89
2024-08-07_19-46-35.777010,90
2024-08-07_19-46-35.810169,91
2024-08-07_19-46-35.844023,92
2024-08-07_19-46-35.876709,93
2024-08-07_19-46-35.910621,94
2024-08-07_19-46-35.944228,95
2024-08-07_19-46-35.977351,96
2024-08-07_19-46-36.011081,97
2024-08-07_19-46-36.043979,98
