timestamp,frame_id
2024-08-07_20-05-51.757138,1
2024-08-07_20-05-51.788866,2
2024-08-07_20-05-51.820841,3
2024-08-07_20-05-51.854472,4
2024-08-07_20-05-51.887741,5
2024-08-07_20-05-51.921006,6
2024-08-07_20-05-51.954070,7
2024-08-07_20-05-51.987218,8
2024-08-07_20-05-52.020923,9
2024-08-07_20-05-52.055031,10
2024-08-07_20-05-52.087931,11
2024-08-07_20-05-52.123925,12
2024-08-07_20-05-52.154780,13
2024-08-07_20-05-52.188194,14
2024-08-07_20-05-52.221403,15
2024-08-07_20-05-52.254961,16
2024-08-07_20-05-52.288155,17
2024-08-07_20-05-52.323117,18
2024-08-07_20-05-52.355018,19
2024-08-07_20-05-52.388395,20
2024-08-07_20-05-52.423018,21
2024-08-07_20-05-52.454914,22
2024-08-07_20-05-52.487843,23
2024-08-07_20-05-52.521714,24
2024-08-07_20-05-52.554440,25
2024-08-07_20-05-52.587910,26
2024-08-07_20-05-52.621524,27
2024-08-07_20-05-52.654486,28
2024-08-07_20-05-52.687756,29
2024-08-07_20-05-52.721489,30
2024-08-07_20-05-52.755755,31
2024-08-07_20-05-52.788320,32
2024-08-07_20-05-52.821117,33
2024-08-07_20-05-52.853936,34
2024-08-07_20-05-52.887206,35
2024-08-07_20-05-52.921103,36
2024-08-07_20-05-52.953989,37
2024-08-07_20-05-52.987689,38
2024-08-07_20-05-53.021228,39
2024-08-07_20-05-53.054806,40
2024-08-07_20-05-53.087700,41
2024-08-07_20-05-53.121977,42
2024-08-07_20-05-53.154723,43
2024-08-07_20-05-53.188580,44
2024-08-07_20-05-53.221035,45
2024-08-07_20-05-53.255174,46
2024-08-07_20-05-53.288804,47
2024-08-07_20-05-53.321664,48
2024-08-07_20-05-53.354534,49
2024-08-07_20-05-53.388130,50
2024-08-07_20-05-53.421469,51
2024-08-07_20-05-53.454405,52
2024-08-07_20-05-53.487479,53
2024-08-07_20-05-53.521079,54
2024-08-07_20-05-53.554390,55
2024-08-07_20-05-53.587992,56
2024-08-07_20-05-53.621095,57
2024-08-07_20-05-53.655510,58
2024-08-07_20-05-53.687945,59
2024-08-07_20-05-53.721451,60
2024-08-07_20-05-53.754767,61
2024-08-07_20-05-53.787720,62
2024-08-07_20-05-53.821304,63
2024-08-07_20-05-53.854914,64
2024-08-07_20-05-53.889971,65
2024-08-07_20-05-53.921429,66
2024-08-07_20-05-53.954430,67
2024-08-07_20-05-53.987868,68
2024-08-07_20-05-54.021544,69
2024-08-07_20-05-54.054459,70
2024-08-07_20-05-54.088527,71
2024-08-07_20-05-54.121368,72
2024-08-07_20-05-54.154686,73
2024-08-07_20-05-54.188128,74
2024-08-07_20-05-54.221356,75
2024-08-07_20-05-54.254141,76
2024-08-07_20-05-54.288267,77
2024-08-07_20-05-54.322245,78
2024-08-07_20-05-54.354421,79
2024-08-07_20-05-54.387556,80
2024-08-07_20-05-54.420912,81
2024-08-07_20-05-54.454124,82
2024-08-07_20-05-54.487464,83
2024-08-07_20-05-54.520907,84
2024-08-07_20-05-54.553813,85
2024-08-07_20-05-54.587579,86
2024-08-07_20-05-54.620849,87
2024-08-07_20-05-54.654254,88
2024-08-07_20-05-54.690477,89
2024-08-07_20-05-54.721127,90
2024-08-07_20-05-54.754315,91
2024-08-07_20-05-54.787392,92
2024-08-07_20-05-54.820593,93
2024-08-07_20-05-54.853666,94
2024-08-07_20-05-54.886640,95
2024-08-07_20-05-54.919743,96
