timestamp,frame_id
2024-08-07_21-05-29.189482,1
2024-08-07_21-05-29.222002,2
2024-08-07_21-05-29.254913,3
2024-08-07_21-05-29.288613,4
2024-08-07_21-05-29.321840,5
2024-08-07_21-05-29.354183,6
2024-08-07_21-05-29.387757,7
2024-08-07_21-05-29.422298,8
2024-08-07_21-05-29.456003,9
2024-08-07_21-05-29.488684,10
2024-08-07_21-05-29.521567,11
2024-08-07_21-05-29.557231,12
2024-08-07_21-05-29.588628,13
2024-08-07_21-05-29.621900,14
2024-08-07_21-05-29.654754,15
2024-08-07_21-05-29.689072,16
2024-08-07_21-05-29.721937,17
2024-08-07_21-05-29.754928,18
2024-08-07_21-05-29.788523,19
2024-08-07_21-05-29.823919,20
2024-08-07_21-05-29.855024,21
2024-08-07_21-05-29.887944,22
2024-08-07_21-05-29.921806,23
2024-08-07_21-05-29.954816,24
2024-08-07_21-05-29.988400,25
2024-08-07_21-05-30.021311,26
2024-08-07_21-05-30.056216,27
2024-08-07_21-05-30.089085,28
2024-08-07_21-05-30.121932,29
2024-08-07_21-05-30.155045,30
2024-08-07_21-05-30.188207,31
2024-08-07_21-05-30.221281,32
2024-08-07_21-05-30.254526,33
2024-08-07_21-05-30.287626,34
2024-08-07_21-05-30.323852,35
2024-08-07_21-05-30.354321,36
2024-08-07_21-05-30.387821,37
2024-08-07_21-05-30.421577,38
2024-08-07_21-05-30.454534,39
2024-08-07_21-05-30.488275,40
2024-08-07_21-05-30.523081,41
2024-08-07_21-05-30.554559,42
2024-08-07_21-05-30.588793,43
2024-08-07_21-05-30.621431,44
2024-08-07_21-05-30.656764,45
2024-08-07_21-05-30.687615,46
2024-08-07_21-05-30.722548,47
2024-08-07_21-05-30.754421,48
2024-08-07_21-05-30.789605,49
2024-08-07_21-05-30.821416,50
2024-08-07_21-05-30.855537,51
2024-08-07_21-05-30.888418,52
2024-08-07_21-05-30.922059,53
2024-08-07_21-05-30.954789,54
2024-08-07_21-05-30.989032,55
2024-08-07_21-05-31.021039,56
2024-08-07_21-05-31.055129,57
2024-08-07_21-05-31.088278,58
2024-08-07_21-05-31.121278,59
2024-08-07_21-05-31.154493,60
2024-08-07_21-05-31.188007,61
2024-08-07_21-05-31.222426,62
2024-08-07_21-05-31.255664,63
2024-08-07_21-05-31.288485,64
2024-08-07_21-05-31.321530,65
2024-08-07_21-05-31.354445,66
2024-08-07_21-05-31.387984,67
2024-08-07_21-05-31.423135,68
2024-08-07_21-05-31.455034,69
2024-08-07_21-05-31.487948,70
2024-08-07_21-05-31.520392,71
2024-08-07_21-05-31.553663,72
2024-08-07_21-05-31.587159,73
2024-08-07_21-05-31.621090,74
2024-08-07_21-05-31.654483,75
2024-08-07_21-05-31.689718,76
2024-08-07_21-05-31.720995,77
2024-08-07_21-05-31.755562,78
2024-08-07_21-05-31.787911,79
2024-08-07_21-05-31.820938,80
2024-08-07_21-05-31.854361,81
2024-08-07_21-05-31.888376,82
2024-08-07_21-05-31.922545,83
2024-08-07_21-05-31.955070,84
2024-08-07_21-05-31.986028,85
2024-08-07_21-05-32.020789,86
2024-08-07_21-05-32.054564,87
2024-08-07_21-05-32.087736,88
2024-08-07_21-05-32.121146,89
2024-08-07_21-05-32.154291,90
2024-08-07_21-05-32.188095,91
2024-08-07_21-05-32.220710,92
2024-08-07_21-05-32.255403,93
2024-08-07_21-05-32.287894,94
2024-08-07_21-05-32.321341,95
