timestamp,frame_id
2024-08-07_21-04-38.970012,1
2024-08-07_21-04-39.005279,2
2024-08-07_21-04-39.032581,3
2024-08-07_21-04-39.066591,4
2024-08-07_21-04-39.099410,5
2024-08-07_21-04-39.132970,6
2024-08-07_21-04-39.165743,7
2024-08-07_21-04-39.199929,8
2024-08-07_21-04-39.232543,9
2024-08-07_21-04-39.265807,10
2024-08-07_21-04-39.299235,11
2024-08-07_21-04-39.335691,12
2024-08-07_21-04-39.366321,13
2024-08-07_21-04-39.400025,14
2024-08-07_21-04-39.433694,15
2024-08-07_21-04-39.467006,16
2024-08-07_21-04-39.499412,17
2024-08-07_21-04-39.534598,18
2024-08-07_21-04-39.565950,19
2024-08-07_21-04-39.600096,20
2024-08-07_21-04-39.632736,21
2024-08-07_21-04-39.666048,22
2024-08-07_21-04-39.699257,23
2024-08-07_21-04-39.732745,24
2024-08-07_21-04-39.766140,25
2024-08-07_21-04-39.799254,26
2024-08-07_21-04-39.832916,27
2024-08-07_21-04-39.865832,28
2024-08-07_21-04-39.899870,29
2024-08-07_21-04-39.932627,30
2024-08-07_21-04-39.965978,31
2024-08-07_21-04-40.000671,32
2024-08-07_21-04-40.032986,33
2024-08-07_21-04-40.065869,34
2024-08-07_21-04-40.099490,35
2024-08-07_21-04-40.132666,36
2024-08-07_21-04-40.165946,37
2024-08-07_21-04-40.199302,38
2024-08-07_21-04-40.233440,39
2024-08-07_21-04-40.265877,40
2024-08-07_21-04-40.300503,41
2024-08-07_21-04-40.332841,42
2024-08-07_21-04-40.365912,43
2024-08-07_21-04-40.399384,44
2024-08-07_21-04-40.433821,45
2024-08-07_21-04-40.465987,46
2024-08-07_21-04-40.499663,47
2024-08-07_21-04-40.532656,48
2024-08-07_21-04-40.566458,49
2024-08-07_21-04-40.599021,50
2024-08-07_21-04-40.632355,51
2024-08-07_21-04-40.665816,52
2024-08-07_21-04-40.701520,53
2024-08-07_21-04-40.732718,54
2024-08-07_21-04-40.765414,55
2024-08-07_21-04-40.799910,56
2024-08-07_21-04-40.832347,57
2024-08-07_21-04-40.866643,58
2024-08-07_21-04-40.899773,59
2024-08-07_21-04-40.933174,60
2024-08-07_21-04-40.965606,61
2024-08-07_21-04-40.998912,62
2024-08-07_21-04-41.032247,63
2024-08-07_21-04-41.065649,64
2024-08-07_21-04-41.098663,65
2024-08-07_21-04-41.133780,66
2024-08-07_21-04-41.166029,67
2024-08-07_21-04-41.199297,68
2024-08-07_21-04-41.232777,69
2024-08-07_21-04-41.266530,70
2024-08-07_21-04-41.299419,71
2024-08-07_21-04-41.333073,72
2024-08-07_21-04-41.365676,73
2024-08-07_21-04-41.400014,74
2024-08-07_21-04-41.432167,75
2024-08-07_21-04-41.465860,76
2024-08-07_21-04-41.498427,77
2024-08-07_21-04-41.531609,78
2024-08-07_21-04-41.566236,79
2024-08-07_21-04-41.599493,80
2024-08-07_21-04-41.632843,81
2024-08-07_21-04-41.665674,82
2024-08-07_21-04-41.700277,83
2024-08-07_21-04-41.732465,84
2024-08-07_21-04-41.765626,85
2024-08-07_21-04-41.800269,86
2024-08-07_21-04-41.832129,87
2024-08-07_21-04-41.865564,88
2024-08-07_21-04-41.899338,89
2024-08-07_21-04-41.932238,90
2024-08-07_21-04-41.965956,91
2024-08-07_21-04-41.999110,92
2024-08-07_21-04-42.032910,93
2024-08-07_21-04-42.065414,94
2024-08-07_21-04-42.099303,95
