timestamp,frame_id
2024-08-07_21-06-05.183451,1
2024-08-07_21-06-05.219378,2
2024-08-07_21-06-05.246158,3
2024-08-07_21-06-05.279714,4
2024-08-07_21-06-05.312150,5
2024-08-07_21-06-05.345306,6
2024-08-07_21-06-05.379937,7
2024-08-07_21-06-05.413652,8
2024-08-07_21-06-05.447678,9
2024-08-07_21-06-05.479927,10
2024-08-07_21-06-05.523831,11
2024-08-07_21-06-05.545961,12
2024-08-07_21-06-05.580784,13
2024-08-07_21-06-05.612810,14
2024-08-07_21-06-05.646372,15
2024-08-07_21-06-05.679580,16
2024-08-07_21-06-05.714107,17
2024-08-07_21-06-05.746402,18
2024-08-07_21-06-05.780783,19
2024-08-07_21-06-05.811954,20
2024-08-07_21-06-05.845274,21
2024-08-07_21-06-05.879927,22
2024-08-07_21-06-05.913182,23
2024-08-07_21-06-05.946318,24
2024-08-07_21-06-05.979533,25
2024-08-07_21-06-06.013351,26
2024-08-07_21-06-06.046601,27
2024-08-07_21-06-06.079719,28
2024-08-07_21-06-06.115087,29
2024-08-07_21-06-06.146450,30
2024-08-07_21-06-06.179713,31
2024-08-07_21-06-06.213103,32
2024-08-07_21-06-06.246293,33
2024-08-07_21-06-06.280079,34
2024-08-07_21-06-06.314046,35
2024-08-07_21-06-06.346403,36
2024-08-07_21-06-06.380917,37
2024-08-07_21-06-06.413282,38
2024-08-07_21-06-06.447680,39
2024-08-07_21-06-06.480666,40
2024-08-07_21-06-06.513836,41
2024-08-07_21-06-06.547936,42
2024-08-07_21-06-06.580246,43
2024-08-07_21-06-06.614000,44
2024-08-07_21-06-06.679992,45
2024-08-07_21-06-06.747323,46
2024-08-07_21-06-06.813459,47
2024-08-07_21-06-06.882122,48
2024-08-07_21-06-06.950660,49
2024-08-07_21-06-07.016220,50
2024-08-07_21-06-07.080543,51
2024-08-07_21-06-07.147205,52
2024-08-07_21-06-07.213367,53
2024-08-07_21-06-07.283427,54
2024-08-07_21-06-07.347010,55
2024-08-07_21-06-07.413132,56
2024-08-07_21-06-07.479592,57
2024-08-07_21-06-07.514429,58
2024-08-07_21-06-07.546576,59
2024-08-07_21-06-07.580236,60
2024-08-07_21-06-07.613012,61
2024-08-07_21-06-07.646502,62
2024-08-07_21-06-07.679720,63
2024-08-07_21-06-07.713095,64
2024-08-07_21-06-07.746071,65
2024-08-07_21-06-07.780795,66
2024-08-07_21-06-07.812799,67
2024-08-07_21-06-07.846511,68
2024-08-07_21-06-07.879662,69
2024-08-07_21-06-07.916837,70
2024-08-07_21-06-07.945693,71
2024-08-07_21-06-07.979015,72
2024-08-07_21-06-08.012377,73
2024-08-07_21-06-08.046169,74
2024-08-07_21-06-08.079307,75
2024-08-07_21-06-08.113025,76
2024-08-07_21-06-08.146216,77
2024-08-07_21-06-08.179598,78
2024-08-07_21-06-08.212706,79
2024-08-07_21-06-08.246295,80
2024-08-07_21-06-08.279920,81
2024-08-07_21-06-08.312966,82
