timestamp,frame_id
2024-08-07_21-09-01.079435,1
2024-08-07_21-09-01.109905,2
2024-08-07_21-09-01.140994,3
2024-08-07_21-09-01.175473,4
2024-08-07_21-09-01.206386,5
2024-08-07_21-09-01.241355,6
2024-08-07_21-09-01.274070,7
2024-08-07_21-09-01.307506,8
2024-08-07_21-09-01.345906,9
2024-08-07_21-09-01.378590,10
2024-08-07_21-09-01.409630,11
2024-08-07_21-09-01.441494,12
2024-08-07_21-09-01.474004,13
2024-08-07_21-09-01.507226,14
2024-08-07_21-09-01.540396,15
2024-08-07_21-09-01.573762,16
2024-08-07_21-09-01.607263,17
2024-08-07_21-09-01.640806,18
2024-08-07_21-09-01.674151,19
2024-08-07_21-09-01.707706,20
2024-08-07_21-09-01.740330,21
2024-08-07_21-09-01.774193,22
2024-08-07_21-09-01.807161,23
2024-08-07_21-09-01.841551,24
2024-08-07_21-09-01.873777,25
2024-08-07_21-09-01.907226,26
2024-08-07_21-09-01.940309,27
2024-08-07_21-09-01.973773,28
2024-08-07_21-09-02.007144,29
2024-08-07_21-09-02.040303,30
2024-08-07_21-09-02.074135,31
2024-08-07_21-09-02.106929,32
2024-08-07_21-09-02.141347,33
2024-08-07_21-09-02.173744,34
2024-08-07_21-09-02.207516,35
2024-08-07_21-09-02.240065,36
2024-08-07_21-09-02.274035,37
2024-08-07_21-09-02.307068,38
2024-08-07_21-09-02.340474,39
2024-08-07_21-09-02.373686,40
2024-08-07_21-09-02.407224,41
2024-08-07_21-09-02.440193,42
2024-08-07_21-09-02.473620,43
2024-08-07_21-09-02.506672,44
2024-08-07_21-09-02.540413,45
2024-08-07_21-09-02.573688,46
2024-08-07_21-09-02.607997,47
2024-08-07_21-09-02.640232,48
2024-08-07_21-09-02.674195,49
2024-08-07_21-09-02.706658,50
2024-08-07_21-09-02.742602,51
2024-08-07_21-09-02.773657,52
2024-08-07_21-09-02.807025,53
2024-08-07_21-09-02.840030,54
2024-08-07_21-09-02.873797,55
2024-08-07_21-09-02.906757,56
2024-08-07_21-09-02.940239,57
2024-08-07_21-09-02.974073,58
2024-08-07_21-09-03.008550,59
2024-08-07_21-09-03.040840,60
2024-08-07_21-09-03.073635,61
2024-08-07_21-09-03.106680,62
2024-08-07_21-09-03.140102,63
2024-08-07_21-09-03.173438,64
2024-08-07_21-09-03.206606,65
2024-08-07_21-09-03.240070,66
2024-08-07_21-09-03.273617,67
2024-08-07_21-09-03.307035,68
2024-08-07_21-09-03.340914,69
2024-08-07_21-09-03.374058,70
2024-08-07_21-09-03.406918,71
2024-08-07_21-09-03.439990,72
2024-08-07_21-09-03.473591,73
2024-08-07_21-09-03.507072,74
2024-08-07_21-09-03.540205,75
2024-08-07_21-09-03.574293,76
2024-08-07_21-09-03.606804,77
2024-08-07_21-09-03.640724,78
2024-08-07_21-09-03.673556,79
2024-08-07_21-09-03.705913,80
2024-08-07_21-09-03.739378,81
2024-08-07_21-09-03.773563,82
2024-08-07_21-09-03.806697,83
2024-08-07_21-09-03.839936,84
2024-08-07_21-09-03.874338,85
2024-08-07_21-09-03.907437,86
2024-08-07_21-09-03.941229,87
2024-08-07_21-09-03.973301,88
2024-08-07_21-09-04.008384,89
2024-08-07_21-09-04.039915,90
2024-08-07_21-09-04.073700,91
2024-08-07_21-09-04.107039,92
2024-08-07_21-09-04.140239,93
2024-08-07_21-09-04.173293,94
