timestamp,EMG
2024-05-28_12-57-45.876746,"58,85.55"
2024-05-28_12-57-45.877036,".04,71.07"
2024-05-28_12-57-45.877120,"85.90,68.20"
2024-05-28_12-57-45.877321,"83.35,55.58"
2024-05-28_12-57-45.877414,"93.20,46.34"
2024-05-28_12-57-45.877475,"84.79,61.15"
2024-05-28_12-57-45.877527,"56.16,60.56"
2024-05-28_12-57-45.877580,"63.53,60.69"
2024-05-28_12-57-45.877633,"90.73,85.83"
2024-05-28_12-57-45.877685,"96.28,86.34"
2024-05-28_12-57-45.877735,"81.58,85.55"
2024-05-28_12-57-47.443382,"93.02,41.45"
2024-05-28_12-57-47.475766,"91.16,56.64"
2024-05-28_12-57-47.508462,"55.53,58.52"
2024-05-28_12-57-47.537254,"62.55,55.77"
2024-05-28_12-57-47.570031,"84.62,86.60"
2024-05-28_12-57-47.602842,"90.19,84.53"
2024-05-28_12-57-47.635491,"79.96,86.32"
2024-05-28_12-57-47.668300,"84.91,77.10"
2024-05-28_12-57-47.701046,"98.25,79.49"
2024-05-28_12-57-47.733742,"104.93,71.89"
2024-05-28_12-57-47.762463,"82.43,53.13"
2024-05-28_12-57-47.795262,"107.77,53.19"
2024-05-28_12-57-47.827948,"95.11,51.47"
2024-05-28_12-57-47.860704,"77.19,54.46"
2024-05-28_12-57-47.893503,"61.81,77.48"
2024-05-28_12-57-47.926262,"80.43,78.86"
2024-05-28_12-57-47.959267,"81.57,87.56"
2024-05-28_12-57-47.987800,"82.75,82.92"
2024-05-28_12-57-48.020596,"87.64,88.90"
2024-05-28_12-57-48.053276,"94.98,83.69"
2024-05-28_12-57-48.086089,"83.80,71.41"
2024-05-28_12-57-48.118828,"106.31,52.06"
2024-05-28_12-57-48.151574,"95.54,56.54"
2024-05-28_12-57-48.184271,"108.78,46.71"
2024-05-28_12-57-48.213209,"98.68,57.64"
2024-05-28_12-57-48.245852,"61.64,56.81"
2024-05-28_12-57-48.278583,"69.11,59.43"
2024-05-28_12-57-48.311620,"81.22,89.06"
2024-05-28_12-57-48.344166,"83.70,80.39"
2024-05-28_12-57-48.376808,"86.50,94.45"
2024-05-28_12-57-48.409546,"82.24,75.01"
2024-05-28_12-57-48.438246,"79.45,78.83"
2024-05-28_12-57-48.471107,"104.40,71.78"
2024-05-28_12-57-48.503855,"92.95,53.50"
2024-05-28_12-57-48.536762,"97.10,54.06"
2024-05-28_12-57-48.569435,"69.56,52.27"
2024-05-28_12-57-48.602380,"75.45,55.85"
2024-05-28_12-57-48.634919,"72.95,56.65"
2024-05-28_12-57-48.667583,"78.29,77.23"
2024-05-28_12-57-48.708848,"75.25,92.97"
2024-05-28_12-57-48.739292,"73.50,84.20"
2024-05-28_12-57-48.775777,"89.53,98.78"
2024-05-28_12-57-48.796457,"99.96,92.36"
2024-05-28_12-57-48.827944,"91.32,57.24"
2024-05-28_12-57-48.860216,"95.44,53.69"
2024-05-28_12-57-48.908726,"97.50,57.23"
2024-05-28_12-57-48.923157,"97.03,46.47"
2024-05-28_12-57-48.955279,"95.80,57.88"
2024-05-28_12-57-48.987446,"60.88,76.26"
2024-05-28_12-57-49.019896,"65.48,57.59"
2024-05-28_12-57-49.052639,"79.03,88.99"
2024-05-28_12-57-49.085389,"84.69,79.55"
2024-05-28_12-57-49.118063,"97.82,96.53"
2024-05-28_12-57-49.146796,"75.60,74.60"
2024-05-28_12-57-49.179583,"73.97,77.81"
2024-05-28_12-57-49.212324,"95.20,71.17"
2024-05-28_12-57-49.245147,"94.45,70.05"
2024-05-28_12-57-49.277925,"106.41,53.28"
2024-05-28_12-57-49.310608,"100.33,51.96"
2024-05-28_12-57-49.343566,"68.87,55.75"
2024-05-28_12-57-49.372152,"60.12,57.42"
2024-05-28_12-57-49.404891,"74.72,84.94"
