timestamp,EMG
2024-05-28_13-13-35.629463,"81.24,84.83"
2024-05-28_13-13-35.662207,"66.86,72.91"
2024-05-28_13-13-35.694960,"65.23,75.98"
2024-05-28_13-13-35.727721,"73.64,81.00"
2024-05-28_13-13-35.760771,"74.15,66.85"
2024-05-28_13-13-35.793226,"83.21,82.49"
2024-05-28_13-13-35.825908,"83.57,60.08"
2024-05-28_13-13-35.854752,"99.92,80.39"
2024-05-28_13-13-35.887477,"93.80,90.04"
2024-05-28_13-13-35.920216,"53.47,90.49"
2024-05-28_13-13-35.952976,"70.84,86.51"
2024-05-28_13-13-35.985725,"81.15,76.22"
2024-05-28_13-13-36.018487,"59.65,77.20"
2024-05-28_13-13-36.051176,"62.03,84.59"
2024-05-28_13-13-36.079940,"75.22,70.56"
2024-05-28_13-13-36.112747,"67.49,76.19"
2024-05-28_13-13-36.145473,"87.33,73.68"
2024-05-28_13-13-36.178219,"95.04,61.54"
2024-05-28_13-13-36.210995,"87.29,81.27"
2024-05-28_13-13-36.243727,"88.77,76.18"
2024-05-28_13-13-36.276420,"71.46,96.89"
2024-05-28_13-13-36.305177,"62.69,85.82"
2024-05-28_13-13-36.337944,"85.02,76.44"
2024-05-28_13-13-36.370706,"75.50,82.95"
2024-05-28_13-13-36.403496,"83.24,72.17"
2024-05-28_13-13-36.436251,"66.27,77.18"
2024-05-28_13-13-36.468979,"73.79,80.25"
2024-05-28_13-13-36.501699,"80.84,66.56"
2024-05-28_13-13-36.530447,"79.66,87.81"
2024-05-28_13-13-36.563204,"77.84,69.11"
2024-05-28_13-13-36.595956,"98.11,86.30"
2024-05-28_13-13-36.628812,"68.39,98.68"
2024-05-28_13-13-36.661572,"59.62,81.62"
2024-05-28_13-13-36.694278,"83.87,81.91"
2024-05-28_13-13-36.726957,"62.63,74.98"
2024-05-28_13-13-36.755665,"61.92,77.97"
2024-05-28_13-13-36.788407,"64.95,82.66"
2024-05-28_13-13-36.821209,"81.24,70.42"
2024-05-28_13-13-36.853966,"67.47,75.84"
2024-05-28_13-13-36.886743,"81.02,71.46"
2024-05-28_13-13-36.919531,"95.54,62.35"
2024-05-28_13-13-36.952211,"88.58,81.41"
2024-05-28_13-13-36.980952,"84.51,92.93"
2024-05-28_13-13-37.013687,"75.62,95.40"
2024-05-28_13-13-37.046462,"64.25,84.85"
2024-05-28_13-13-37.079230,"95.22,73.00"
2024-05-28_13-13-37.111977,"62.98,82.53"
2024-05-28_13-13-37.144762,"71.02,72.25"
2024-05-28_13-13-37.177487,"69.77,75.38"
2024-05-28_13-13-37.206223,"81.17,80.71"
2024-05-28_13-13-37.238952,"92.32,68.65"
2024-05-28_13-13-37.271710,"95.04,70.14"
2024-05-28_13-13-37.306379,"78.95,72.58"
2024-05-28_13-13-37.337386,"90.00,91.14"
2024-05-28_13-13-37.370060,"62.08,101.71"
2024-05-28_13-13-37.402701,"74.42,76.89"
2024-05-28_13-13-37.431468,"82.62,80.39"
2024-05-28_13-13-37.464204,"65.46,73.79"
2024-05-28_13-13-37.496977,"69.06,76.74"
2024-05-28_13-13-37.529724,"66.08,83.55"
2024-05-28_13-13-37.562479,"77.87,70.25"
2024-05-28_13-13-37.595278,"66.07,77.84"
2024-05-28_13-13-37.628018,"88.63,70.53"
2024-05-28_13-13-37.656694,"81.82,66.64"
2024-05-28_13-13-37.689463,"91.48,82.48"
2024-05-28_13-13-37.722222,"84.39,92.23"
2024-05-28_13-13-37.755028,"61.05,90.51"
2024-05-28_13-13-37.787754,"70.99,83.40"
2024-05-28_13-13-37.820511,"82.93,71.47"
2024-05-28_13-13-37.853249,"63.62,82.44"
2024-05-28_13-13-37.885994,"71.78,71.95"
2024-05-28_13-13-37.914715,"66.54,76.81"
2024-05-28_13-13-37.948927,"72.75,80.58"
2024-05-28_13-13-37.980355,"86.39,61.88"
2024-05-28_13-13-38.013012,"85.37,77.36"
2024-05-28_13-13-38.045768,"79.82,75.55"
2024-05-28_13-13-38.078515,"93.25,99.87"
2024-05-28_13-13-38.111201,"57.65,90.98"
2024-05-28_13-13-38.140002,"84.96,74.56"
2024-05-28_13-13-38.172737,"80.53,77.94"
2024-05-28_13-13-38.205512,"67.41,74.78"
2024-05-28_13-13-38.238284,"71.05,75.29"
2024-05-28_13-13-38.271023,"68.92,82.96"
2024-05-28_13-13-38.303752,"79.99,71.73"
2024-05-28_13-13-38.336452,"91.03,64.51"
2024-05-28_13-13-38.365198,"87.21,81.61"
2024-05-28_13-13-38.397974,"69.25,70.83"
2024-05-28_13-13-38.430766,"85.99,86.56"
2024-05-28_13-13-38.463511,"88.53,87.22"
2024-05-28_13-13-38.496277,"74.45,75.21"
2024-05-28_13-13-38.529009,"72.43,88.41"
2024-05-28_13-13-38.561687,"65.74,93.88"
2024-05-28_13-13-38.590477,"69.02,78.30"
2024-05-28_13-13-38.623222,"81.97,66.54"
2024-05-28_13-13-38.656016,"96.76,87.86"
2024-05-28_13-13-38.688807,"91.47,54.06"
2024-05-28_13-13-38.721601,"75.73,71.54"
2024-05-28_13-13-38.754301,"86.95,78.34"
2024-05-28_13-13-38.786957,"94.26,84.07"
2024-05-28_13-13-38.815722,"79.23,81.79"
2024-05-28_13-13-38.848498,"93.27,84.28"
2024-05-28_13-13-38.881234,"79.03,77.89"
2024-05-28_13-13-38.914024,"91.61,74.35"
2024-05-28_13-13-38.946852,"57.64,89.19"
2024-05-28_13-13-38.979660,"80.01,87.08"
2024-05-28_13-13-39.012333,"83.55,59.29"
2024-05-28_13-13-39.041038,"90.72,78.35"
2024-05-28_13-13-39.073778,"85.80,82.11"
2024-05-28_13-13-39.106571,"71.88,61.28"
2024-05-28_13-13-39.139358,"101.25,97.46"
2024-05-28_13-13-39.172072,"90.06,82.70"
2024-05-28_13-13-39.204869,"95.31,87.30"
2024-05-28_13-13-39.237495,"78.07,76.24"
2024-05-28_13-13-39.266206,"87.85,76.12"
2024-05-28_13-13-39.299058,"83.86,84.19"
2024-05-28_13-13-39.331797,"69.93,56.62"
2024-05-28_13-13-39.364836,"71.55,81.71"
2024-05-28_13-13-39.397380,"102.42,81.77"
2024-05-28_13-13-39.430152,"73.81,68.36"
2024-05-28_13-13-39.462790,"74.81,74.63"
2024-05-28_13-13-39.491511,"97.84,79.77"
2024-05-28_13-13-39.524317,"85.72,82.89"
2024-05-28_13-13-39.557091,"100.18,82.54"
2024-05-28_13-13-39.589821,"88.81,86.80"
2024-05-28_13-13-39.622564,"88.44,82.35"
2024-05-28_13-13-39.655287,"77.29,69.72"
2024-05-28_13-13-39.688014,"80.84,79.09"
2024-05-28_13-13-39.716866,"78.25,70.37"
2024-05-28_13-13-39.749532,"93.44,54.40"
2024-05-28_13-13-39.782329,"89.25,70.45"
2024-05-28_13-13-39.815065,"84.77,69.99"
2024-05-28_13-13-39.847865,"73.87,81.27"
2024-05-28_13-13-39.880652,"95.41,81.72"
2024-05-28_13-13-39.913367,"78.66,72.14"
2024-05-28_13-13-39.942049,"78.93,82.97"
2024-05-28_13-13-39.974831,"80.31,75.33"
2024-05-28_13-13-40.007601,"88.57,76.30"
2024-05-28_13-13-40.040363,"83.70,83.28"
2024-05-28_13-13-40.073131,"69.34,78.34"
2024-05-28_13-13-40.105898,"98.14,60.22"
2024-05-28_13-13-40.138526,"89.05,54.17"
2024-05-28_13-13-40.167290,"88.71,49.06"
2024-05-28_13-13-40.200082,"70.22,81.81"
2024-05-28_13-13-40.236053,"95.74,80.32"
2024-05-28_13-13-40.265654,"84.46,73.49"
2024-05-28_13-13-40.298344,"85.20,86.37"
2024-05-28_13-13-40.331100,"57.47,97.14"
2024-05-28_13-13-40.363837,"80.75,78.90"
2024-05-28_13-13-40.392535,"82.42,69.05"
2024-05-28_13-13-40.425395,"86.99,70.27"
2024-05-28_13-13-40.458105,"82.96,88.59"
2024-05-28_13-13-40.490906,"92.24,61.43"
2024-05-28_13-13-40.523634,"91.58,59.48"
2024-05-28_13-13-40.556405,"67.81,56.72"
2024-05-28_13-13-40.589015,"73.33,81.02"
2024-05-28_13-13-40.617790,"98.40,93.28"
2024-05-28_13-13-40.650616,"84.74,69.61"
2024-05-28_13-13-40.683337,"94.06,81.09"
2024-05-28_13-13-40.716145,"85.26,74.71"
2024-05-28_13-13-40.748931,"81.01,79.08"
2024-05-28_13-13-40.781642,"92.04,83.32"
2024-05-28_13-13-40.814295,"81.10,70.94"
2024-05-28_13-13-40.846990,"89.10,82.68"
2024-05-28_13-13-40.875840,"88.59,56.09"
2024-05-28_13-13-40.908576,"84.02,52.26"
2024-05-28_13-13-40.941345,"73.75,84.79"
2024-05-28_13-13-40.974085,"92.53,74.73"
2024-05-28_13-13-41.006869,"102.28,83.52"
2024-05-28_13-13-41.039537,"75.65,79.63"
2024-05-28_13-13-41.072237,"82.01,82.87"
2024-05-28_13-13-41.101029,"87.11,77.75"
2024-05-28_13-13-41.133830,"77.45,67.97"
2024-05-28_13-13-41.166583,"83.12,80.30"
2024-05-28_13-13-41.199355,"84.16,71.64"
2024-05-28_13-13-41.232086,"89.22,69.77"
2024-05-28_13-13-41.264787,"84.21,74.29"
2024-05-28_13-13-41.297519,"55.97,78.91"
2024-05-28_13-13-41.326286,"102.54,93.62"
2024-05-28_13-13-41.359074,"95.29,70.87"
2024-05-28_13-13-41.391837,"79.45,78.27"
2024-05-28_13-13-41.424561,"76.82,78.74"
2024-05-28_13-13-41.457377,"82.83,71.92"
2024-05-28_13-13-41.490055,"76.75,76.30"
2024-05-28_13-13-41.522750,"94.05,82.94"
2024-05-28_13-13-41.551572,"76.13,69.94"
2024-05-28_13-13-41.584305,"86.20,67.94"
2024-05-28_13-13-41.617052,"85.55,53.32"
2024-05-28_13-13-41.649864,"76.88,78.24"
2024-05-28_13-13-41.682650,"91.75,93.60"
2024-05-28_13-13-41.715474,"90.31,86.25"
2024-05-28_13-13-41.748051,"99.50,83.28"
2024-05-28_13-13-41.776856,"68.94,75.55"
2024-05-28_13-13-41.809683,"82.00,82.45"
2024-05-28_13-13-41.842497,"87.08,81.67"
2024-05-28_13-13-41.875135,"86.14,68.70"
2024-05-28_13-13-41.907957,"82.68,67.99"
2024-05-28_13-13-41.940580,"98.24,56.47"
2024-05-28_13-13-41.973278,"81.31,55.02"
2024-05-28_13-13-42.002053,"63.72,74.73"
2024-05-28_13-13-42.034867,"82.19,79.43"
2024-05-28_13-13-42.067613,"101.09,86.54"
2024-05-28_13-13-42.100357,"83.16,80.04"
2024-05-28_13-13-42.133096,"67.88,73.93"
2024-05-28_13-13-42.165896,"84.85,78.04"
2024-05-28_13-13-42.198534,"84.15,72.01"
2024-05-28_13-13-42.227317,"81.48,77.54"
2024-05-28_13-13-42.260056,"93.49,84.35"
2024-05-28_13-13-42.292870,"86.54,54.08"
2024-05-28_13-13-42.325635,"98.96,68.31"
2024-05-28_13-13-42.358399,"75.41,69.83"
2024-05-28_13-13-42.391098,"94.17,72.90"
2024-05-28_13-13-42.423782,"91.74,88.55"
2024-05-28_13-13-42.452536,"75.74,65.26"
2024-05-28_13-13-42.485395,"83.07,80.38"
2024-05-28_13-13-42.518119,"77.52,73.24"
2024-05-28_13-13-42.550880,"87.13,81.64"
2024-05-28_13-13-42.583610,"86.64,80.94"
2024-05-28_13-13-42.616371,"85.14,68.42"
2024-05-28_13-13-42.649061,"81.89,81.76"
2024-05-28_13-13-42.677810,"108.78,56.78"
2024-05-28_13-13-42.710547,"74.29,81.53"
2024-05-28_13-13-42.743356,"75.30,88.81"
2024-05-28_13-13-42.776089,"85.67,81.94"
2024-05-28_13-13-42.808846,"81.47,74.00"
2024-05-28_13-13-42.841705,"93.12,86.72"
2024-05-28_13-13-42.874296,"71.82,72.15"
2024-05-28_13-13-42.903107,"89.05,79.69"
2024-05-28_13-13-42.935814,"83.40,72.16"
2024-05-28_13-13-42.968570,"81.27,77.41"
2024-05-28_13-13-43.001348,"94.32,85.15"
2024-05-28_13-13-43.034116,"89.11,55.66"
2024-05-28_13-13-43.066869,"83.83,76.17"
2024-05-28_13-13-43.099567,"67.10,87.09"
2024-05-28_13-13-43.128300,"99.47,78.58"
2024-05-28_13-13-43.161080,"81.41,71.64"
2024-05-28_13-13-43.193839,"82.13,78.04"
2024-05-28_13-13-43.226732,"75.66,78.98"
2024-05-28_13-13-43.259357,"83.69,71.16"
2024-05-28_13-13-43.292200,"80.79,80.92"
2024-05-28_13-13-43.324820,"92.56,71.30"
2024-05-28_13-13-43.353604,"86.56,50.02"
2024-05-28_13-13-43.386368,"88.73,68.83"
2024-05-28_13-13-43.419089,"88.69,52.51"
2024-05-28_13-13-43.451860,"75.58,82.80"
2024-05-28_13-13-43.484668,"91.45,88.85"
2024-05-28_13-13-43.517390,"79.49,65.80"
2024-05-28_13-13-43.550101,"80.15,79.70"
2024-05-28_13-13-43.578787,"90.00,83.39"
2024-05-28_13-13-43.611637,"80.86,70.81"
2024-05-28_13-13-43.644384,"84.72,79.23"
2024-05-28_13-13-43.677118,"82.33,71.20"
2024-05-28_13-13-43.709846,"82.51,77.62"
