timestamp,EMG
2024-05-28_12-59-06.888564,"107.38,53.02"
2024-05-28_12-59-06.888778,"99.69,51.86"
2024-05-28_12-59-06.888963,"75.20,53.85"
2024-05-28_12-59-06.889068,"63.25,60.17"
2024-05-28_12-59-06.889148,"84.15,82.54"
2024-05-28_12-59-06.889244,"65.47,90.69"
2024-05-28_12-59-06.889328,"75.56,81.02"
2024-05-28_12-59-06.889404,"83.17,80.92"
2024-05-28_12-59-06.889496,"91.74,91.25"
2024-05-28_12-59-08.552201,"75.35,54.60"
2024-05-28_12-59-08.576464,"76.65,79.00"
2024-05-28_12-59-08.605704,"66.40,73.10"
2024-05-28_12-59-08.637719,"83.47,78.20"
2024-05-28_12-59-08.670475,"68.93,94.63"
2024-05-28_12-59-08.703204,"97.64,83.13"
2024-05-28_12-59-08.736149,"91.41,75.81"
2024-05-28_12-59-08.764775,"101.34,68.65"
2024-05-28_12-59-08.797509,"86.13,58.04"
2024-05-28_12-59-08.830235,"107.37,47.55"
2024-05-28_12-59-08.862978,"110.00,56.75"
2024-05-28_12-59-08.895704,"68.96,55.85"
2024-05-28_12-59-08.928447,"69.12,54.53"
2024-05-28_12-59-08.961160,"71.47,64.68"
2024-05-28_12-59-08.990068,"74.60,81.35"
2024-05-28_12-59-09.022710,"75.98,92.21"
2024-05-28_12-59-09.055479,"83.14,81.33"
2024-05-28_12-59-09.088430,"87.34,80.36"
2024-05-28_12-59-09.121047,"100.02,83.51"
2024-05-28_12-59-09.153733,"97.56,83.28"
2024-05-28_12-59-09.186485,"108.05,53.32"
2024-05-28_12-59-09.215221,"98.16,51.37"
2024-05-28_12-59-09.247993,"95.10,53.79"
2024-05-28_12-59-09.280732,"89.54,57.78"
2024-05-28_12-59-09.313546,"65.59,56.02"
2024-05-28_12-59-09.346534,"85.32,53.35"
2024-05-28_12-59-09.379004,"74.15,79.05"
2024-05-28_12-59-09.411748,"82.67,88.54"
2024-05-28_12-59-09.440439,"92.66,100.46"
2024-05-28_12-59-09.473202,"80.25,80.64"
2024-05-28_12-59-09.505997,"99.62,82.35"
2024-05-28_12-59-09.538868,"91.53,71.41"
2024-05-28_12-59-09.571534,"97.07,47.21"
2024-05-28_12-59-09.604270,"113.46,57.21"
2024-05-28_12-59-09.636954,"95.21,54.60"
2024-05-28_12-59-09.665715,"94.10,53.69"
2024-05-28_12-59-09.698510,"63.29,58.29"
2024-05-28_12-59-09.731239,"78.75,49.37"
2024-05-28_12-59-09.763977,"68.60,64.25"
2024-05-28_12-59-09.796776,"72.07,81.03"
2024-05-28_12-59-09.829553,"84.09,85.40"
2024-05-28_12-59-09.862274,"89.29,88.06"
2024-05-28_12-59-09.890941,"86.65,88.19"
2024-05-28_12-59-09.923726,"103.49,81.85"
2024-05-28_12-59-09.956525,"97.97,51.92"
2024-05-28_12-59-09.989322,"99.87,53.24"
2024-05-28_12-59-10.022091,"103.11,57.46"
2024-05-28_12-59-10.055966,"86.64,54.93"
2024-05-28_12-59-10.088353,"74.78,54.92"
2024-05-28_12-59-10.120670,"84.22,55.24"
2024-05-28_12-59-10.149274,"75.02,79.87"
2024-05-28_12-59-10.181880,"66.98,89.08"
2024-05-28_12-59-10.214631,"89.65,86.40"
2024-05-28_12-59-10.247447,"72.32,87.60"
2024-05-28_12-59-10.280126,"84.96,86.20"
2024-05-28_12-59-10.312832,"81.01,55.20"
2024-05-28_12-59-10.345511,"111.16,57.21"
2024-05-28_12-59-10.374319,"76.52,54.19"
2024-05-28_12-59-10.407152,"105.94,53.84"
2024-05-28_12-59-10.439864,"91.52,57.72"
2024-05-28_12-59-10.472631,"67.49,48.43"
2024-05-28_12-59-10.505369,"67.36,59.19"
2024-05-28_12-59-10.538078,"74.63,80.66"
2024-05-28_12-59-10.570734,"66.47,80.76"
2024-05-28_12-59-10.599587,"86.05,85.92"
2024-05-28_12-59-10.632328,"80.33,89.47"
