timestamp,EMG
2024-05-28_13-10-41.787194,"85.31,89.47"
2024-05-28_13-10-41.819956,"97.19,81.60"
2024-05-28_13-10-41.852668,"94.33,80.47"
2024-05-28_13-10-41.885414,"99.96,65.79"
2024-05-28_13-10-41.914193,"114.82,58.00"
2024-05-28_13-10-41.946927,"69.92,58.55"
2024-05-28_13-10-41.979692,"71.04,57.00"
2024-05-28_13-10-42.012451,"81.60,70.95"
2024-05-28_13-10-42.045242,"81.33,81.48"
2024-05-28_13-10-42.077973,"70.32,95.18"
2024-05-28_13-10-42.110702,"88.30,82.65"
2024-05-28_13-10-42.139619,"95.43,81.38"
2024-05-28_13-10-42.172247,"94.26,73.38"
2024-05-28_13-10-42.205023,"93.62,55.75"
2024-05-28_13-10-42.237792,"105.27,56.78"
2024-05-28_13-10-42.270525,"78.48,54.34"
2024-05-28_13-10-42.303304,"73.53,56.04"
2024-05-28_13-10-42.335977,"75.09,88.71"
2024-05-28_13-10-42.364744,"82.72,81.85"
2024-05-28_13-10-42.397599,"73.99,87.41"
2024-05-28_13-10-42.430565,"80.65,83.74"
2024-05-28_13-10-42.463078,"73.38,90.35"
2024-05-28_13-10-42.495877,"107.47,63.98"
2024-05-28_13-10-42.528637,"90.91,56.12"
2024-05-28_13-10-42.561274,"103.21,54.39"
2024-05-28_13-10-42.590005,"71.61,59.58"
2024-05-28_13-10-42.622854,"80.05,52.60"
2024-05-28_13-10-42.655606,"65.28,92.61"
2024-05-28_13-10-42.688309,"78.13,82.96"
2024-05-28_13-10-42.721069,"78.79,87.52"
2024-05-28_13-10-42.753908,"91.61,88.51"
2024-05-28_13-10-42.786523,"85.10,89.96"
2024-05-28_13-10-42.819265,"105.24,85.12"
2024-05-28_13-10-42.848035,"100.68,53.40"
2024-05-28_13-10-42.880857,"99.21,53.61"
2024-05-28_13-10-42.913606,"78.84,60.05"
2024-05-28_13-10-42.946386,"76.69,59.84"
2024-05-28_13-10-42.979126,"66.85,100.40"
2024-05-28_13-10-43.011836,"78.81,83.28"
2024-05-28_13-10-43.040598,"71.36,88.02"
2024-05-28_13-10-43.073367,"97.76,90.72"
2024-05-28_13-10-43.106099,"89.98,71.74"
2024-05-28_13-10-43.138896,"110.22,69.66"
2024-05-28_13-10-43.171989,"100.81,57.71"
2024-05-28_13-10-43.204489,"91.78,48.09"
2024-05-28_13-10-43.237103,"80.36,60.80"
2024-05-28_13-10-43.269836,"70.48,60.92"
2024-05-28_13-10-43.298712,"65.18,83.55"
2024-05-28_13-10-43.331454,"84.11,89.24"
2024-05-28_13-10-43.364145,"63.59,91.65"
2024-05-28_13-10-43.396996,"97.56,90.48"
2024-05-28_13-10-43.429713,"97.90,70.28"
2024-05-28_13-10-43.462393,"103.41,69.01"
2024-05-28_13-10-43.495107,"105.10,57.89"
2024-05-28_13-10-43.523978,"87.74,56.20"
2024-05-28_13-10-43.556727,"78.91,57.40"
2024-05-28_13-10-43.589470,"75.59,56.63"
2024-05-28_13-10-43.622257,"72.10,94.93"
2024-05-28_13-10-43.655106,"76.47,96.58"
2024-05-28_13-10-43.687678,"78.61,85.93"
2024-05-28_13-10-43.716430,"89.09,83.25"
2024-05-28_13-10-43.749306,"94.68,83.17"
2024-05-28_13-10-43.781987,"98.67,53.40"
2024-05-28_13-10-43.814786,"100.18,58.62"
2024-05-28_13-10-43.847593,"84.99,56.90"
2024-05-28_13-10-43.880313,"83.18,58.02"
2024-05-28_13-10-43.912945,"74.92,67.05"
2024-05-28_13-10-43.945672,"74.61,80.76"
2024-05-28_13-10-43.974555,"82.41,94.82"
2024-05-28_13-10-44.007267,"66.96,83.54"
2024-05-28_13-10-44.040051,"82.83,87.59"
2024-05-28_13-10-44.072776,"102.92,84.79"
2024-05-28_13-10-44.105531,"91.26,70.44"
2024-05-28_13-10-44.138261,"105.34,53.89"
2024-05-28_13-10-44.170968,"88.10,55.90"
2024-05-28_13-10-44.199738,"67.15,57.10"
2024-05-28_13-10-44.232563,"72.11,58.03"
2024-05-28_13-10-44.265333,"78.35,88.34"
2024-05-28_13-10-44.298231,"76.61,92.00"
2024-05-28_13-10-44.330985,"81.98,89.99"
2024-05-28_13-10-44.363535,"82.70,98.11"
2024-05-28_13-10-44.396212,"100.42,69.19"
2024-05-28_13-10-44.424999,"90.08,55.67"
2024-05-28_13-10-44.457835,"104.65,54.95"
2024-05-28_13-10-44.490528,"83.46,59.00"
2024-05-28_13-10-44.523357,"82.21,50.73"
2024-05-28_13-10-44.556110,"67.72,97.42"
2024-05-28_13-10-44.588838,"79.74,82.80"
2024-05-28_13-10-44.621505,"88.01,87.22"
2024-05-28_13-10-44.650306,"91.64,90.22"
2024-05-28_13-10-44.683124,"81.61,85.46"
2024-05-28_13-10-44.715884,"100.32,59.24"
2024-05-28_13-10-44.748614,"100.63,51.76"
2024-05-28_13-10-44.781356,"101.27,54.42"
2024-05-28_13-10-44.814125,"78.58,61.22"
2024-05-28_13-10-44.846819,"79.65,57.60"
2024-05-28_13-10-44.875609,"68.35,100.68"
