timestamp,EMG
2024-05-28_12-29-46.259444,32
2024-05-28_12-29-46.259810,"103.62,80.01"
2024-05-28_12-29-46.259886,"84.14,57.20"
2024-05-28_12-29-46.259946,"94.85,56.10"
2024-05-28_12-29-46.260005,"71.63,69.42"
2024-05-28_12-29-46.260079,"57.48,76.75"
2024-05-28_12-29-46.260138,"86.47,96.26"
2024-05-28_12-29-46.260194,"82.88,81.43"
2024-05-28_12-29-46.260251,"84.95,84.99"
2024-05-28_12-29-47.911288,"83.56,78.56"
2024-05-28_12-29-47.943930,"73.25,75.47"
2024-05-28_12-29-47.972647,"96.07,77.33"
2024-05-28_12-29-48.005475,"83.00,83.65"
2024-05-28_12-29-48.038214,"98.57,55.63"
2024-05-28_12-29-48.071045,"76.03,55.78"
2024-05-28_12-29-48.103791,"59.81,63.02"
2024-05-28_12-29-48.136479,"79.20,93.76"
2024-05-28_12-29-48.170386,"87.25,80.65"
2024-05-28_12-29-48.198172,"81.62,89.60"
2024-05-28_12-29-48.230745,"75.96,83.37"
2024-05-28_12-29-48.263632,"79.17,92.26"
2024-05-28_12-29-48.296504,"90.69,88.22"
2024-05-28_12-29-48.329141,"95.95,83.26"
2024-05-28_12-29-48.361881,"101.41,68.68"
2024-05-28_12-29-48.394565,"91.77,57.65"
2024-05-28_12-29-48.423268,"82.19,52.85"
2024-05-28_12-29-48.455973,"68.90,70.04"
2024-05-28_12-29-48.488794,"77.54,78.78"
2024-05-28_12-29-48.521556,"88.51,79.30"
2024-05-28_12-29-48.554325,"86.97,88.37"
2024-05-28_12-29-48.587103,"88.24,77.76"
2024-05-28_12-29-48.619724,"90.24,90.83"
2024-05-28_12-29-48.648522,"76.59,76.40"
2024-05-28_12-29-48.681256,"88.76,83.99"
2024-05-28_12-29-48.714094,"103.88,73.24"
2024-05-28_12-29-48.746856,"95.93,56.37"
2024-05-28_12-29-48.779591,"91.84,55.15"
2024-05-28_12-29-48.812472,"60.66,73.52"
2024-05-28_12-29-48.845179,"59.35,71.56"
2024-05-28_12-29-48.873779,"93.44,91.43"
2024-05-28_12-29-48.906570,"84.55,83.07"
2024-05-28_12-29-48.939370,"83.60,85.48"
2024-05-28_12-29-48.972172,"83.68,86.37"
2024-05-28_12-29-49.004865,"85.93,87.43"
2024-05-28_12-29-49.037617,"95.85,77.61"
2024-05-28_12-29-49.070281,"80.50,71.00"
2024-05-28_12-29-49.102974,"107.08,51.82"
2024-05-28_12-29-49.131848,"84.14,58.71"
2024-05-28_12-29-49.164731,"62.09,77.94"
2024-05-28_12-29-49.197433,"74.62,85.04"
2024-05-28_12-29-49.230128,"85.45,81.19"
2024-05-28_12-29-49.262894,"88.28,86.67"
2024-05-28_12-29-49.295639,"89.56,85.22"
2024-05-28_12-29-49.328341,"91.38,87.66"
2024-05-28_12-29-49.357138,"92.30,85.96"
2024-05-28_12-29-49.389867,"88.23,72.13"
2024-05-28_12-29-49.422663,"94.39,80.76"
2024-05-28_12-29-49.455467,"100.77,60.74"
2024-05-28_12-29-49.488306,"83.52,57.76"
2024-05-28_12-29-49.520881,"68.19,59.35"
2024-05-28_12-29-49.553549,"71.91,65.10"
2024-05-28_12-29-49.582532,"92.93,79.01"
2024-05-28_12-29-49.615162,"85.78,92.13"
2024-05-28_12-29-49.647944,"83.48,83.04"
2024-05-28_12-29-49.680837,"88.85,84.72"
2024-05-28_12-29-49.713428,"83.76,78.86"
2024-05-28_12-29-49.746245,"101.21,82.53"
2024-05-28_12-29-49.779035,"100.09,86.21"
2024-05-28_12-29-49.807754,"91.19,55.90"
2024-05-28_12-29-49.840440,"88.59,56.55"
2024-05-28_12-29-49.873197,"65.14,59.21"
2024-05-28_12-29-49.905937,"70.93,60.34"
2024-05-28_12-29-49.938778,"84.24,92.05"
2024-05-28_12-29-49.971444,"84.10,83.37"
2024-05-28_12-29-50.004089,"86.84,86.53"
2024-05-28_12-29-50.032967,"81.52,82.76"
2024-05-28_12-29-50.065796,"96.58,86.97"
2024-05-28_12-29-50.098478,"101.36,86.41"
2024-05-28_12-29-50.131314,"83.20,70.17"
2024-05-28_12-29-50.163991,"88.41,68.46"
2024-05-28_12-29-50.196813,"107.00,57.30"
2024-05-28_12-29-50.229483,"69.96,58.54"
2024-05-28_12-29-50.258233,"56.80,59.57"
2024-05-28_12-29-50.290989,"90.50,77.98"
2024-05-28_12-29-50.323791,"92.53,87.95"
2024-05-28_12-29-50.356533,"84.91,93.06"
2024-05-28_12-29-50.389341,"86.09,81.57"
2024-05-28_12-29-50.421985,"89.32,83.70"
2024-05-28_12-29-50.454725,"89.58,80.80"
2024-05-28_12-29-50.483685,"91.95,78.95"
2024-05-28_12-29-50.516235,"100.32,58.16"
2024-05-28_12-29-50.549042,"82.91,57.35"
2024-05-28_12-29-50.581785,"72.76,87.62"
2024-05-28_12-29-50.614604,"62.65,87.13"
2024-05-28_12-29-50.647508,"91.96,79.13"
2024-05-28_12-29-50.679987,"81.70,95.04"
2024-05-28_12-29-50.708818,"81.99,83.16"
2024-05-28_12-29-50.741565,"80.95,83.09"
2024-05-28_12-29-50.774294,"96.41,90.52"
2024-05-28_12-29-50.807092,"95.29,90.43"
2024-05-28_12-29-50.839854,"105.62,81.14"
2024-05-28_12-29-50.872607,"91.19,53.70"
2024-05-28_12-29-50.905251,"89.70,55.56"
2024-05-28_12-29-50.934060,"79.35,77.08"
2024-05-28_12-29-50.966864,"55.85,82.75"
2024-05-28_12-29-50.999607,"88.19,90.82"
