timestamp,EMG
2024-05-28_13-31-29.258027,"57.64,61.36"
2024-05-28_13-31-29.290499,"57.51,65.16"
2024-05-28_13-31-29.323129,"55.13,76.98"
2024-05-28_13-31-29.355807,"60.64,73.70"
2024-05-28_13-31-29.388521,"50.83,69.80"
2024-05-28_13-31-29.417273,"78.59,78.72"
2024-05-28_13-31-29.450058,"82.26,66.20"
2024-05-28_13-31-29.482824,"73.25,77.20"
2024-05-28_13-31-29.515602,"86.84,41.67"
2024-05-28_13-31-29.548379,"73.76,45.84"
2024-05-28_13-31-29.581115,"66.49,56.31"
2024-05-28_13-31-29.613791,"54.82,74.90"
2024-05-28_13-31-29.642523,"57.74,67.05"
2024-05-28_13-31-29.675336,"53.12,70.59"
2024-05-28_13-31-29.708106,"78.97,68.20"
2024-05-28_13-31-29.740880,"86.34,65.23"
2024-05-28_13-31-29.773628,"52.40,87.13"
2024-05-28_13-31-29.806355,"79.47,64.80"
2024-05-28_13-31-29.839060,"75.20,75.34"
2024-05-28_13-31-29.868294,"90.84,48.64"
2024-05-28_13-31-29.900588,"81.83,38.89"
2024-05-28_13-31-29.933440,"85.62,67.27"
2024-05-28_13-31-29.966162,"51.22,64.94"
2024-05-28_13-31-29.998933,"51.38,70.18"
2024-05-28_13-31-30.031709,"60.47,65.17"
2024-05-28_13-31-30.064407,"66.32,77.37"
2024-05-28_13-31-30.093132,"55.52,74.84"
2024-05-28_13-31-30.125871,"52.39,68.92"
2024-05-28_13-31-30.158652,"87.11,78.32"
2024-05-28_13-31-30.191411,"77.21,71.89"
2024-05-28_13-31-30.224240,"78.35,62.18"
2024-05-28_13-31-30.256937,"80.39,42.31"
2024-05-28_13-31-30.289684,"68.80,64.58"
2024-05-28_13-31-30.318399,"64.80,56.18"
2024-05-28_13-31-30.351167,"58.97,74.55"
2024-05-28_13-31-30.383965,"56.65,67.45"
2024-05-28_13-31-30.416685,"51.82,71.07"
2024-05-28_13-31-30.449491,"70.64,68.76"
2024-05-28_13-31-30.482271,"49.25,86.79"
2024-05-28_13-31-30.515437,"89.62,83.29"
2024-05-28_13-31-30.544305,"61.28,70.15"
2024-05-28_13-31-30.576546,"77.39,59.95"
2024-05-28_13-31-30.609262,"100.20,46.39"
2024-05-28_13-31-30.642004,"65.38,57.03"
2024-05-28_13-31-30.674754,"69.20,60.16"
2024-05-28_13-31-30.707500,"54.80,64.53"
2024-05-28_13-31-30.740297,"50.85,73.87"
2024-05-28_13-31-30.768968,"60.67,67.07"
2024-05-28_13-31-30.801726,"65.60,79.15"
2024-05-28_13-31-30.834508,"50.16,74.61"
2024-05-28_13-31-30.867275,"88.32,70.64"
2024-05-28_13-31-30.900123,"72.31,76.27"
2024-05-28_13-31-30.932864,"82.38,67.29"
2024-05-28_13-31-30.965777,"92.73,40.36"
2024-05-28_13-31-30.994408,"74.81,66.75"
2024-05-28_13-31-31.027026,"58.80,48.33"
2024-05-28_13-31-31.059781,"44.88,69.72"
2024-05-28_13-31-31.092574,"60.41,75.72"
2024-05-28_13-31-31.125329,"57.07,68.13"
2024-05-28_13-31-31.158098,"63.63,72.05"
2024-05-28_13-31-31.190823,"57.52,71.48"
2024-05-28_13-31-31.223538,"79.88,90.65"
2024-05-28_13-31-31.252380,"83.74,78.04"
2024-05-28_13-31-31.285153,"68.83,47.41"
2024-05-28_13-31-31.317991,"85.85,40.21"
2024-05-28_13-31-31.350696,"89.12,58.79"
2024-05-28_13-31-31.383451,"76.73,48.92"
2024-05-28_13-31-31.416068,"52.60,73.03"
2024-05-28_13-31-31.448791,"56.78,64.71"
2024-05-28_13-31-31.477582,"53.82,71.62"
2024-05-28_13-31-31.510377,"70.80,67.73"
2024-05-28_13-31-31.543396,"52.53,79.46"
2024-05-28_13-31-31.594021,"51.85,73.66"
2024-05-28_13-31-31.613804,"92.94,77.94"
2024-05-28_13-31-31.675541,"72.43,74.43"
2024-05-28_13-31-31.677409,"86.81,48.62"
2024-05-28_13-31-31.703347,"75.53,40.68"
2024-05-28_13-31-31.735804,"52.02,75.85"
2024-05-28_13-31-31.768474,"59.64,67.37"
2024-05-28_13-31-31.801198,"46.17,69.89"
2024-05-28_13-31-31.833924,"63.10,76.07"
2024-05-28_13-31-31.866754,"66.83,67.71"
2024-05-28_13-31-31.899368,"57.13,73.13"
2024-05-28_13-31-31.928262,"56.40,70.41"
2024-05-28_13-31-31.960910,"78.02,83.67"
2024-05-28_13-31-31.993680,"75.33,76.43"
2024-05-28_13-31-32.026443,"77.88,46.55"
2024-05-28_13-31-32.059214,"89.00,38.53"
2024-05-28_13-31-32.091991,"80.59,62.12"
2024-05-28_13-31-32.124698,"53.59,63.29"
2024-05-28_13-31-32.153445,"51.95,70.84"
2024-05-28_13-31-32.186407,"58.25,65.28"
2024-05-28_13-31-32.219108,"56.43,71.74"
2024-05-28_13-31-32.251788,"71.82,68.84"
2024-05-28_13-31-32.284604,"49.60,91.13"
2024-05-28_13-31-32.317366,"89.42,79.17"
2024-05-28_13-31-32.350157,"67.31,71.28"
2024-05-28_13-31-32.378761,"79.61,58.28"
2024-05-28_13-31-32.411493,"97.87,48.12"
2024-05-28_13-31-32.444211,"78.64,57.90"
2024-05-28_13-31-32.477005,"67.06,60.08"
2024-05-28_13-31-32.509798,"58.10,65.18"
2024-05-28_13-31-32.542531,"46.03,70.24"
2024-05-28_13-31-32.575256,"59.23,75.75"
2024-05-28_13-31-32.604018,"69.69,69.17"
2024-05-28_13-31-32.636745,"48.63,74.94"
2024-05-28_13-31-32.669544,"58.85,73.86"
2024-05-28_13-31-32.702283,"86.96,79.98"
2024-05-28_13-31-32.735063,"76.47,60.91"
2024-05-28_13-31-32.767846,"75.67,64.47"
2024-05-28_13-31-32.800527,"77.21,81.39"
2024-05-28_13-31-32.829253,"63.25,47.25"
2024-05-28_13-31-32.862049,"68.86,76.82"
2024-05-28_13-31-32.894808,"53.03,71.02"
2024-05-28_13-31-32.927568,"58.93,65.31"
2024-05-28_13-31-32.960408,"69.32,73.25"
2024-05-28_13-31-32.993143,"65.67,69.21"
2024-05-28_13-31-33.025824,"50.61,86.08"
2024-05-28_13-31-33.054605,"85.52,68.50"
2024-05-28_13-31-33.087504,"65.37,70.78"
2024-05-28_13-31-33.120171,"81.41,57.77"
2024-05-28_13-31-33.153182,"97.35,46.35"
2024-05-28_13-31-33.185700,"61.31,64.57"
2024-05-28_13-31-33.218454,"72.80,59.57"
2024-05-28_13-31-33.251135,"57.88,65.43"
2024-05-28_13-31-33.279865,"47.86,70.04"
2024-05-28_13-31-33.312648,"60.57,76.12"
2024-05-28_13-31-33.345376,"63.78,70.77"
2024-05-28_13-31-33.378159,"50.51,74.45"
2024-05-28_13-31-33.410933,"93.60,79.44"
2024-05-28_13-31-33.443674,"73.22,80.17"
2024-05-28_13-31-33.476446,"80.26,61.53"
2024-05-28_13-31-33.505176,"93.86,43.55"
2024-05-28_13-31-33.538029,"76.08,59.44"
2024-05-28_13-31-33.570705,"72.53,48.08"
2024-05-28_13-31-33.604511,"52.47,75.88"
2024-05-28_13-31-33.636364,"52.19,72.24"
2024-05-28_13-31-33.668983,"58.66,66.66"
