timestamp,EMG
2024-05-29_12-41-41.557358,74.27
2024-05-29_12-41-41.589009,83.13
2024-05-29_12-41-41.621776,86.95
2024-05-29_12-41-41.654444,76.69
2024-05-29_12-41-41.683231,65.44
2024-05-29_12-41-41.715998,61.30
2024-05-29_12-41-41.749757,72.92
2024-05-29_12-41-41.781585,83.63
2024-05-29_12-41-41.814264,73.81
2024-05-29_12-41-41.847205,64.26
2024-05-29_12-41-41.879693,78.73
2024-05-29_12-41-41.908473,65.84
2024-05-29_12-41-41.941205,82.19
2024-05-29_12-41-41.975286,60.02
2024-05-29_12-41-42.006764,71.64
2024-05-29_12-41-42.039509,73.71
2024-05-29_12-41-42.072338,84.43
2024-05-29_12-41-42.105038,74.35
2024-05-29_12-41-42.133696,73.18
2024-05-29_12-41-42.166498,74.43
2024-05-29_12-41-42.199243,79.89
2024-05-29_12-41-42.234370,77.43
2024-05-29_12-41-42.264815,55.14
2024-05-29_12-41-42.297557,76.27
2024-05-29_12-41-42.330293,73.48
2024-05-29_12-41-42.363064,84.30
2024-05-29_12-41-42.391795,74.15
2024-05-29_12-41-42.424499,74.11
2024-05-29_12-41-42.457495,76.69
2024-05-29_12-41-42.490035,64.08
2024-05-29_12-41-42.522843,87.19
2024-05-29_12-41-42.555560,54.82
2024-05-29_12-41-42.588328,73.32
2024-05-29_12-41-42.616955,73.47
2024-05-29_12-41-42.649722,83.96
2024-05-29_12-41-42.682516,74.76
2024-05-29_12-41-42.715312,73.39
2024-05-29_12-41-42.748042,68.44
2024-05-29_12-41-42.780858,81.44
2024-05-29_12-41-42.813703,76.29
2024-05-29_12-41-42.842292,71.70
2024-05-29_12-41-42.875039,75.66
2024-05-29_12-41-42.907810,73.75
2024-05-29_12-41-42.940517,84.30
2024-05-29_12-41-42.973328,74.24
2024-05-29_12-41-43.006090,84.57
2024-05-29_12-41-43.038813,79.48
2024-05-29_12-41-43.071791,71.68
2024-05-29_12-41-43.100303,63.22
2024-05-29_12-41-43.133018,61.62
2024-05-29_12-41-43.165902,74.19
2024-05-29_12-41-43.198671,74.15
2024-05-29_12-41-43.231410,83.60
2024-05-29_12-41-43.264186,74.32
2024-05-29_12-41-43.296801,73.29
