timestamp,EMG
2024-05-28_16-49-21.712371,71.74
2024-05-28_16-49-21.745349,82.39
2024-05-28_16-49-21.777774,72.23
2024-05-28_16-49-21.810508,71.34
2024-05-28_16-49-21.843307,83.70
2024-05-28_16-49-21.876143,83.39
2024-05-28_16-49-21.908767,59.56
2024-05-28_16-49-21.938563,68.81
2024-05-28_16-49-21.975539,69.38
2024-05-28_16-49-22.003239,72.35
2024-05-28_16-49-22.035811,81.96
2024-05-28_16-49-22.068593,72.69
2024-05-28_16-49-22.101353,70.97
2024-05-28_16-49-22.134128,81.36
2024-05-28_16-49-22.162787,80.31
2024-05-28_16-49-22.195536,71.94
2024-05-28_16-49-22.228316,62.98
2024-05-28_16-49-22.261117,73.80
2024-05-28_16-49-22.293841,71.94
2024-05-28_16-49-22.326627,82.29
2024-05-28_16-49-22.359347,72.03
2024-05-28_16-49-22.392102,79.09
2024-05-28_16-49-22.420832,90.22
2024-05-28_16-49-22.453587,63.03
2024-05-28_16-49-22.486349,69.58
2024-05-28_16-49-22.519101,62.75
2024-05-28_16-49-22.551891,71.91
2024-05-28_16-49-22.584707,71.83
2024-05-28_16-49-22.617453,82.15
2024-05-28_16-49-22.647393,72.56
2024-05-28_16-49-22.678909,82.32
2024-05-28_16-49-22.711718,79.93
2024-05-28_16-49-22.745060,78.69
2024-05-28_16-49-22.777179,75.90
2024-05-28_16-49-22.809945,64.57
2024-05-28_16-49-22.842703,73.42
2024-05-28_16-49-22.871379,72.13
2024-05-28_16-49-22.904164,82.02
2024-05-28_16-49-22.936928,72.05
2024-05-28_16-49-22.969683,76.73
2024-05-28_16-49-23.002491,89.75
2024-05-28_16-49-23.035586,63.28
2024-05-28_16-49-23.068008,68.41
2024-05-28_16-49-23.100630,62.90
2024-05-28_16-49-23.129623,71.82
2024-05-28_16-49-23.162257,72.01
2024-05-28_16-49-23.195959,82.04
2024-05-28_16-49-23.227789,71.91
2024-05-28_16-49-23.260493,80.72
2024-05-28_16-49-23.293275,89.40
2024-05-28_16-49-23.326066,76.92
2024-05-28_16-49-23.375672,62.54
2024-05-28_16-49-23.401565,64.82
2024-05-28_16-49-23.430807,73.38
2024-05-28_16-49-23.453003,71.87
2024-05-28_16-49-23.486304,82.05
2024-05-28_16-49-23.518579,72.03
2024-05-28_16-49-23.551412,87.02
2024-05-28_16-49-23.580781,98.07
2024-05-28_16-49-23.612749,63.82
2024-05-28_16-49-23.645690,58.49
2024-05-28_16-49-23.678434,66.48
2024-05-28_16-49-23.711088,71.77
2024-05-28_16-49-23.744128,72.04
