timestamp,EMG
2024-05-28_12-48-36.415482,"93.90,61.68"
2024-05-28_12-48-36.445095,"60.81,82.52"
2024-05-28_12-48-36.481323,"70.30,91.50"
2024-05-28_12-48-36.505028,"87.41,79.30"
2024-05-28_12-48-36.537989,"91.53,79.33"
2024-05-28_12-48-36.570456,"83.88,92.16"
2024-05-28_12-48-36.603385,"95.31,89.40"
2024-05-28_12-48-36.636049,"89.83,82.43"
2024-05-28_12-48-36.672643,"89.23,81.83"
2024-05-28_12-48-36.701574,"95.03,78.83"
2024-05-28_12-48-36.733080,"101.28,58.66"
2024-05-28_12-48-36.770122,"84.42,57.88"
2024-05-28_12-48-36.807520,"77.44,57.22"
2024-05-28_12-48-36.836745,"63.57,78.02"
2024-05-28_12-48-36.867249,"93.49,79.79"
2024-05-28_12-48-36.894711,"82.23,93.16"
2024-05-28_12-48-36.929763,"83.19,81.83"
2024-05-28_12-48-36.958415,"88.48,89.02"
2024-05-28_12-48-36.993294,"90.70,78.51"
2024-05-28_12-48-37.021657,"97.93,84.88"
2024-05-28_12-48-37.057268,"102.32,68.11"
2024-05-28_12-48-37.086973,"90.12,51.78"
2024-05-28_12-48-37.123725,"87.08,57.38"
2024-05-28_12-48-37.152161,"72.27,75.63"
2024-05-28_12-48-37.181079,"71.38,75.40"
2024-05-28_12-48-37.219286,"89.47,90.04"
2024-05-28_12-48-37.259733,"82.10,80.65"
2024-05-28_12-48-37.279372,"91.91,87.27"
2024-05-28_12-48-37.312342,"85.24,95.50"
2024-05-28_12-48-37.345545,"81.19,77.17"
2024-05-28_12-48-37.384346,"92.99,82.31"
2024-05-28_12-48-37.410389,"82.75,72.37"
2024-05-28_12-48-37.442755,"95.26,48.04"
2024-05-28_12-48-37.481561,"106.47,58.12"
2024-05-28_12-48-37.513069,"65.43,58.98"
2024-05-28_12-48-37.537501,"60.06,82.08"
2024-05-28_12-48-37.572243,"86.67,88.64"
2024-05-28_12-48-37.602492,"88.94,78.38"
2024-05-28_12-48-37.635293,"92.38,90.06"
2024-05-28_12-48-37.670162,"84.21,85.52"
2024-05-28_12-48-37.701272,"87.69,81.44"
2024-05-28_12-48-37.732683,"77.02,82.96"
2024-05-28_12-48-37.762472,"91.95,82.96"
2024-05-28_12-48-37.795583,"101.55,68.70"
2024-05-28_12-48-37.828152,"94.25,53.08"
2024-05-28_12-48-37.860659,"80.94,57.88"
2024-05-28_12-48-37.892297,"58.32,91.00"
2024-05-28_12-48-37.924772,"80.84,67.54"
2024-05-28_12-48-37.956157,"89.65,86.20"
2024-05-28_12-48-38.055510,"81.18,79.56"
2024-05-28_12-48-38.059454,"95.71,85.47"
2024-05-28_12-48-38.063673,"85.96,90.50"
2024-05-28_12-48-38.086417,"76.78,78.83"
2024-05-28_12-48-38.122220,"107.01,81.16"
2024-05-28_12-48-38.147674,"92.12,57.60"
2024-05-28_12-48-38.187302,"102.56,49.61"
2024-05-28_12-48-38.212995,"85.60,59.84"
2024-05-28_12-48-38.246289,"50.85,60.03"
2024-05-28_12-48-38.278409,"86.96,91.41"
2024-05-28_12-48-38.311171,"92.82,85.83"
2024-05-28_12-48-38.346162,"90.18,76.15"
2024-05-28_12-48-38.372662,"84.18,99.49"
2024-05-28_12-48-38.405663,"95.39,78.72"
2024-05-28_12-48-38.438130,"91.68,86.99"
2024-05-28_12-48-38.475493,"92.69,74.92"
2024-05-28_12-48-38.506826,"91.55,68.86"
2024-05-28_12-48-38.538888,"100.92,54.61"
2024-05-28_12-48-38.565071,"86.07,53.51"
2024-05-28_12-48-38.598149,"61.47,59.68"
2024-05-28_12-48-38.633873,"80.32,94.68"
2024-05-28_12-48-38.666183,"85.75,82.71"
2024-05-28_12-48-38.723876,"84.36,88.48"
2024-05-28_12-48-38.734385,"80.28,79.41"
2024-05-28_12-48-38.761930,"98.90,87.62"
2024-05-28_12-48-38.794431,"100.18,90.35"
2024-05-28_12-48-38.823258,"82.41,74.31"
2024-05-28_12-48-38.857784,"102.21,68.67"
2024-05-28_12-48-38.888696,"93.85,58.62"
2024-05-28_12-48-38.921957,"81.32,52.10"
2024-05-28_12-48-38.954391,"57.88,89.57"
2024-05-28_12-48-38.987228,"82.29,67.08"
2024-05-28_12-48-39.015759,"88.29,89.78"
2024-05-28_12-48-39.048561,"90.00,84.88"
2024-05-28_12-48-39.081437,"82.49,84.08"
2024-05-28_12-48-39.114223,"79.74,84.43"
2024-05-28_12-48-39.146681,"84.41,79.66"
2024-05-28_12-48-39.180271,"94.22,81.09"
2024-05-28_12-48-39.221263,"97.33,57.58"
2024-05-28_12-48-39.247557,"98.44,55.08"
2024-05-28_12-48-39.275646,"80.85,60.43"
2024-05-28_12-48-39.308714,"56.43,60.27"
2024-05-28_12-48-39.340134,"87.93,91.48"
2024-05-28_12-48-39.374520,"89.04,95.26"
2024-05-28_12-48-39.404697,"83.03,83.32"
2024-05-28_12-48-39.437793,"84.24,94.72"
2024-05-28_12-48-39.466388,"92.83,75.85"
2024-05-28_12-48-39.499381,"96.56,86.92"
2024-05-28_12-48-39.531875,"107.18,87.52"
2024-05-28_12-48-39.564678,"84.73,54.42"
2024-05-28_12-48-39.597378,"101.03,56.25"
2024-05-28_12-48-39.632890,"79.90,59.88"
2024-05-28_12-48-39.662693,"60.49,51.42"
2024-05-28_12-48-39.691927,"85.51,83.04"
2024-05-28_12-48-39.724179,"85.58,82.16"
2024-05-28_12-48-39.757198,"84.57,88.49"
2024-05-28_12-48-39.789769,"90.68,84.03"
2024-05-28_12-48-39.824086,"93.68,82.92"
2024-05-28_12-48-39.855802,"98.32,91.55"
2024-05-28_12-48-39.888638,"91.08,73.15"
2024-05-28_12-48-39.917338,"97.27,69.40"
2024-05-28_12-48-39.950469,"94.71,59.76"
2024-05-28_12-48-39.982504,"71.36,58.73"
2024-05-28_12-48-40.015761,"61.35,85.15"
2024-05-28_12-48-40.047795,"78.70,78.05"
2024-05-28_12-48-40.080560,"91.34,90.50"
2024-05-28_12-48-40.113210,"84.72,92.45"
2024-05-28_12-48-40.146936,"77.71,83.57"
2024-05-28_12-48-40.174746,"75.79,72.86"
2024-05-28_12-48-40.207504,"76.02,72.46"
2024-05-28_12-48-40.240262,"93.59,75.85"
2024-05-28_12-48-40.273007,"90.14,84.49"
2024-05-28_12-48-40.305774,"98.11,56.40"
