timestamp,EMG
2024-05-28_12-52-36.790833,"93.77,75.27"
2024-05-28_12-52-36.823390,"83.19,62.03"
2024-05-28_12-52-36.856079,"82.64,52.32"
2024-05-28_12-52-36.884944,"81.60,52.95"
2024-05-28_12-52-36.917603,"90.38,80.64"
2024-05-28_12-52-36.950352,"85.19,70.22"
2024-05-28_12-52-36.983268,"96.49,67.42"
2024-05-28_12-52-37.015963,"64.45,58.04"
2024-05-28_12-52-37.048645,"77.16,54.00"
2024-05-28_12-52-37.081350,"66.09,75.32"
2024-05-28_12-52-37.110091,"78.48,76.09"
2024-05-28_12-52-37.142895,"64.97,72.55"
2024-05-28_12-52-37.175620,"74.76,74.04"
2024-05-28_12-52-37.208405,"78.31,80.95"
2024-05-28_12-52-37.241208,"75.87,76.40"
2024-05-28_12-52-37.273884,"82.69,67.01"
2024-05-28_12-52-37.306575,"82.66,79.02"
2024-05-28_12-52-37.335381,"105.94,70.88"
2024-05-28_12-52-37.368105,"70.80,55.81"
2024-05-28_12-52-37.400954,"67.81,58.79"
2024-05-28_12-52-37.433674,"77.86,60.70"
2024-05-28_12-52-37.466438,"94.88,78.37"
2024-05-28_12-52-37.499207,"74.17,81.70"
2024-05-28_12-52-37.531894,"78.04,74.28"
2024-05-28_12-52-37.560661,"81.54,68.38"
2024-05-28_12-52-37.593360,"63.46,69.81"
2024-05-28_12-52-37.626152,"82.29,75.05"
2024-05-28_12-52-37.658959,"94.60,82.11"
2024-05-28_12-52-37.691737,"94.39,54.13"
2024-05-28_12-52-37.724489,"80.88,52.30"
2024-05-28_12-52-37.757189,"60.02,74.25"
2024-05-28_12-52-37.785867,"79.37,68.69"
2024-05-28_12-52-37.818666,"76.78,85.84"
2024-05-28_12-52-37.851503,"84.91,87.47"
2024-05-28_12-52-37.884317,"83.70,75.40"
2024-05-28_12-52-37.916980,"78.50,72.44"
2024-05-28_12-52-37.949720,"75.71,77.72"
2024-05-28_12-52-37.982393,"59.13,78.04"
2024-05-28_12-52-38.011185,"84.55,66.98"
2024-05-28_12-52-38.043916,"79.76,80.30"
2024-05-28_12-52-38.076979,"95.43,55.67"
2024-05-28_12-52-38.109507,"66.05,57.10"
2024-05-28_12-52-38.142261,"78.05,76.33"
2024-05-28_12-52-38.175022,"78.85,76.09"
2024-05-28_12-52-38.207719,"87.95,76.03"
2024-05-28_12-52-38.236435,"75.19,79.79"
2024-05-28_12-52-38.269214,"81.60,77.81"
2024-05-28_12-52-38.301974,"63.19,72.76"
2024-05-28_12-52-38.334788,"67.07,69.59"
2024-05-28_12-52-38.367506,"51.26,75.13"
2024-05-28_12-52-38.400298,"80.61,82.13"
2024-05-28_12-52-38.432969,"84.42,70.14"
2024-05-28_12-52-38.461695,"83.39,50.49"
2024-05-28_12-52-38.494488,"65.16,59.79"
2024-05-28_12-52-38.528180,"82.12,72.99"
2024-05-28_12-52-38.560077,"82.91,85.75"
2024-05-28_12-52-38.592836,"78.83,76.01"
2024-05-28_12-52-38.625512,"76.39,73.01"
2024-05-28_12-52-38.658210,"83.51,75.71"
2024-05-28_12-52-38.690948,"78.12,76.81"
2024-05-28_12-52-38.719774,"59.85,77.34"
2024-05-28_12-52-38.752519,"71.07,66.86"
2024-05-28_12-52-38.785272,"81.75,80.34"
2024-05-28_12-52-38.818017,"98.46,55.05"
2024-05-28_12-52-38.850855,"71.35,56.36"
2024-05-28_12-52-38.883494,"66.24,72.30"
2024-05-28_12-52-38.916210,"76.76,71.59"
2024-05-28_12-52-38.945063,"86.52,76.13"
2024-05-28_12-52-38.977804,"74.66,77.47"
2024-05-28_12-52-39.010501,"80.27,77.13"
2024-05-28_12-52-39.043337,"71.69,74.88"
2024-05-28_12-52-39.076071,"66.04,69.65"
