timestamp,EMG
2024-05-28_16-40-09.052915,"79.77,87.53"
2024-05-28_16-40-09.085385,"75.66,48.24"
2024-05-28_16-40-09.119539,"76.92,79.78"
2024-05-28_16-40-09.150809,"85.31,69.32"
2024-05-28_16-40-09.182391,"59.47,70.58"
2024-05-28_16-40-09.215078,"72.97,63.32"
2024-05-28_16-40-09.244529,"75.59,74.09"
2024-05-28_16-40-09.276583,"77.47,78.40"
2024-05-28_16-40-09.309388,"84.68,62.31"
2024-05-28_16-40-09.342317,"87.24,69.76"
2024-05-28_16-40-09.375238,"93.78,84.90"
2024-05-28_16-40-09.407606,"85.89,64.15"
2024-05-28_16-40-09.440242,"80.89,72.07"
2024-05-28_16-40-09.469087,"76.67,60.54"
2024-05-28_16-40-09.501785,"81.30,62.32"
2024-05-28_16-40-09.534645,"67.15,59.72"
2024-05-28_16-40-09.567338,"70.89,85.45"
2024-05-28_16-40-09.600113,"94.44,65.66"
2024-05-28_16-40-09.634613,"85.73,92.49"
2024-05-28_16-40-09.665586,"69.52,22.62"
2024-05-28_16-40-09.695513,"67.51,76.82"
2024-05-28_16-40-09.765279,"67.33,49.36"
2024-05-28_16-40-09.770459,"42.55,91.08"
2024-05-28_16-40-09.802853,"51.84,72.73"
2024-05-28_16-40-09.837620,"73.32,71.24"
2024-05-28_16-40-09.866330,"80.49,79.22"
2024-05-28_16-40-09.892448,"95.99,70.10"
2024-05-28_16-40-09.919813,"83.75,46.58"
2024-05-28_16-40-09.952494,"93.41,83.16"
2024-05-28_16-40-09.987717,"92.60,82.19"
2024-05-28_16-40-10.018205,"79.81,88.60"
2024-05-28_16-40-10.051126,"73.52,82.31"
2024-05-28_16-40-10.084087,"70.32,88.15"
2024-05-28_16-40-10.116326,"67.31,79.35"
2024-05-28_16-40-10.144858,"81.07,79.36"
2024-05-28_16-40-10.177643,"69.28,44.00"
2024-05-28_16-40-10.210600,"66.40,81.17"
2024-05-28_16-40-10.243212,"63.81,83.00"
2024-05-28_16-40-10.275830,"58.86,74.16"
2024-05-28_16-40-10.308808,"66.95,49.58"
2024-05-28_16-40-10.342535,"69.30,79.33"
2024-05-28_16-40-10.370149,"57.80,58.87"
2024-05-28_16-40-10.402830,"43.01,53.82"
2024-05-28_16-40-10.435613,"44.20,90.58"
2024-05-28_16-40-10.468355,"40.35,78.29"
2024-05-28_16-40-10.501258,"43.02,87.93"
2024-05-28_16-40-10.534056,"32.80,95.59"
2024-05-28_16-40-10.566650,"43.54,75.10"
2024-05-28_16-40-10.595307,"70.05,84.08"
2024-05-28_16-40-10.628273,"67.46,84.64"
2024-05-28_16-40-10.660850,"78.00,55.41"
2024-05-28_16-40-10.694043,"84.13,66.58"
2024-05-28_16-40-10.726408,"87.45,84.00"
2024-05-28_16-40-10.759124,"99.70,90.39"
2024-05-28_16-40-10.792121,"96.26,91.31"
2024-05-28_16-40-10.820865,"80.20,87.01"
2024-05-28_16-40-10.853394,"76.33,88.43"
2024-05-28_16-40-10.886129,"71.35,85.57"
2024-05-28_16-40-10.919745,"77.60,100.53"
2024-05-28_16-40-10.951750,"77.75,83.66"
2024-05-28_16-40-10.984480,"91.92,90.28"
2024-05-28_16-40-11.017129,"79.93,84.70"
2024-05-28_16-40-11.045880,"71.12,80.16"
2024-05-28_16-40-11.094681,"63.50,82.25"
2024-05-28_16-40-11.111455,"58.46,68.55"
2024-05-28_16-40-11.144175,"52.75,76.23"
2024-05-28_16-40-11.177007,"59.40,74.17"
2024-05-28_16-40-11.209839,"57.46,80.44"
2024-05-28_16-40-11.242422,"59.53,62.62"
2024-05-28_16-40-11.271167,"69.04,76.12"
2024-05-28_16-40-11.304946,"82.93,75.69"
2024-05-28_16-40-11.337062,"99.03,75.04"
2024-05-28_16-40-11.369426,"107.25,85.56"
2024-05-28_16-40-11.402328,"97.63,80.21"
2024-05-28_16-40-11.435055,"96.09,79.43"
2024-05-28_16-40-11.467932,"99.33,83.40"
2024-05-28_16-40-11.496391,"92.06,84.23"
2024-05-28_16-40-11.529187,"90.90,100.29"
2024-05-28_16-40-11.561974,"80.56,83.61"
2024-05-28_16-40-11.594932,"82.10,58.02"
2024-05-28_16-40-11.627474,"93.10,65.90"
2024-05-28_16-40-11.660254,"95.84,84.61"
2024-05-28_16-40-11.692945,"95.06,75.54"
2024-05-28_16-40-11.721807,"98.00,75.99"
2024-05-28_16-40-11.754465,"103.87,76.63"
2024-05-28_16-40-11.787503,"96.86,82.72"
2024-05-28_16-40-11.838970,"98.39,93.87"
2024-05-28_16-40-11.852973,"90.03,81.18"
2024-05-28_16-40-11.885656,"87.22,84.98"
2024-05-28_16-40-11.918220,"93.84,93.91"
2024-05-28_16-40-11.946995,"84.24,79.27"
2024-05-28_16-40-11.980048,"85.60,63.08"
2024-05-28_16-40-12.012624,"91.44,74.66"
2024-05-28_16-40-12.045266,"95.38,75.49"
2024-05-28_16-40-12.078038,"102.52,75.22"
2024-05-28_16-40-12.110801,"100.14,92.32"
2024-05-28_16-40-12.143488,"93.87,81.93"
2024-05-28_16-40-12.176256,"87.67,69.82"
2024-05-28_16-40-12.205595,"88.57,66.88"
2024-05-28_16-40-12.238186,"52.57,84.21"
2024-05-28_16-40-12.270562,"83.22,93.70"
2024-05-28_16-40-12.303331,"84.10,70.72"
2024-05-28_16-40-12.336258,"78.40,71.11"
2024-05-28_16-40-12.368836,"102.93,72.32"
2024-05-28_16-40-12.401656,"106.04,83.92"
2024-05-28_16-40-12.430610,"102.14,76.05"
2024-05-28_16-40-12.463043,"96.01,79.53"
2024-05-28_16-40-12.495826,"99.66,82.65"
2024-05-28_16-40-12.528581,"91.99,89.30"
2024-05-28_16-40-12.561320,"85.17,66.36"
2024-05-28_16-40-12.594128,"80.75,57.74"
2024-05-28_16-40-12.626698,"47.48,90.21"
2024-05-28_16-40-12.655789,"61.12,94.92"
2024-05-28_16-40-12.688481,"65.31,65.98"
2024-05-28_16-40-12.721062,"82.54,70.80"
2024-05-28_16-40-12.753856,"92.01,72.67"
2024-05-28_16-40-12.786840,"105.79,76.06"
2024-05-28_16-40-12.819335,"101.55,79.49"
2024-05-28_16-40-12.852012,"98.45,93.08"
2024-05-28_16-40-12.881058,"91.35,88.34"
2024-05-28_16-40-12.913698,"91.41,63.19"
2024-05-28_16-40-12.946298,"79.51,60.28"
2024-05-28_16-40-12.979126,"50.14,104.72"
2024-05-28_16-40-13.011943,"58.25,89.53"
2024-05-28_16-40-13.044625,"75.17,61.81"
2024-05-28_16-40-13.077261,"60.21,59.87"
2024-05-28_16-40-13.106153,"115.55,70.21"
2024-05-28_16-40-13.138824,"112.19,84.39"
2024-05-28_16-40-13.171659,"102.61,76.02"
2024-05-28_16-40-13.204367,"96.38,83.21"
2024-05-28_16-40-13.237174,"99.11,82.53"
2024-05-28_16-40-13.269863,"92.80,89.73"
