timestamp,EMG
2024-05-28_13-44-21.844304,"75.23,81.86"
2024-05-28_13-44-21.869138,"85.50,71.59"
2024-05-28_13-44-21.899999,"72.29,75.53"
2024-05-28_13-44-21.932905,"83.31,66.87"
2024-05-28_13-44-21.965566,"81.48,39.75"
2024-05-28_13-44-21.998211,"72.92,40.53"
2024-05-28_13-44-22.030931,"46.81,63.96"
2024-05-28_13-44-22.059825,"54.42,71.15"
2024-05-28_13-44-22.092524,"60.07,65.35"
2024-05-28_13-44-22.125271,"83.88,80.68"
2024-05-28_13-44-22.157986,"53.94,75.69"
2024-05-28_13-44-22.193587,"54.34,73.88"
2024-05-28_13-44-22.223597,"89.25,74.11"
2024-05-28_13-44-22.256211,"81.05,69.24"
2024-05-28_13-44-22.285012,"90.56,40.84"
2024-05-28_13-44-22.317863,"80.64,63.14"
2024-05-28_13-44-22.350537,"68.12,47.14"
2024-05-28_13-44-22.383343,"43.33,69.80"
2024-05-28_13-44-22.416087,"60.79,74.85"
2024-05-28_13-44-22.448745,"58.32,67.61"
2024-05-28_13-44-22.481543,"63.08,73.24"
2024-05-28_13-44-22.510267,"58.78,69.65"
2024-05-28_13-44-22.543320,"77.75,81.42"
2024-05-28_13-44-22.576051,"78.77,76.55"
2024-05-28_13-44-22.608607,"74.44,45.95"
2024-05-28_13-44-22.641604,"88.57,38.96"
2024-05-28_13-44-22.674316,"69.50,67.89"
2024-05-28_13-44-22.706838,"49.61,61.68"
2024-05-28_13-44-22.735594,"52.52,71.59"
2024-05-28_13-44-22.768357,"58.34,65.30"
2024-05-28_13-44-22.839296,"54.34,72.79"
2024-05-28_13-44-22.840889,"74.35,67.85"
2024-05-28_13-44-22.868771,"49.62,89.19"
2024-05-28_13-44-22.899500,"85.91,69.23"
2024-05-28_13-44-22.932013,"66.56,69.24"
2024-05-28_13-44-22.960839,"86.27,57.73"
2024-05-28_13-44-22.993731,"78.69,57.08"
2024-05-28_13-44-23.026390,"59.86,57.95"
2024-05-28_13-44-23.059110,"51.67,71.73"
2024-05-28_13-44-23.091884,"59.56,67.73"
2024-05-28_13-44-23.124760,"49.13,72.53"
2024-05-28_13-44-23.157336,"70.57,77.42"
2024-05-28_13-44-23.186146,"55.48,72.42"
2024-05-28_13-44-23.218955,"69.18,82.05"
2024-05-28_13-44-23.251648,"85.93,65.23"
2024-05-28_13-44-23.284379,"81.51,62.25"
2024-05-28_13-44-23.317146,"88.49,41.70"
2024-05-28_13-44-23.349887,"50.63,68.34"
2024-05-28_13-44-23.382613,"62.54,58.67"
2024-05-28_13-44-23.411584,"58.60,65.02"
2024-05-28_13-44-23.444089,"57.69,75.56"
2024-05-28_13-44-23.476934,"53.97,72.73"
2024-05-28_13-44-23.509681,"73.93,68.73"
2024-05-28_13-44-23.542581,"54.91,75.17"
2024-05-28_13-44-23.578549,"87.21,86.22"
2024-05-28_13-44-23.607979,"61.18,80.83"
2024-05-28_13-44-23.636615,"79.68,62.04"
2024-05-28_13-44-23.669382,"89.37,46.09"
2024-05-28_13-44-23.702130,"67.64,62.48"
2024-05-28_13-44-23.734916,"59.34,62.10"
2024-05-28_13-44-23.767699,"54.31,65.64"
2024-05-28_13-44-23.800487,"54.31,71.08"
2024-05-28_13-44-23.833296,"63.51,67.31"
2024-05-28_13-44-23.865834,"60.68,71.57"
2024-05-28_13-44-23.894657,"52.67,81.05"
2024-05-28_13-44-23.927429,"80.62,76.74"
2024-05-28_13-44-23.960263,"73.21,75.27"
2024-05-28_13-44-23.992960,"87.80,47.86"
2024-05-28_13-44-24.025717,"83.35,38.99"
2024-05-28_13-44-24.058550,"85.43,59.74"
2024-05-28_13-44-24.091151,"52.50,64.66"
2024-05-28_13-44-24.119938,"47.48,74.21"
2024-05-28_13-44-24.152660,"61.83,65.01"
2024-05-28_13-44-24.185505,"65.44,78.65"
2024-05-28_13-44-24.218219,"54.72,74.67"
2024-05-28_13-44-24.252735,"54.83,72.78"
2024-05-28_13-44-24.283645,"88.18,76.81"
2024-05-28_13-44-24.316337,"80.83,68.71"
2024-05-28_13-44-24.359716,"89.54,41.00"
2024-05-28_13-44-24.378343,"79.76,61.08"
2024-05-28_13-44-24.410728,"70.01,47.49"
2024-05-28_13-44-24.443587,"43.35,69.81"
2024-05-28_13-44-24.476281,"59.95,74.95"
2024-05-28_13-44-24.509124,"60.26,68.02"
2024-05-28_13-44-24.541687,"64.31,72.02"
2024-05-28_13-44-24.570447,"59.91,69.57"
2024-05-28_13-44-24.603568,"78.79,80.20"
2024-05-28_13-44-24.636047,"80.52,77.35"
2024-05-28_13-44-24.668789,"72.87,65.10"
2024-05-28_13-44-24.701542,"88.39,39.07"
2024-05-28_13-44-24.734220,"69.88,69.94"
2024-05-28_13-44-24.766882,"51.13,61.58"
2024-05-28_13-44-24.795766,"52.20,71.41"
2024-05-28_13-44-24.828505,"61.17,66.37"
2024-05-28_13-44-24.861173,"55.76,71.21"
2024-05-28_13-44-24.893996,"71.70,68.04"
