timestamp,EMG
2024-05-28_13-15-10.637411,"84.96,86.05"
2024-05-28_13-15-10.637809,"90.40,75.24"
2024-05-28_13-15-10.638113,"65.05,71.46"
2024-05-28_13-15-10.638400,"58.39,74.82"
2024-05-28_13-15-10.638581,".44,70.19"
2024-05-28_13-15-10.638744,"76.69,81.48"
2024-05-28_13-15-10.638955,"86.49,80.22"
2024-05-28_13-15-10.639116,"90.83,53.17"
2024-05-28_13-15-10.639267,"74.50,52.92"
2024-05-28_13-15-10.639401,"81.45,86.92"
2024-05-28_13-15-10.639529,"84.96,86.05"
2024-05-28_13-15-10.639668,"90.40,75.24"
2024-05-28_13-15-10.639797,"65.05,71.46"
2024-05-28_13-15-10.639950,"58.39,74.82"
2024-05-28_13-15-12.291712,"89.97,65.39"
2024-05-28_13-15-12.324399,"92.00,55.88"
2024-05-28_13-15-12.357081,"62.36,80.40"
2024-05-28_13-15-12.389975,"94.36,91.37"
2024-05-28_13-15-12.422689,"91.22,84.99"
2024-05-28_13-15-12.455349,"99.27,84.07"
2024-05-28_13-15-12.488027,"84.69,84.13"
2024-05-28_13-15-12.516846,"71.36,70.48"
2024-05-28_13-15-12.549599,"88.88,80.42"
2024-05-28_13-15-12.582542,"85.39,72.54"
2024-05-28_13-15-12.615353,"90.42,65.62"
2024-05-28_13-15-12.647978,"69.85,78.45"
2024-05-28_13-15-12.680600,"87.16,64.41"
2024-05-28_13-15-12.713342,"92.26,87.40"
2024-05-28_13-15-12.742127,"85.26,75.05"
2024-05-28_13-15-12.774869,"87.67,81.84"
2024-05-28_13-15-12.807707,"82.21,79.54"
2024-05-28_13-15-12.840447,"84.07,67.82"
2024-05-28_13-15-12.873179,"81.29,68.27"
2024-05-28_13-15-12.905901,"98.21,56.35"
2024-05-28_13-15-12.938608,"77.83,55.45"
2024-05-28_13-15-12.967366,"76.32,84.91"
2024-05-28_13-15-13.000164,"95.52,83.14"
2024-05-28_13-15-13.032879,"86.01,83.39"
2024-05-28_13-15-13.065680,"89.12,85.51"
2024-05-28_13-15-13.098552,"71.64,71.29"
2024-05-28_13-15-13.131180,"88.35,79.43"
2024-05-28_13-15-13.163937,"92.24,57.80"
2024-05-28_13-15-13.192690,"82.51,54.39"
2024-05-28_13-15-13.225405,"97.45,57.75"
2024-05-28_13-15-13.258265,"51.59,58.26"
2024-05-28_13-15-13.291204,"84.46,89.47"
2024-05-28_13-15-13.323777,"91.85,93.85"
2024-05-28_13-15-13.356647,"81.79,85.53"
2024-05-28_13-15-13.390065,"80.89,68.93"
2024-05-28_13-15-13.418343,"99.08,62.82"
2024-05-28_13-15-13.450832,"97.11,75.30"
2024-05-28_13-15-13.483509,"97.35,63.89"
2024-05-28_13-15-13.516308,"94.17,55.51"
2024-05-28_13-15-13.549335,"69.41,51.60"
2024-05-28_13-15-13.581751,"93.01,70.59"
2024-05-28_13-15-13.614535,"85.05,84.89"
2024-05-28_13-15-13.653695,"101.47,83.97"
2024-05-28_13-15-13.676032,"72.75,75.59"
2024-05-28_13-15-13.708817,"82.85,86.16"
2024-05-28_13-15-13.741526,"90.04,71.59"
2024-05-28_13-15-13.774386,"82.72,77.22"
2024-05-28_13-15-13.807114,"88.43,82.99"
2024-05-28_13-15-13.839689,"67.65,54.04"
2024-05-28_13-15-13.868624,"82.01,66.13"
2024-05-28_13-15-13.901233,"99.17,85.94"
2024-05-28_13-15-13.934089,"98.13,75.93"
2024-05-28_13-15-13.967051,"99.73,85.07"
2024-05-28_13-15-13.999655,"69.26,86.39"
2024-05-28_13-15-14.032259,"80.14,73.34"
2024-05-28_13-15-14.065009,"81.06,71.51"
2024-05-28_13-15-14.093797,"89.45,82.41"
2024-05-28_13-15-14.128835,"93.17,68.90"
2024-05-28_13-15-14.159328,"88.40,68.03"
2024-05-28_13-15-14.192086,"93.46,76.39"
2024-05-28_13-15-14.224863,"86.42,93.43"
2024-05-28_13-15-14.257717,"82.81,70.77"
2024-05-28_13-15-14.290275,"80.46,83.29"
2024-05-28_13-15-14.319031,"83.65,64.16"
2024-05-28_13-15-14.351811,"75.90,78.02"
2024-05-28_13-15-14.384668,"96.59,85.63"
2024-05-28_13-15-14.417542,"85.45,58.47"
2024-05-28_13-15-14.450109,"77.95,82.06"
2024-05-28_13-15-14.482881,"72.21,73.38"
2024-05-28_13-15-14.515672,"94.58,79.53"
2024-05-28_13-15-14.544325,"97.54,89.18"
2024-05-28_13-15-14.577839,"84.50,77.61"
2024-05-28_13-15-14.609854,"58.74,100.24"
2024-05-28_13-15-14.642629,"88.94,64.97"
2024-05-28_13-15-14.675451,"84.75,82.02"
2024-05-28_13-15-14.708247,"86.39,78.11"
2024-05-28_13-15-14.740848,"92.73,50.56"
2024-05-28_13-15-14.769611,"70.26,82.55"
2024-05-28_13-15-14.802321,"90.73,79.47"
2024-05-28_13-15-14.835184,"96.01,86.65"
2024-05-28_13-15-14.867914,"81.78,84.56"
2024-05-28_13-15-14.900720,"70.74,88.63"
2024-05-28_13-15-14.933478,"77.52,80.74"
2024-05-28_13-15-14.966255,"83.22,84.19"
2024-05-28_13-15-14.998855,"77.80,69.66"
2024-05-28_13-15-15.027737,"87.60,78.58"
2024-05-28_13-15-15.060472,"88.83,67.55"
2024-05-28_13-15-15.093183,"96.92,96.19"
2024-05-28_13-15-15.125917,"86.41,80.49"
2024-05-28_13-15-15.158874,"84.49,67.22"
2024-05-28_13-15-15.191408,"82.93,89.79"
2024-05-28_13-15-15.224067,"60.82,92.88"
2024-05-28_13-15-15.252907,"77.44,71.54"
2024-05-28_13-15-15.285670,"89.83,80.73"
2024-05-28_13-15-15.318515,"71.21,69.33"
2024-05-28_13-15-15.351341,"92.40,50.55"
2024-05-28_13-15-15.383984,"82.16,91.45"
2024-05-28_13-15-15.416724,"92.53,81.85"
2024-05-28_13-15-15.449469,"89.33,84.99"
2024-05-28_13-15-15.478338,"83.17,70.89"
2024-05-28_13-15-15.510975,"52.07,94.60"
2024-05-28_13-15-15.543697,"79.96,90.45"
2024-05-28_13-15-15.576485,"73.27,70.29"
2024-05-28_13-15-15.609440,"83.92,83.52"
2024-05-28_13-15-15.642002,"101.56,82.39"
2024-05-28_13-15-15.674623,"80.52,68.71"
2024-05-28_13-15-15.703435,"71.22,74.51"
2024-05-28_13-15-15.736330,"83.14,84.08"
2024-05-28_13-15-15.769002,"89.77,94.45"
2024-05-28_13-15-15.801779,"69.00,87.83"
2024-05-28_13-15-15.834498,"68.06,88.01"
2024-05-28_13-15-15.867276,"78.96,79.36"
2024-05-28_13-15-15.899929,"88.76,71.96"
2024-05-28_13-15-15.928743,"80.41,78.59"
2024-05-28_13-15-15.961491,"101.59,66.34"
2024-05-28_13-15-15.994260,"78.93,60.40"
2024-05-28_13-15-16.027042,"73.44,76.24"
2024-05-28_13-15-16.059808,"86.65,76.44"
2024-05-28_13-15-16.092433,"76.31,69.97"
2024-05-28_13-15-16.125144,"82.24,92.36"
2024-05-28_13-15-16.154064,"78.11,72.34"
2024-05-28_13-15-16.186763,"93.97,79.68"
2024-05-28_13-15-16.219532,"82.41,64.72"
2024-05-28_13-15-16.252259,"90.41,48.44"
2024-05-28_13-15-16.285285,"104.00,55.91"
2024-05-28_13-15-16.317726,"59.62,56.71"
2024-05-28_13-15-16.350426,"96.59,79.16"
2024-05-28_13-15-16.379322,"104.37,87.72"
2024-05-28_13-15-16.412035,"94.34,88.23"
2024-05-28_13-15-16.444776,"87.02,81.94"
2024-05-28_13-15-16.477557,"87.69,69.62"
2024-05-28_13-15-16.510279,"81.46,79.37"
2024-05-28_13-15-16.542998,"84.04,71.84"
2024-05-28_13-15-16.575716,"96.15,83.27"
2024-05-28_13-15-16.604469,"97.31,51.72"
2024-05-28_13-15-16.637369,"57.92,59.16"
2024-05-28_13-15-16.670032,"99.50,92.77"
2024-05-28_13-15-16.702826,"88.79,73.97"
2024-05-28_13-15-16.735648,"72.67,78.75"
2024-05-28_13-15-16.768421,"83.55,78.10"
2024-05-28_13-15-16.801019,"83.77,70.83"
2024-05-28_13-15-16.829727,"81.80,76.71"
2024-05-28_13-15-16.862549,"94.83,72.25"
2024-05-28_13-15-16.895346,"91.87,54.49"
2024-05-28_13-15-16.928073,"82.14,75.56"
2024-05-28_13-15-16.960850,"85.01,87.57"
2024-05-28_13-15-16.993587,"94.45,91.65"
2024-05-28_13-15-17.026279,"83.30,82.31"
2024-05-28_13-15-17.055002,"85.78,72.44"
2024-05-28_13-15-17.087774,"81.78,78.14"
2024-05-28_13-15-17.120537,"77.63,70.70"
2024-05-28_13-15-17.153322,"89.24,82.74"
2024-05-28_13-15-17.186104,"88.02,68.20"
2024-05-28_13-15-17.218826,"96.87,52.24"
2024-05-28_13-15-17.251509,"64.53,88.23"
2024-05-28_13-15-17.280436,"81.10,94.24"
2024-05-28_13-15-17.313053,"81.65,67.63"
2024-05-28_13-15-17.345824,"82.19,82.08"
2024-05-28_13-15-17.378664,"77.61,73.27"
2024-05-28_13-15-17.411413,"83.16,77.13"
2024-05-28_13-15-17.444141,"92.45,84.04"
2024-05-28_13-15-17.476802,"78.72,71.11"
2024-05-28_13-15-17.505600,"105.42,68.47"
2024-05-28_13-15-17.538329,"80.38,52.76"
2024-05-28_13-15-17.571089,"81.63,72.84"
2024-05-28_13-15-17.603882,"84.92,85.67"
2024-05-28_13-15-17.636823,"88.42,80.10"
2024-05-28_13-15-17.669467,"79.70,82.83"
2024-05-28_13-15-17.702060,"89.16,73.68"
2024-05-28_13-15-17.730844,"90.68,81.71"
2024-05-28_13-15-17.763572,"88.07,80.72"
2024-05-28_13-15-17.796386,"86.44,68.17"
2024-05-28_13-15-17.829154,"91.50,51.22"
2024-05-28_13-15-17.861924,"71.27,96.02"
2024-05-28_13-15-17.894724,"82.62,82.34"
2024-05-28_13-15-17.927398,"100.78,89.54"
2024-05-28_13-15-17.956100,"81.46,80.15"
2024-05-28_13-15-17.988889,"85.33,75.08"
2024-05-28_13-15-18.021619,"89.43,83.27"
2024-05-28_13-15-18.054437,"75.58,69.83"
2024-05-28_13-15-18.087236,"90.40,81.18"
2024-05-28_13-15-18.119979,"91.47,55.22"
2024-05-28_13-15-18.152636,"91.76,46.50"
2024-05-28_13-15-18.185401,"72.78,74.73"
2024-05-28_13-15-18.214169,"90.39,84.51"
2024-05-28_13-15-18.246960,"71.90,69.85"
2024-05-28_13-15-18.279886,"78.66,75.42"
2024-05-28_13-15-18.312430,"90.83,81.44"
2024-05-28_13-15-18.345211,"85.14,79.91"
2024-05-28_13-15-18.377941,"83.93,67.88"
2024-05-28_13-15-18.410672,"82.55,80.64"
2024-05-28_13-15-18.439443,"96.76,56.73"
2024-05-28_13-15-18.472195,"65.49,64.69"
2024-05-28_13-15-18.505015,"92.94,87.11"
2024-05-28_13-15-18.537723,"95.59,62.46"
2024-05-28_13-15-18.570481,"80.68,79.37"
2024-05-28_13-15-18.603207,"92.24,85.15"
2024-05-28_13-15-18.635911,"71.45,70.71"
2024-05-28_13-15-18.664684,"87.54,80.01"
2024-05-28_13-15-18.697511,"85.05,71.53"
2024-05-28_13-15-18.730231,"88.61,64.39"
2024-05-28_13-15-18.763000,"89.86,78.78"
2024-05-28_13-15-18.795722,"59.00,67.25"
2024-05-28_13-15-18.828470,"95.71,85.48"
2024-05-28_13-15-18.861200,"91.22,91.74"
2024-05-28_13-15-18.889955,"83.69,86.60"
2024-05-28_13-15-18.922732,"83.65,79.34"
2024-05-28_13-15-18.955542,"87.16,68.12"
2024-05-28_13-15-18.988275,"82.17,80.62"
2024-05-28_13-15-19.021058,"84.42,71.77"
2024-05-28_13-15-19.053764,"101.32,54.19"
2024-05-28_13-15-19.086474,"75.96,57.13"
2024-05-28_13-15-19.115294,"77.71,77.04"
2024-05-28_13-15-19.148022,"89.75,82.98"
2024-05-28_13-15-19.180754,"91.65,82.34"
2024-05-28_13-15-19.213570,"82.81,73.81"
2024-05-28_13-15-19.246310,"87.13,78.75"
2024-05-28_13-15-19.279007,"77.23,71.07"
2024-05-28_13-15-19.311723,"82.33,77.43"
2024-05-28_13-15-19.340577,"103.94,72.57"
2024-05-28_13-15-19.373266,"79.98,55.52"
2024-05-28_13-15-19.406072,"66.13,77.18"
2024-05-28_13-15-19.438832,"92.65,85.07"
2024-05-28_13-15-19.471574,"97.50,76.91"
2024-05-28_13-15-19.504336,"85.53,79.99"
2024-05-28_13-15-19.537001,"78.54,70.86"
2024-05-28_13-15-19.565779,"85.35,78.11"
2024-05-28_13-15-19.598539,"81.82,71.27"
2024-05-28_13-15-19.631294,"87.32,82.21"
2024-05-28_13-15-19.664130,"105.62,68.92"
2024-05-28_13-15-19.696877,"81.51,55.43"
2024-05-28_13-15-19.729567,"77.33,92.32"
2024-05-28_13-15-19.762297,"88.51,91.72"
2024-05-28_13-15-19.791075,"75.21,69.70"
