timestamp,EMG
2024-05-28_13-27-29.146089,"91.37,41.74"
2024-05-28_13-27-29.178980,"63.71,45.70"
2024-05-28_13-27-29.212130,"41.44,71.39"
2024-05-28_13-27-29.244540,"60.09,75.46"
2024-05-28_13-27-29.277174,"56.65,66.99"
2024-05-28_13-27-29.309834,"61.37,73.81"
2024-05-28_13-27-29.338775,"57.77,71.40"
2024-05-28_13-27-29.371471,"90.20,83.08"
2024-05-28_13-27-29.404188,"76.51,76.04"
2024-05-28_13-27-29.436881,"80.15,46.40"
2024-05-28_13-27-29.469677,"89.56,38.53"
2024-05-28_13-27-29.502489,"64.87,64.11"
2024-05-28_13-27-29.535104,"51.17,77.19"
2024-05-28_13-27-29.563826,"51.91,71.14"
2024-05-28_13-27-29.596602,"57.34,67.23"
2024-05-28_13-27-29.629454,"66.04,72.77"
2024-05-28_13-27-29.662163,"53.72,69.55"
2024-05-28_13-27-29.694995,"83.51,81.63"
2024-05-28_13-27-29.727741,"72.88,77.74"
2024-05-28_13-27-29.760431,"82.45,48.07"
2024-05-28_13-27-29.789113,"84.36,34.47"
2024-05-28_13-27-29.821883,"51.16,79.69"
2024-05-28_13-27-29.854757,"54.38,65.54"
2024-05-28_13-27-29.887501,"53.04,71.03"
2024-05-28_13-27-29.920353,"64.63,67.30"
2024-05-28_13-27-29.953035,"61.38,71.31"
2024-05-28_13-27-29.985702,"51.35,80.59"
2024-05-28_13-27-30.018433,"83.18,73.22"
2024-05-28_13-27-30.047167,"72.66,75.64"
2024-05-28_13-27-30.080001,"86.13,48.60"
2024-05-28_13-27-30.112746,"80.15,39.58"
2024-05-28_13-27-30.145507,"76.33,51.32"
2024-05-28_13-27-30.179171,"50.02,63.82"
2024-05-28_13-27-30.211278,"53.04,70.86"
2024-05-28_13-27-30.243770,"62.59,66.73"
2024-05-28_13-27-30.272538,"62.44,78.22"
2024-05-28_13-27-30.305240,"51.86,74.68"
2024-05-28_13-27-30.337988,"85.99,72.08"
2024-05-28_13-27-30.370780,"71.93,74.80"
2024-05-28_13-27-30.403600,"86.17,66.75"
2024-05-28_13-27-30.436283,"90.03,40.77"
2024-05-28_13-27-30.468924,"86.00,59.00"
