timestamp,EMG
2024-05-28_13-26-29.145187,"64.37,73.77"
2024-05-28_13-26-29.177975,"59.26,64.89"
2024-05-28_13-26-29.210737,"71.38,77.44"
2024-05-28_13-26-29.243539,"55.39,72.94"
2024-05-28_13-26-29.276216,"52.50,68.90"
2024-05-28_13-26-29.309028,"84.16,67.56"
2024-05-28_13-26-29.341679,"76.53,70.37"
2024-05-28_13-26-29.370473,"84.20,41.21"
2024-05-28_13-26-29.403195,"77.63,58.84"
2024-05-28_13-26-29.436068,"73.34,47.88"
2024-05-28_13-26-29.468750,"42.73,69.98"
2024-05-28_13-26-29.501528,"60.67,75.13"
2024-05-28_13-26-29.534260,"68.82,68.93"
2024-05-28_13-26-29.567025,"55.48,72.69"
2024-05-28_13-26-29.595720,"57.34,79.03"
2024-05-28_13-26-29.628490,"90.79,74.09"
2024-05-28_13-26-29.661263,"77.53,61.17"
2024-05-28_13-26-29.694061,"87.85,45.10"
2024-05-28_13-26-29.726803,"73.58,48.83"
2024-05-28_13-26-29.759541,"65.39,65.84"
2024-05-28_13-26-29.792248,"54.36,75.83"
2024-05-28_13-26-29.821060,"54.27,71.60"
2024-05-28_13-26-29.853814,"63.18,68.38"
2024-05-28_13-26-29.886555,"54.70,72.96"
2024-05-28_13-26-29.919309,"75.54,87.13"
2024-05-28_13-26-29.952053,"73.50,72.16"
2024-05-28_13-26-29.984914,"78.47,60.46"
2024-05-28_13-26-30.017548,"87.10,48.21"
2024-05-28_13-26-30.046240,"64.59,32.98"
2024-05-28_13-26-30.079047,"50.97,75.60"
2024-05-28_13-26-30.111823,"56.56,65.83"
2024-05-28_13-26-30.145114,"51.74,72.32"
2024-05-28_13-26-30.177452,"76.42,67.50"
2024-05-28_13-26-30.210150,"48.81,72.29"
2024-05-28_13-26-30.242857,"94.08,84.31"
2024-05-28_13-26-30.271547,"60.72,70.93"
2024-05-28_13-26-30.304317,"78.71,60.46"
2024-05-28_13-26-30.337226,"102.66,50.29"
2024-05-28_13-26-30.369880,"60.44,61.49"
2024-05-28_13-26-30.402619,"51.83,73.32"
2024-05-28_13-26-30.435385,"56.91,64.88"
2024-05-28_13-26-30.468086,"53.51,72.69"
2024-05-28_13-26-30.496861,"72.00,68.37"
2024-05-28_13-26-30.529639,"50.35,87.82"
2024-05-28_13-26-30.562401,"85.91,68.35"
2024-05-28_13-26-30.595288,"68.25,69.09"
2024-05-28_13-26-30.627967,"87.36,57.57"
2024-05-28_13-26-30.660681,"78.53,59.28"
2024-05-28_13-26-30.693338,"54.29,64.88"
2024-05-28_13-26-30.722087,"51.36,71.29"
2024-05-28_13-26-30.754937,"62.31,66.94"
2024-05-28_13-26-30.787813,"57.89,70.88"
2024-05-28_13-26-30.820382,"52.20,79.18"
2024-05-28_13-26-30.853147,"52.83,76.21"
2024-05-28_13-26-30.885928,"91.10,74.24"
2024-05-28_13-26-30.918675,"75.55,67.86"
2024-05-28_13-26-30.947352,"74.27,78.39"
2024-05-28_13-26-30.980115,"57.99,71.77"
2024-05-28_13-26-31.012889,"49.54,64.76"
2024-05-28_13-26-31.045658,"52.05,70.59"
2024-05-28_13-26-31.078419,"61.92,65.83"
2024-05-28_13-26-31.111257,"71.76,77.74"
2024-05-28_13-26-31.143955,"49.48,74.65"
2024-05-28_13-26-31.176587,"78.99,75.03"
2024-05-28_13-26-31.205467,"73.22,76.16"
2024-05-28_13-26-31.238198,"83.69,66.96"
2024-05-28_13-26-31.270987,"73.03,40.78"
2024-05-28_13-26-31.303673,"86.49,59.42"
2024-05-28_13-26-31.336469,"53.93,65.13"
2024-05-28_13-26-31.369190,"45.61,69.74"
2024-05-28_13-26-31.401893,"61.90,76.52"
2024-05-28_13-26-31.430667,"64.68,69.30"
2024-05-28_13-26-31.463438,"51.66,75.00"
2024-05-28_13-26-31.496208,"87.91,71.21"
2024-05-28_13-26-31.528988,"73.94,78.11"
2024-05-28_13-26-31.561733,"83.46,41.04"
2024-05-28_13-26-31.594511,"66.88,42.57"
2024-05-28_13-26-31.627173,"62.60,58.99"
2024-05-28_13-26-31.655984,"55.51,65.11"
2024-05-28_13-26-31.688734,"57.10,76.03"
2024-05-28_13-26-31.721503,"65.14,72.11"
2024-05-28_13-26-31.754262,"58.79,70.54"
2024-05-28_13-26-31.787045,"60.57,93.95"
2024-05-28_13-26-31.819713,"90.17,63.71"
2024-05-28_13-26-31.852495,"70.89,77.33"
2024-05-28_13-26-31.881259,"87.90,42.08"
2024-05-28_13-26-31.914014,"82.79,61.97"
2024-05-28_13-26-31.946753,"39.83,72.65"
2024-05-28_13-26-31.979512,"60.75,77.84"
2024-05-28_13-26-32.012302,"56.04,66.77"
2024-05-28_13-26-32.045032,"64.29,73.23"
2024-05-28_13-26-32.077711,"59.45,70.92"
2024-05-28_13-26-32.106512,"78.64,80.69"
2024-05-28_13-26-32.139324,"79.74,76.91"
2024-05-28_13-26-32.172066,"74.60,65.51"
2024-05-28_13-26-32.204817,"85.87,38.99"
2024-05-28_13-26-32.237570,"81.55,65.12"
2024-05-28_13-26-32.270342,"58.96,63.91"
2024-05-28_13-26-32.303076,"51.62,71.15"
2024-05-28_13-26-32.331773,"57.76,65.40"
2024-05-28_13-26-32.364558,"66.16,72.31"
2024-05-28_13-26-32.397289,"54.92,70.87"
2024-05-28_13-26-32.430052,"84.98,78.94"
2024-05-28_13-26-32.462810,"72.79,77.20"
2024-05-28_13-26-32.495638,"81.42,49.18"
2024-05-28_13-26-32.528379,"82.92,34.57"
2024-05-28_13-26-32.563302,"76.55,70.98"
2024-05-28_13-26-32.604415,"53.82,65.26"
2024-05-28_13-26-32.622944,"52.75,70.59"
2024-05-28_13-26-32.655568,"60.36,66.72"
2024-05-28_13-26-32.688193,"59.81,72.12"
2024-05-28_13-26-32.720871,"50.70,81.05"
2024-05-28_13-26-32.753639,"80.80,76.16"
2024-05-28_13-26-32.782381,"75.33,75.59"
2024-05-28_13-26-32.815082,"88.97,47.76"
2024-05-28_13-26-32.847835,"80.32,64.63"
2024-05-28_13-26-32.880706,"67.67,61.39"
2024-05-28_13-26-32.913385,"52.92,63.89"
2024-05-28_13-26-32.946134,"52.44,70.56"
2024-05-28_13-26-32.978811,"76.73,68.51"
2024-05-28_13-26-33.007576,"62.59,83.70"
2024-05-28_13-26-33.040477,"69.40,81.39"
2024-05-28_13-26-33.073175,"83.90,65.22"
2024-05-28_13-26-33.105910,"78.05,58.10"
2024-05-28_13-26-33.138757,"93.10,47.27"
2024-05-28_13-26-33.171566,"61.16,62.34"
2024-05-28_13-26-33.204080,"59.35,59.92"
2024-05-28_13-26-33.232857,"57.16,65.09"
2024-05-28_13-26-33.266464,"48.73,69.77"
2024-05-28_13-26-33.298451,"66.29,79.04"
2024-05-28_13-26-33.331203,"50.90,71.22"
2024-05-28_13-26-33.364005,"68.95,78.22"
2024-05-28_13-26-33.396798,"83.21,70.36"
2024-05-28_13-26-33.429425,"85.37,61.64"
2024-05-28_13-26-33.458198,"90.74,66.04"
2024-05-28_13-26-33.491042,"60.43,44.54"
2024-05-28_13-26-33.523866,"49.48,71.84"
2024-05-28_13-26-33.556507,"57.57,65.00"
2024-05-28_13-26-33.589260,"66.87,76.96"
2024-05-28_13-26-33.621998,"51.40,75.13"
2024-05-28_13-26-33.654697,"53.99,76.42"
2024-05-28_13-26-33.689209,"91.45,69.39"
2024-05-28_13-26-33.716364,"78.86,68.71"
2024-05-28_13-26-33.749123,"89.49,61.26"
2024-05-28_13-26-33.781763,"72.09,40.98"
2024-05-28_13-26-33.814657,"50.49,65.50"
2024-05-28_13-26-33.847286,"44.99,69.88"
2024-05-28_13-26-33.880004,"60.32,75.59"
2024-05-28_13-26-33.912666,"73.70,70.28"
2024-05-28_13-26-33.941425,"50.62,73.77"
2024-05-28_13-26-33.974227,"95.27,80.21"
2024-05-28_13-26-34.007014,"67.30,82.23"
2024-05-28_13-26-34.039818,"80.24,60.60"
2024-05-28_13-26-34.072554,"86.07,43.61"
2024-05-28_13-26-34.105289,"86.09,57.54"
2024-05-28_13-26-34.138193,"55.36,65.40"
2024-05-28_13-26-34.167157,"55.99,75.54"
2024-05-28_13-26-34.199557,"52.42,72.78"
2024-05-28_13-26-34.232303,"68.91,68.95"
2024-05-28_13-26-34.265075,"56.48,78.56"
2024-05-28_13-26-34.297810,"92.41,63.15"
2024-05-28_13-26-34.330541,"63.35,78.88"
2024-05-28_13-26-34.363272,"82.57,42.09"
2024-05-28_13-26-34.391979,"83.51,45.72"
2024-05-28_13-26-34.424820,"67.73,47.81"
2024-05-28_13-26-34.457605,"56.59,75.41"
2024-05-28_13-26-34.490335,"56.20,66.29"
2024-05-28_13-26-34.523109,"52.75,72.41"
2024-05-28_13-26-34.555835,"67.57,69.71"
2024-05-28_13-26-34.588540,"51.41,81.92"
2024-05-28_13-26-34.617286,"81.06,74.45"
2024-05-28_13-26-34.650069,"63.92,68.12"
2024-05-28_13-26-34.682880,"82.41,59.98"
2024-05-28_13-26-34.715640,"87.58,45.81"
2024-05-28_13-26-34.748482,"68.61,70.70"
2024-05-28_13-26-34.781125,"50.85,71.94"
2024-05-28_13-26-34.813786,"57.67,66.40"
2024-05-28_13-26-34.842549,"53.98,72.20"
2024-05-28_13-26-34.875320,"61.29,68.34"
2024-05-28_13-26-34.908144,"53.48,84.10"
2024-05-28_13-26-34.940877,"91.14,75.48"
2024-05-28_13-26-34.973633,"72.40,67.19"
2024-05-28_13-26-35.006397,"84.44,57.10"
2024-05-28_13-26-35.039082,"55.83,69.76"
2024-05-28_13-26-35.067859,"54.86,63.92"
2024-05-28_13-26-35.100604,"52.07,70.95"
2024-05-28_13-26-35.133395,"63.43,67.12"
2024-05-28_13-26-35.166162,"66.82,70.45"
2024-05-28_13-26-35.198900,"51.52,79.54"
2024-05-28_13-26-35.231660,"89.70,86.25"
2024-05-28_13-26-35.264405,"73.92,76.28"
2024-05-28_13-26-35.293156,"80.60,49.96"
2024-05-28_13-26-35.325905,"77.94,40.59"
2024-05-28_13-26-35.358614,"86.91,60.18"
2024-05-28_13-26-35.391394,"49.73,64.04"
2024-05-28_13-26-35.424130,"52.32,70.77"
2024-05-28_13-26-35.456907,"62.25,66.58"
2024-05-28_13-26-35.489639,"62.16,77.97"
2024-05-28_13-26-35.518385,"50.82,74.71"
2024-05-28_13-26-35.551150,"86.14,72.17"
2024-05-28_13-26-35.583922,"72.64,74.60"
2024-05-28_13-26-35.617047,"86.80,49.02"
2024-05-28_13-26-35.649456,"79.69,40.43"
2024-05-28_13-26-35.682254,"63.37,60.96"
2024-05-28_13-26-35.714991,"57.59,65.23"
2024-05-28_13-26-35.743668,"49.19,70.15"
2024-05-28_13-26-35.776416,"75.36,76.06"
2024-05-28_13-26-35.809193,"58.54,69.96"
2024-05-28_13-26-35.841952,"51.89,74.51"
2024-05-28_13-26-35.874706,"85.03,74.90"
2024-05-28_13-26-35.907484,"78.48,77.78"
2024-05-28_13-26-35.940214,"87.69,41.86"
2024-05-28_13-26-35.972919,"78.76,60.21"
2024-05-28_13-26-36.001704,"69.98,59.21"
2024-05-28_13-26-36.034461,"59.62,67.67"
2024-05-28_13-26-36.067211,"54.29,77.66"
2024-05-28_13-26-36.100005,"60.75,72.64"
2024-05-28_13-26-36.133014,"53.47,69.84"
2024-05-28_13-26-36.165452,"64.10,76.87"
2024-05-28_13-26-36.198161,"81.98,64.43"
2024-05-28_13-26-36.226968,"79.90,77.76"
2024-05-28_13-26-36.259745,"89.15,40.93"
2024-05-28_13-26-36.292489,"65.58,58.68"
2024-05-28_13-26-36.325258,"61.27,71.79"
2024-05-28_13-26-36.358021,"58.67,76.08"
2024-05-28_13-26-36.390802,"54.39,66.83"
2024-05-28_13-26-36.423434,"59.69,72.44"
2024-05-28_13-26-36.452236,"54.97,70.54"
2024-05-28_13-26-36.485096,"77.76,84.73"
2024-05-28_13-26-36.517785,"76.48,76.02"
2024-05-28_13-26-36.550523,"80.74,45.32"
2024-05-28_13-26-36.583322,"90.48,66.20"
2024-05-28_13-26-36.616047,"64.92,46.31"
2024-05-28_13-26-36.648724,"52.10,75.94"
2024-05-28_13-26-36.677514,"52.42,71.73"
2024-05-28_13-26-36.710275,"69.67,67.09"
2024-05-28_13-26-36.743056,"57.28,72.76"
2024-05-28_13-26-36.775831,"69.14,81.64"
2024-05-28_13-26-36.808568,"83.33,86.31"
2024-05-28_13-26-36.841323,"77.16,76.14"
2024-05-28_13-26-36.874056,"91.54,46.67"
2024-05-28_13-26-36.902806,"68.29,59.39"
2024-05-28_13-26-36.935556,"61.62,62.53"
2024-05-28_13-26-36.968314,"53.15,66.26"
2024-05-28_13-26-37.001065,"54.19,70.98"
2024-05-28_13-26-37.034007,"66.28,68.02"
2024-05-28_13-26-37.066614,"71.26,76.33"
2024-05-28_13-26-37.099291,"52.92,88.96"
2024-05-28_13-26-37.128019,"79.01,63.98"
2024-05-28_13-26-37.160810,"75.25,59.74"
2024-05-28_13-26-37.193599,"96.00,48.12"
2024-05-28_13-26-37.226370,"78.43,58.18"
2024-05-28_13-26-37.259190,"60.05,60.85"
