timestamp,EMG
2024-05-28_13-28-26.985276,"49.19,72.86"
2024-05-28_13-28-27.017894,"89.69,82.70"
2024-05-28_13-28-27.050389,"60.93,72.86"
2024-05-28_13-28-27.083097,"77.61,60.06"
2024-05-28_13-28-27.111879,"97.45,46.78"
2024-05-28_13-28-27.144674,"67.75,58.78"
2024-05-28_13-28-27.177481,"64.20,60.57"
2024-05-28_13-28-27.210192,"53.39,64.62"
2024-05-28_13-28-27.242942,"53.35,70.76"
2024-05-28_13-28-27.275718,"61.43,65.30"
2024-05-28_13-28-27.308408,"77.34,78.65"
2024-05-28_13-28-27.337195,"53.56,74.22"
2024-05-28_13-28-27.369912,"53.25,78.08"
2024-05-28_13-28-27.402689,"86.79,78.35"
2024-05-28_13-28-27.435473,"78.30,71.92"
2024-05-28_13-28-27.468277,"76.62,76.66"
2024-05-28_13-28-27.501018,"87.95,41.91"
2024-05-28_13-28-27.533724,"70.89,62.09"
2024-05-28_13-28-27.562440,"60.18,56.13"
2024-05-28_13-28-27.595193,"56.88,74.74"
2024-05-28_13-28-27.628018,"59.76,67.46"
2024-05-28_13-28-27.660773,"53.13,71.09"
2024-05-28_13-28-27.693482,"73.22,68.11"
2024-05-28_13-28-27.727159,"48.67,72.53"
2024-05-28_13-28-27.758975,"68.93,84.81"
2024-05-28_13-28-27.791699,"60.74,71.25"
2024-05-28_13-28-27.820460,"77.52,75.45"
2024-05-28_13-28-27.853216,"98.61,47.72"
2024-05-28_13-28-27.889882,"65.15,62.52"
2024-05-28_13-28-27.918917,"47.74,74.68"
2024-05-28_13-28-27.951601,"57.85,65.32"
2024-05-28_13-28-27.984284,"52.63,70.10"
2024-05-28_13-28-28.016996,"60.45,65.70"
2024-05-28_13-28-28.045768,"74.98,77.54"
2024-05-28_13-28-28.078514,"50.66,74.87"
2024-05-28_13-28-28.111276,"54.21,75.55"
2024-05-28_13-28-28.144027,"91.84,69.04"
2024-05-28_13-28-28.176783,"76.52,70.23"
2024-05-28_13-28-28.209597,"78.86,61.68"
2024-05-28_13-28-28.242303,"91.44,42.33"
2024-05-28_13-28-28.271019,"67.72,68.35"
2024-05-28_13-28-28.303804,"49.37,56.36"
2024-05-28_13-28-28.336682,"58.40,74.63"
2024-05-28_13-28-28.369335,"56.98,67.77"
2024-05-28_13-28-28.402105,"51.42,71.57"
2024-05-28_13-28-28.434844,"70.58,68.50"
2024-05-28_13-28-28.467596,"48.79,75.11"
2024-05-28_13-28-28.496282,"91.08,83.16"
2024-05-28_13-28-28.529022,"60.02,71.84"
2024-05-28_13-28-28.561858,"76.54,60.20"
2024-05-28_13-28-28.594671,"92.50,47.21"
2024-05-28_13-28-28.627424,"68.62,38.96"
2024-05-28_13-28-28.660144,"73.57,42.65"
2024-05-28_13-28-28.692872,"52.21,64.75"
2024-05-28_13-28-28.721729,"51.87,70.34"
2024-05-28_13-28-28.754411,"61.80,66.21"
2024-05-28_13-28-28.787156,"66.33,78.07"
2024-05-28_13-28-28.819956,"53.91,73.43"
2024-05-28_13-28-28.852642,"52.26,82.51"
