timestamp,EMG
2024-05-28_13-17-37.955594,"75.03,89.37"
2024-05-28_13-17-37.984623,"72.12,71.35"
2024-05-28_13-17-38.017219,"96.32,75.12"
2024-05-28_13-17-38.050241,"104.43,63.89"
2024-05-28_13-17-38.082753,"98.34,53.53"
2024-05-28_13-17-38.115485,"91.37,85.33"
2024-05-28_13-17-38.148144,"74.20,80.13"
2024-05-28_13-17-38.180832,"95.59,89.61"
2024-05-28_13-17-38.209652,"93.02,84.46"
2024-05-28_13-17-38.242509,"86.64,84.27"
2024-05-28_13-17-38.275216,"91.38,81.64"
2024-05-28_13-17-38.307998,"84.32,68.71"
2024-05-28_13-17-38.340729,"85.84,85.83"
2024-05-28_13-17-38.373450,"85.92,56.14"
2024-05-28_13-17-38.406161,"104.39,53.71"
2024-05-28_13-17-38.434926,"76.55,56.54"
2024-05-28_13-17-38.467805,"81.01,75.67"
2024-05-28_13-17-38.500482,"80.75,77.76"
2024-05-28_13-17-38.533280,"90.34,82.30"
2024-05-28_13-17-38.567038,"68.52,73.32"
2024-05-28_13-17-38.598819,"94.28,82.85"
2024-05-28_13-17-38.631444,"85.41,58.17"
2024-05-28_13-17-38.660271,"79.96,77.96"
2024-05-28_13-17-38.692966,"91.57,70.94"
2024-05-28_13-17-38.725742,"86.57,55.66"
2024-05-28_13-17-38.758569,"69.82,77.60"
2024-05-28_13-17-38.791283,"98.52,86.33"
2024-05-28_13-17-38.824045,"96.74,95.03"
2024-05-28_13-17-38.856712,"84.88,78.21"
2024-05-28_13-17-38.885534,"78.76,71.82"
2024-05-28_13-17-38.918309,"84.38,79.77"
2024-05-28_13-17-38.951079,"82.70,71.42"
2024-05-28_13-17-38.983861,"89.39,68.62"
2024-05-28_13-17-39.016601,"111.36,54.65"
2024-05-28_13-17-39.049381,"80.87,53.55"
2024-05-28_13-17-39.082044,"70.33,59.93"
2024-05-28_13-17-39.114725,"100.51,86.02"
2024-05-28_13-17-39.143541,"86.72,67.91"
