timestamp,EMG
2024-05-28_13-33-26.734545,.73
2024-05-28_13-33-26.734795,"85.13,68.39"
2024-05-28_13-33-26.734968,"86.82,40.27"
2024-05-28_13-33-26.735229,"86.96,59.88"
2024-05-28_13-33-26.735497,"54.53,65.70"
2024-05-28_13-33-26.735677,"46.82,69.36"
2024-05-28_13-33-26.735808,"61.26,76.92"
2024-05-28_13-33-26.736013,"72.75,70.03"
2024-05-28_13-33-26.736147,".55,74.47"
2024-05-28_13-33-26.736276,"97.81,76.61"
2024-05-28_13-33-26.736409,"61.11,79.73"
2024-05-28_13-33-26.736539,"85.13,68.39"
2024-05-28_13-33-26.736662,"86.82,40.27"
2024-05-28_13-33-26.736805,"86.96,59.88"
2024-05-28_13-33-26.736968,"54.53,65.70"
2024-05-28_13-33-26.737120,"46.82,69.36"
2024-05-28_13-33-26.737255,"61.26,76.92"
2024-05-28_13-33-26.737406,"72.75,70.03"
2024-05-28_13-33-28.391262,"78.03,79.90"
2024-05-28_13-33-28.423998,"83.16,69.34"
2024-05-28_13-33-28.456718,"79.43,38.57"
2024-05-28_13-33-28.486945,"70.14,74.16"
2024-05-28_13-33-28.518370,"53.18,66.30"
2024-05-28_13-33-28.551086,"53.08,71.83"
2024-05-28_13-33-28.583950,"59.47,65.71"
2024-05-28_13-33-28.616527,"61.20,78.37"
2024-05-28_13-33-28.649319,"50.34,76.53"
2024-05-28_13-33-28.682009,"71.08,76.49"
2024-05-28_13-33-28.710740,"76.20,74.69"
2024-05-28_13-33-28.743504,"91.15,47.64"
2024-05-28_13-33-28.776327,"65.40,58.75"
2024-05-28_13-33-28.809043,"68.68,59.60"
2024-05-28_13-33-28.841780,"57.85,65.10"
2024-05-28_13-33-28.874555,"46.51,69.25"
2024-05-28_13-33-28.907328,"70.60,76.86"
2024-05-28_13-33-28.936070,"52.05,72.32"
2024-05-28_13-33-28.968748,"69.20,78.89"
2024-05-28_13-33-29.001543,"85.26,68.94"
2024-05-28_13-33-29.034404,"86.42,61.41"
2024-05-28_13-33-29.067129,"91.52,65.69"
2024-05-28_13-33-29.099985,"60.60,44.68"
2024-05-28_13-33-29.132764,"50.89,71.97"
2024-05-28_13-33-29.161329,"60.08,65.34"
2024-05-28_13-33-29.194090,"70.93,76.58"
2024-05-28_13-33-29.226803,"55.57,74.70"
2024-05-28_13-33-29.259623,"53.82,79.05"
2024-05-28_13-33-29.292419,"91.65,70.05"
2024-05-28_13-33-29.325126,"78.45,68.15"
2024-05-28_13-33-29.357793,"93.60,41.04"
2024-05-28_13-33-29.386622,"72.23,40.92"
2024-05-28_13-33-29.419318,"51.90,65.12"
2024-05-28_13-33-29.452137,"45.06,69.69"
2024-05-28_13-33-29.484918,"62.29,75.99"
2024-05-28_13-33-29.517774,"63.52,68.08"
2024-05-28_13-33-29.550438,"65.86,68.29"
2024-05-28_13-33-29.583162,"84.48,85.41"
2024-05-28_13-33-29.615803,"73.87,81.01"
2024-05-28_13-33-29.644630,"80.57,40.91"
2024-05-28_13-33-29.677424,"75.68,43.75"
2024-05-28_13-33-29.710173,"88.16,57.20"
2024-05-28_13-33-29.743021,"54.69,64.91"
2024-05-28_13-33-29.775731,"57.08,75.92"
2024-05-28_13-33-29.808515,"52.58,71.62"
2024-05-28_13-33-29.841116,"66.35,69.77"
2024-05-28_13-33-29.869990,"56.81,79.14"
2024-05-28_13-33-29.902685,"76.82,71.52"
2024-05-28_13-33-29.935599,"67.29,77.82"
2024-05-28_13-33-29.968191,"87.11,42.25"
2024-05-28_13-33-30.001051,"73.11,67.45"
2024-05-28_13-33-30.033734,"61.02,56.14"
2024-05-28_13-33-30.066410,"58.61,75.48"
2024-05-28_13-33-30.095208,"57.34,66.55"
2024-05-28_13-33-30.128043,"66.30,73.30"
2024-05-28_13-33-30.160730,"60.82,70.58"
2024-05-28_13-33-30.193489,"79.06,90.48"
2024-05-28_13-33-30.226351,"82.54,76.32"
2024-05-28_13-33-30.259029,"81.05,64.43"
2024-05-28_13-33-30.291673,"90.98,38.26"
2024-05-28_13-33-30.320443,"64.75,45.57"
2024-05-28_13-33-30.353263,"52.50,76.73"
2024-05-28_13-33-30.386020,"51.77,71.42"
2024-05-28_13-33-30.418896,"58.93,65.76"
2024-05-28_13-33-30.451575,"63.61,74.03"
2024-05-28_13-33-30.488678,"68.91,80.31"
2024-05-28_13-33-30.517580,"79.03,74.52"
2024-05-28_13-33-30.545768,"67.16,73.58"
2024-05-28_13-33-30.578665,"78.23,69.98"
2024-05-28_13-33-30.611350,"65.04,51.27"
2024-05-28_13-33-30.644199,"51.77,75.43"
2024-05-28_13-33-30.676808,"56.18,67.12"
2024-05-28_13-33-30.709558,"54.24,70.83"
2024-05-28_13-33-30.742255,"79.40,69.26"
2024-05-28_13-33-30.771026,"50.34,85.82"
2024-05-28_13-33-30.803821,"86.73,84.45"
2024-05-28_13-33-30.836589,"62.50,69.39"
2024-05-28_13-33-30.869388,"83.43,59.98"
2024-05-28_13-33-30.902099,"87.02,55.93"
2024-05-28_13-33-30.934956,"65.49,50.93"
2024-05-28_13-33-30.967582,"54.47,72.89"
2024-05-28_13-33-30.996314,"56.81,65.03"
2024-05-28_13-33-31.029083,"54.37,71.14"
2024-05-28_13-33-31.061876,"70.28,69.41"
2024-05-28_13-33-31.094655,"51.45,82.44"
2024-05-28_13-33-31.127463,"77.27,78.66"
2024-05-28_13-33-31.160154,"76.91,67.32"
2024-05-28_13-33-31.192848,"91.08,34.83"
2024-05-28_13-33-31.221590,"70.46,45.48"
2024-05-28_13-33-31.254379,"53.62,64.05"
2024-05-28_13-33-31.287176,"52.29,70.75"
2024-05-28_13-33-31.319938,"61.25,65.83"
2024-05-28_13-33-31.352682,"71.36,70.88"
2024-05-28_13-33-31.385554,"53.14,80.71"
2024-05-28_13-33-31.418294,"73.24,74.42"
2024-05-28_13-33-31.446891,"72.91,76.40"
2024-05-28_13-33-31.479647,"86.43,67.40"
2024-05-28_13-33-31.512763,"81.43,38.62"
2024-05-28_13-33-31.545235,"66.89,67.53"
2024-05-28_13-33-31.578018,"59.30,65.86"
2024-05-28_13-33-31.610724,"45.90,73.90"
2024-05-28_13-33-31.643581,"59.79,65.96"
2024-05-28_13-33-31.672225,"59.17,78.66"
