timestamp,EMG
2024-05-29_12-09-00.627207,57.58
2024-05-29_12-09-00.655864,47.93
2024-05-29_12-09-00.688647,47.80
2024-05-29_12-09-00.721403,54.38
2024-05-29_12-09-00.754174,42.33
2024-05-29_12-09-00.787000,48.52
2024-05-29_12-09-00.819712,60.66
2024-05-29_12-09-00.854382,90.33
2024-05-29_12-09-00.885491,62.48
2024-05-29_12-09-00.914038,67.43
2024-05-29_12-09-00.946768,49.41
2024-05-29_12-09-00.979561,46.99
2024-05-29_12-09-01.012252,46.05
2024-05-29_12-09-01.045060,54.00
2024-05-29_12-09-01.077830,42.16
2024-05-29_12-09-01.110499,53.39
2024-05-29_12-09-01.139300,43.46
2024-05-29_12-09-01.171999,53.35
2024-05-29_12-09-01.204806,72.79
2024-05-29_12-09-01.237555,86.63
2024-05-29_12-09-01.270287,71.38
2024-05-29_12-09-01.303047,47.82
2024-05-29_12-09-01.335734,41.42
2024-05-29_12-09-01.364465,53.07
2024-05-29_12-09-01.397215,52.07
2024-05-29_12-09-01.430068,44.35
2024-05-29_12-09-01.462823,50.61
2024-05-29_12-09-01.495612,43.40
2024-05-29_12-09-01.528288,54.77
2024-05-29_12-09-01.561094,70.58
2024-05-29_12-09-01.589729,83.30
2024-05-29_12-09-01.622521,71.46
2024-05-29_12-09-01.655289,36.58
2024-05-29_12-09-01.688050,52.05
2024-05-29_12-09-01.720806,50.69
2024-05-29_12-09-01.753576,43.85
2024-05-29_12-09-01.786357,53.67
2024-05-29_12-09-01.819075,44.57
2024-05-29_12-09-01.847756,47.80
2024-05-29_12-09-01.880561,49.27
2024-05-29_12-09-01.913307,78.32
2024-05-29_12-09-01.946039,72.93
2024-05-29_12-09-01.978900,68.71
2024-05-29_12-09-02.011602,45.06
2024-05-29_12-09-02.049207,47.61
2024-05-29_12-09-02.073435,42.25
2024-05-29_12-09-02.105861,56.35
2024-05-29_12-09-02.138607,48.45
2024-05-29_12-09-02.171391,43.31
2024-05-29_12-09-02.204217,51.11
2024-05-29_12-09-02.236930,38.09
2024-05-29_12-09-02.269642,60.40
2024-05-29_12-09-02.298312,89.70
2024-05-29_12-09-02.331077,68.87
2024-05-29_12-09-02.363933,50.70
2024-05-29_12-09-02.396657,38.00
2024-05-29_12-09-02.429416,50.57
2024-05-29_12-09-02.462162,48.43
2024-05-29_12-09-02.494930,44.50
2024-05-29_12-09-02.527583,52.99
2024-05-29_12-09-02.556366,44.11
2024-05-29_12-09-02.589179,47.49
2024-05-29_12-09-02.621901,61.52
2024-05-29_12-09-02.654707,80.73
2024-05-29_12-09-02.687437,66.93
2024-05-29_12-09-02.720284,79.58
2024-05-29_12-09-02.752911,42.67
2024-05-29_12-09-02.781689,50.47
2024-05-29_12-09-02.814389,42.23
2024-05-29_12-09-02.847158,53.72
2024-05-29_12-09-02.879939,51.48
2024-05-29_12-09-02.912696,44.21
2024-05-29_12-09-02.945477,51.10
2024-05-29_12-09-02.978185,38.67
2024-05-29_12-09-03.006864,59.45
2024-05-29_12-09-03.039748,89.31
2024-05-29_12-09-03.072482,68.85
2024-05-29_12-09-03.105216,50.88
2024-05-29_12-09-03.137966,38.13
2024-05-29_12-09-03.170710,52.95
2024-05-29_12-09-03.203472,49.24
2024-05-29_12-09-03.232222,43.23
2024-05-29_12-09-03.265011,56.22
2024-05-29_12-09-03.297751,41.24
2024-05-29_12-09-03.330568,47.20
2024-05-29_12-09-03.363235,76.00
2024-05-29_12-09-03.396039,78.74
2024-05-29_12-09-03.428792,67.97
2024-05-29_12-09-03.461486,75.11
2024-05-29_12-09-03.490195,42.82
2024-05-29_12-09-03.522993,48.59
2024-05-29_12-09-03.555786,43.26
2024-05-29_12-09-03.588537,55.67
2024-05-29_12-09-03.621334,48.93
2024-05-29_12-09-03.654070,63.75
2024-05-29_12-09-03.686765,83.93
2024-05-29_12-09-03.715439,38.10
2024-05-29_12-09-03.748212,73.95
2024-05-29_12-09-03.781064,103.19
2024-05-29_12-09-03.813790,67.78
2024-05-29_12-09-03.846562,51.01
2024-05-29_12-09-03.879310,41.72
2024-05-29_12-09-03.912061,51.14
2024-05-29_12-09-03.940731,48.55
2024-05-29_12-09-03.973501,47.78
2024-05-29_12-09-04.006261,53.44
2024-05-29_12-09-04.039087,41.87
2024-05-29_12-09-04.071842,46.84
2024-05-29_12-09-04.104585,57.31
2024-05-29_12-09-04.137352,90.91
2024-05-29_12-09-04.170095,65.41
2024-05-29_12-09-04.198788,56.48
2024-05-29_12-09-04.231522,42.11
2024-05-29_12-09-04.264381,49.74
2024-05-29_12-09-04.297107,41.23
2024-05-29_12-09-04.329888,53.45
2024-05-29_12-09-04.362597,49.56
2024-05-29_12-09-04.395393,43.35
2024-05-29_12-09-04.424082,47.65
2024-05-29_12-09-04.456840,57.27
2024-05-29_12-09-04.489614,70.88
2024-05-29_12-09-04.522383,93.19
2024-05-29_12-09-04.555109,69.04
2024-05-29_12-09-04.587947,49.56
2024-05-29_12-09-04.620677,40.80
2024-05-29_12-09-04.649338,51.67
2024-05-29_12-09-04.682132,48.37
2024-05-29_12-09-04.714958,45.08
2024-05-29_12-09-04.747631,56.00
2024-05-29_12-09-04.780403,41.35
2024-05-29_12-09-04.813204,47.27
2024-05-29_12-09-04.846052,65.39
