timestamp,EMG
2024-05-28_13-47-20.189277,"59.23,65.83"
2024-05-28_13-47-20.221964,"56.70,76.10"
2024-05-28_13-47-20.250748,"61.70,74.23"
2024-05-28_13-47-20.283424,"54.78,69.67"
2024-05-28_13-47-20.316288,"91.28,77.48"
2024-05-28_13-47-20.349031,"77.16,71.19"
2024-05-28_13-47-20.381792,"82.60,62.19"
2024-05-28_13-47-20.414554,"91.88,41.43"
2024-05-28_13-47-20.447225,"69.55,64.36"
2024-05-28_13-47-20.479957,"51.66,56.61"
2024-05-28_13-47-20.508776,"58.31,74.46"
2024-05-28_13-47-20.541565,"58.08,66.77"
2024-05-28_13-47-20.574295,"55.49,72.22"
2024-05-28_13-47-20.607073,"63.10,68.98"
2024-05-28_13-47-20.639807,"53.43,81.53"
2024-05-28_13-47-20.672519,"89.87,81.50"
2024-05-28_13-47-20.705235,"66.36,66.14"
2024-05-28_13-47-20.733989,"83.91,39.21"
2024-05-28_13-47-20.766793,"90.02,55.87"
2024-05-28_13-47-20.799593,"76.63,50.53"
2024-05-28_13-47-20.832285,"50.89,72.05"
2024-05-28_13-47-20.865109,"60.67,65.96"
2024-05-28_13-47-20.897754,"66.98,75.40"
2024-05-28_13-47-20.930471,"80.15,67.10"
2024-05-28_13-47-20.959288,"50.71,80.19"
2024-05-28_13-47-20.992074,"69.81,77.65"
2024-05-28_13-47-21.024859,"81.27,71.93"
2024-05-28_13-47-21.057763,"82.33,73.41"
2024-05-28_13-47-21.090470,"98.89,47.21"
2024-05-28_13-47-21.123320,"62.78,59.17"
2024-05-28_13-47-21.155799,"60.79,59.95"
2024-05-28_13-47-21.184540,"58.76,64.94"
2024-05-28_13-47-21.217307,"46.46,70.46"
2024-05-28_13-47-21.250143,"58.71,75.90"
2024-05-28_13-47-21.282871,"65.10,69.33"
2024-05-28_13-47-21.315666,"50.83,75.63"
2024-05-28_13-47-21.348360,"88.55,70.48"
2024-05-28_13-47-21.381098,"71.26,79.16"
2024-05-28_13-47-21.409884,"82.45,40.80"
2024-05-28_13-47-21.442654,"75.07,43.07"
2024-05-28_13-47-21.479516,"86.66,59.10"
2024-05-28_13-47-21.508313,"52.08,64.48"
2024-05-28_13-47-21.540964,"57.77,75.48"
2024-05-28_13-47-21.573775,"53.90,71.08"
2024-05-28_13-47-21.606494,"67.43,68.69"
2024-05-28_13-47-21.635243,"58.49,73.57"
2024-05-28_13-47-21.667869,"69.13,73.57"
2024-05-28_13-47-21.700666,"78.04,76.83"
2024-05-28_13-47-21.733403,"76.91,60.94"
2024-05-28_13-47-21.766141,"94.04,47.08"
2024-05-28_13-47-21.798877,"73.83,57.20"
2024-05-28_13-47-21.831634,"68.75,61.95"
2024-05-28_13-47-21.860358,"53.31,65.27"
2024-05-28_13-47-21.893123,"51.45,72.75"
2024-05-28_13-47-21.925902,"64.16,68.77"
2024-05-28_13-47-21.958635,"67.33,71.67"
2024-05-28_13-47-21.991441,"53.85,80.41"
2024-05-28_13-47-22.024419,"84.58,72.69"
2024-05-28_13-47-22.057037,"73.23,76.60"
2024-05-28_13-47-22.085694,"81.36,66.82"
2024-05-28_13-47-22.118482,"78.08,40.14"
2024-05-28_13-47-22.151158,"73.64,59.26"
2024-05-28_13-47-22.183920,"43.72,63.54"
2024-05-28_13-47-22.216671,"53.61,70.90"
2024-05-28_13-47-22.249411,"62.76,65.61"
2024-05-28_13-47-22.282135,"70.90,76.42"
2024-05-28_13-47-22.310923,"57.09,74.06"
2024-05-28_13-47-22.343699,"53.09,79.47"
2024-05-28_13-47-22.376419,"92.36,70.80"
2024-05-28_13-47-22.409762,"77.56,69.62"
2024-05-28_13-47-22.442277,"86.62,61.59"
2024-05-28_13-47-22.474694,"80.74,41.34"
2024-05-28_13-47-22.507411,"66.42,58.28"
2024-05-28_13-47-22.536183,"41.35,71.60"
2024-05-28_13-47-22.568900,"59.93,74.65"
2024-05-28_13-47-22.601706,"59.42,68.00"
2024-05-28_13-47-22.634611,"68.77,72.51"
2024-05-28_13-47-22.667338,"62.10,69.02"
2024-05-28_13-47-22.699994,"66.89,95.46"
2024-05-28_13-47-22.732692,"83.25,78.68"
2024-05-28_13-47-22.761479,"70.82,65.35"
2024-05-28_13-47-22.794375,"87.36,38.55"
2024-05-28_13-47-22.826983,"67.74,45.62"
2024-05-28_13-47-22.859760,"51.75,76.76"
2024-05-28_13-47-22.892475,"52.07,76.01"
2024-05-28_13-47-22.925277,"61.17,65.23"
2024-05-28_13-47-22.958022,"53.47,71.15"
2024-05-28_13-47-22.986693,"77.28,67.45"
2024-05-28_13-47-23.019528,"49.29,90.58"
2024-05-28_13-47-23.052263,"87.51,81.21"
2024-05-28_13-47-23.085016,"64.98,70.10"
2024-05-28_13-47-23.117775,"86.31,73.70"
2024-05-28_13-47-23.150544,"90.75,47.10"
2024-05-28_13-47-23.183245,"59.61,54.06"
2024-05-28_13-47-23.211983,"66.14,74.84"
2024-05-28_13-47-23.244752,"61.86,65.94"
2024-05-28_13-47-23.277530,"48.19,69.43"
2024-05-28_13-47-23.310268,"75.12,76.17"
2024-05-28_13-47-23.343063,"61.41,70.26"
2024-05-28_13-47-23.375797,"51.41,73.98"
2024-05-28_13-47-23.408509,"96.89,77.09"
2024-05-28_13-47-23.441253,"74.28,78.70"
2024-05-28_13-47-23.469997,"85.25,41.01"
2024-05-28_13-47-23.502813,"79.04,42.62"
2024-05-28_13-47-23.535597,"79.35,78.18"
2024-05-28_13-47-23.568333,"55.99,64.07"
2024-05-28_13-47-23.601103,"55.78,75.24"
2024-05-28_13-47-23.633799,"52.92,71.28"
2024-05-28_13-47-23.666473,"77.34,69.04"
2024-05-28_13-47-23.695330,"53.82,74.71"
2024-05-28_13-47-23.728149,"86.27,73.93"
