timestamp,EMG
2024-05-28_12-56-56.403155,"100.55,53.39"
2024-05-28_12-56-56.430113,"68.07,55.91"
2024-05-28_12-56-56.462971,"63.41,56.19"
2024-05-28_12-56-56.495693,"77.36,88.17"
2024-05-28_12-56-56.528471,"88.25,88.42"
2024-05-28_12-56-56.561208,"84.43,82.19"
2024-05-28_12-56-56.594002,"103.45,75.84"
2024-05-28_12-56-56.626701,"98.75,64.22"
2024-05-28_12-56-56.655439,"113.55,56.73"
2024-05-28_12-56-56.688145,"88.26,54.66"
2024-05-28_12-56-56.720923,"100.49,53.25"
2024-05-28_12-56-56.753672,"66.46,58.86"
2024-05-28_12-56-56.786416,"74.40,79.25"
2024-05-28_12-56-56.819199,"73.70,94.62"
2024-05-28_12-56-56.851931,"94.51,77.32"
2024-05-28_12-56-56.880662,"89.52,82.33"
2024-05-28_12-56-56.913433,"95.16,74.90"
2024-05-28_12-56-56.946225,"95.65,69.76"
2024-05-28_12-56-56.978975,"109.30,53.56"
2024-05-28_12-56-57.011694,"104.19,51.72"
2024-05-28_12-56-57.044455,"87.33,53.27"
2024-05-28_12-56-57.077144,"62.83,62.45"
2024-05-28_12-56-57.105889,"81.72,60.51"
2024-05-28_12-56-57.138717,"82.02,87.64"
2024-05-28_12-56-57.171490,"75.42,81.69"
2024-05-28_12-56-57.204248,"95.32,85.42"
2024-05-28_12-56-57.237309,"91.93,86.39"
2024-05-28_12-56-57.269744,"75.94,70.90"
2024-05-28_12-56-57.302419,"88.91,53.05"
2024-05-28_12-56-57.331135,"98.59,56.32"
2024-05-28_12-56-57.363918,"80.35,48.70"
2024-05-28_12-56-57.396786,"66.13,83.68"
2024-05-28_12-56-57.429508,"73.39,70.33"
2024-05-28_12-56-57.462248,"85.60,87.34"
2024-05-28_12-56-57.495019,"89.39,84.05"
2024-05-28_12-56-57.527694,"96.94,80.83"
2024-05-28_12-56-57.556457,"105.16,81.21"
2024-05-28_12-56-57.589340,"87.23,51.65"
2024-05-28_12-56-57.622115,"100.93,54.35"
2024-05-28_12-56-57.654828,"103.37,57.76"
2024-05-28_12-56-57.687531,"68.10,60.25"
2024-05-28_12-56-57.720277,"63.73,61.08"
2024-05-28_12-56-57.753008,"74.80,81.13"
2024-05-28_12-56-57.781718,"91.61,98.75"
2024-05-28_12-56-57.814511,"94.16,89.05"
2024-05-28_12-56-57.847251,"82.61,74.99"
2024-05-28_12-56-57.880000,"106.56,69.43"
2024-05-28_12-56-57.912756,"98.24,56.86"
2024-05-28_12-56-57.945603,"107.52,47.60"
2024-05-28_12-56-57.978325,"98.06,61.29"
2024-05-28_12-56-58.007070,"62.00,57.90"
2024-05-28_12-56-58.039806,"78.86,78.63"
2024-05-28_12-56-58.072614,"80.70,92.52"
2024-05-28_12-56-58.105705,"73.22,87.24"
2024-05-28_12-56-58.138088,"91.82,91.09"
2024-05-28_12-56-58.170858,"93.33,72.55"
2024-05-28_12-56-58.203503,"90.61,53.70"
2024-05-28_12-56-58.236232,"110.45,58.20"
2024-05-28_12-56-58.265056,"97.36,54.65"
2024-05-28_12-56-58.297831,"83.76,58.67"
2024-05-28_12-56-58.330604,"62.18,58.25"
2024-05-28_12-56-58.363365,"74.59,95.72"
2024-05-28_12-56-58.396170,"79.46,105.21"
2024-05-28_12-56-58.428896,"89.48,79.45"
2024-05-28_12-56-58.457654,"79.13,78.48"
2024-05-28_12-56-58.490755,"95.40,64.28"
2024-05-28_12-56-58.523110,"72.39,54.08"
2024-05-28_12-56-58.555891,"78.73,61.88"
2024-05-28_12-56-58.588687,"91.71,58.76"
2024-05-28_12-56-58.621442,"82.85,88.35"
2024-05-28_12-56-58.654182,"74.58,84.14"
2024-05-28_12-56-58.686742,"80.42,72.32"
2024-05-28_12-56-58.715577,"75.74,98.35"
2024-05-28_12-56-58.748372,"83.02,78.70"
2024-05-28_12-56-58.781085,"92.78,87.76"
2024-05-28_12-56-58.813930,"103.54,57.52"
2024-05-28_12-56-58.846646,"95.54,54.53"
2024-05-28_12-56-58.879859,"85.15,56.36"
2024-05-28_12-56-58.912603,"88.78,53.97"
2024-05-28_12-56-58.943431,"69.89,66.03"
2024-05-28_12-56-58.973742,"72.42,75.96"
2024-05-28_12-56-59.007353,"74.38,77.28"
2024-05-28_12-56-59.039226,"86.16,77.03"
2024-05-28_12-56-59.073423,"84.93,78.05"
2024-05-28_12-56-59.104687,"87.59,76.39"
2024-05-28_12-56-59.137830,"98.77,63.03"
2024-05-28_12-56-59.167470,"70.60,56.81"
2024-05-28_12-56-59.198884,"111.47,55.76"
2024-05-28_12-56-59.237722,"81.61,65.27"
2024-05-28_12-56-59.264481,"76.08,59.55"
2024-05-28_12-56-59.297429,"69.36,87.44"
2024-05-28_12-56-59.330140,"85.57,82.48"
2024-05-28_12-56-59.362644,"66.52,94.67"
2024-05-28_12-56-59.397111,"80.42,84.32"
2024-05-28_12-56-59.424482,"81.79,57.75"
2024-05-28_12-56-59.456947,"92.91,56.50"
2024-05-28_12-56-59.489803,"100.95,52.74"
2024-05-28_12-56-59.522449,"94.34,54.78"
2024-05-28_12-56-59.555171,"73.14,60.43"
2024-05-28_12-56-59.587862,"72.85,87.69"
2024-05-28_12-56-59.616669,"73.79,91.23"
2024-05-28_12-56-59.649415,"91.71,78.46"
2024-05-28_12-56-59.682199,"86.82,80.72"
2024-05-28_12-56-59.714902,"112.84,87.75"
2024-05-28_12-56-59.747738,"74.55,70.65"
2024-05-28_12-56-59.780404,"87.49,52.41"
2024-05-28_12-56-59.813161,"97.79,56.85"
2024-05-28_12-56-59.841918,"93.88,46.47"
2024-05-28_12-56-59.874710,"73.46,60.31"
2024-05-28_12-56-59.907418,"66.13,82.12"
2024-05-28_12-56-59.940226,"75.33,91.13"
2024-05-28_12-56-59.972927,"97.22,84.39"
2024-05-28_12-57-00.005702,"81.39,83.94"
2024-05-28_12-57-00.038414,"101.62,79.36"
2024-05-28_12-57-00.067234,"97.60,68.85"
2024-05-28_12-57-00.099925,"100.34,53.02"
2024-05-28_12-57-00.132708,"109.84,56.82"
2024-05-28_12-57-00.165458,"76.64,56.33"
2024-05-28_12-57-00.198237,"68.84,56.92"
2024-05-28_12-57-00.230978,"78.73,58.63"
2024-05-28_12-57-00.263652,"92.60,85.82"
2024-05-28_12-57-00.292458,"87.04,92.11"
2024-05-28_12-57-00.325167,"85.14,84.82"
2024-05-28_12-57-00.357972,"93.60,79.92"
2024-05-28_12-57-00.390698,"85.48,72.24"
2024-05-28_12-57-00.423563,"90.45,47.00"
2024-05-28_12-57-00.456231,"109.17,56.46"
2024-05-28_12-57-00.488965,"65.38,55.86"
2024-05-28_12-57-00.517733,"66.26,84.97"
2024-05-28_12-57-00.550568,"79.28,81.15"
2024-05-28_12-57-00.583296,"79.30,84.29"
2024-05-28_12-57-00.616202,"86.10,91.49"
2024-05-28_12-57-00.648793,"94.24,76.65"
2024-05-28_12-57-00.681467,"95.86,68.87"
2024-05-28_12-57-00.714163,"97.41,56.40"
2024-05-28_12-57-00.742945,"83.68,53.49"
2024-05-28_12-57-00.775738,"101.90,52.87"
2024-05-28_12-57-00.808626,"70.48,54.46"
2024-05-28_12-57-00.841328,"63.36,61.07"
2024-05-28_12-57-00.879158,"82.57,93.19"
2024-05-28_12-57-00.906828,"82.03,81.20"
2024-05-28_12-57-00.939468,"83.96,82.00"
2024-05-28_12-57-00.968253,"95.48,74.12"
2024-05-28_12-57-01.001001,"89.13,77.63"
2024-05-28_12-57-01.033747,"113.27,56.68"
2024-05-28_12-57-01.066520,"88.23,54.31"
2024-05-28_12-57-01.099319,"103.61,52.90"
2024-05-28_12-57-01.131992,"68.68,58.51"
