timestamp,EMG
2024-05-28_13-07-44.204845,"95.51,82.92"
2024-05-28_13-07-44.237635,"99.38,72.79"
2024-05-28_13-07-44.270298,"93.27,54.33"
2024-05-28_13-07-44.299059,"76.78,54.85"
2024-05-28_13-07-44.331845,"59.41,56.49"
2024-05-28_13-07-44.364660,"77.31,83.19"
2024-05-28_13-07-44.397446,"74.77,93.43"
2024-05-28_13-07-44.430181,"85.49,81.78"
2024-05-28_13-07-44.462967,"91.66,87.35"
2024-05-28_13-07-44.495657,"96.31,77.21"
2024-05-28_13-07-44.528395,"104.07,81.45"
2024-05-28_13-07-44.557244,"108.76,73.74"
2024-05-28_13-07-44.589989,"91.74,55.24"
2024-05-28_13-07-44.622730,"74.76,55.35"
2024-05-28_13-07-44.655539,"73.55,59.99"
2024-05-28_13-07-44.688348,"78.81,60.16"
2024-05-28_13-07-44.721028,"73.71,95.20"
2024-05-28_13-07-44.753721,"85.06,80.97"
2024-05-28_13-07-44.782646,"89.97,88.96"
2024-05-28_13-07-44.815379,"88.25,90.92"
2024-05-28_13-07-44.848174,"101.16,56.17"
2024-05-28_13-07-44.880893,"95.39,53.56"
2024-05-28_13-07-44.913675,"92.95,52.43"
2024-05-28_13-07-44.946361,"69.00,53.30"
2024-05-28_13-07-44.975122,"71.24,60.31"
2024-05-28_13-07-45.007864,"74.72,62.62"
2024-05-28_13-07-45.040599,"86.18,84.26"
2024-05-28_13-07-45.074516,"83.45,88.37"
2024-05-28_13-07-45.106203,"80.60,96.36"
2024-05-28_13-07-45.139101,"97.27,58.13"
2024-05-28_13-07-45.171671,"94.14,55.98"
2024-05-28_13-07-45.204411,"97.56,54.43"
2024-05-28_13-07-45.233348,"74.79,57.84"
2024-05-28_13-07-45.266007,"79.54,48.65"
2024-05-28_13-07-45.298731,"69.35,62.02"
2024-05-28_13-07-45.331564,"76.03,81.14"
2024-05-28_13-07-45.364340,"80.83,88.26"
2024-05-28_13-07-45.397070,"88.40,92.74"
2024-05-28_13-07-45.429709,"90.15,84.86"
2024-05-28_13-07-45.458773,"106.20,80.85"
2024-05-28_13-07-45.491338,"89.21,52.33"
2024-05-28_13-07-45.524117,"85.89,54.70"
2024-05-28_13-07-45.556848,"69.65,58.94"
2024-05-28_13-07-45.589655,"74.42,57.62"
2024-05-28_13-07-45.622356,"63.21,94.43"
