timestamp,EMG
2024-05-28_16-39-09.030220,"94.53,80.90"
2024-05-28_16-39-09.063071,"89.59,34.32"
2024-05-28_16-39-09.095637,"86.90,34.52"
2024-05-28_16-39-09.124425,"83.18,52.47"
2024-05-28_16-39-09.157172,"77.50,64.90"
2024-05-28_16-39-09.190295,"72.93,46.76"
2024-05-28_16-39-09.222704,"65.56,64.28"
2024-05-28_16-39-09.255560,"71.66,54.42"
2024-05-28_16-39-09.288186,"80.75,79.61"
2024-05-28_16-39-09.324260,"91.77,83.87"
2024-05-28_16-39-09.349593,"88.23,35.52"
2024-05-28_16-39-09.382383,"83.25,33.94"
2024-05-28_16-39-09.415141,"84.37,51.58"
2024-05-28_16-39-09.447848,"78.58,49.65"
2024-05-28_16-39-09.480719,"77.40,63.31"
2024-05-28_16-39-09.513450,"65.87,47.48"
2024-05-28_16-39-09.546081,"69.87,75.89"
2024-05-28_16-39-09.574839,"74.00,64.54"
2024-05-28_16-39-09.607612,"87.31,92.10"
2024-05-28_16-39-09.640265,"91.05,66.33"
2024-05-28_16-39-09.673136,"89.17,35.56"
2024-05-28_16-39-09.705855,"87.13,30.69"
2024-05-28_16-39-09.738897,"79.85,66.43"
2024-05-28_16-39-09.771269,"76.59,47.21"
2024-05-28_16-39-09.800030,"68.72,63.35"
2024-05-28_16-39-09.832725,"71.11,60.56"
2024-05-28_16-39-09.865614,"68.61,37.50"
2024-05-28_16-39-09.898289,"88.10,88.08"
2024-05-28_16-39-09.931305,"87.39,73.53"
2024-05-28_16-39-09.963851,"87.64,36.37"
2024-05-28_16-39-09.996591,"87.50,53.26"
2024-05-28_16-39-10.025232,"80.81,50.89"
2024-05-28_16-39-10.058019,"79.21,64.16"
2024-05-28_16-39-10.091212,"67.98,47.36"
2024-05-28_16-39-10.123500,"69.96,61.98"
2024-05-28_16-39-10.156289,"69.95,53.50"
2024-05-28_16-39-10.189055,"81.81,74.45"
2024-05-28_16-39-10.221713,"90.52,86.48"
2024-05-28_16-39-10.254418,"88.68,36.60"
2024-05-28_16-39-10.283150,"88.45,31.39"
2024-05-28_16-39-10.315991,"83.27,51.85"
2024-05-28_16-39-10.348686,"81.63,49.05"
2024-05-28_16-39-10.381484,"72.40,64.76"
2024-05-28_16-39-10.414244,"71.56,46.38"
2024-05-28_16-39-10.446996,"64.56,74.73"
2024-05-28_16-39-10.479569,"75.76,58.36"
2024-05-28_16-39-10.508405,"80.60,92.40"
2024-05-28_16-39-10.541118,"89.92,67.78"
2024-05-28_16-39-10.573997,"89.24,30.00"
2024-05-28_16-39-10.606700,"82.73,52.84"
2024-05-28_16-39-10.639446,"83.00,64.62"
2024-05-28_16-39-10.672086,"75.11,47.72"
2024-05-28_16-39-10.705538,"76.52,62.68"
2024-05-28_16-39-10.733722,"68.46,87.73"
2024-05-28_16-39-10.766372,"65.80,47.49"
2024-05-28_16-39-10.799142,"81.41,75.66"
2024-05-28_16-39-10.831826,"82.96,79.86"
2024-05-28_16-39-10.864675,"90.29,32.28"
2024-05-28_16-39-10.897317,"82.54,69.22"
2024-05-28_16-39-10.930001,"83.98,50.03"
2024-05-28_16-39-10.958841,"76.65,65.30"
2024-05-28_16-39-10.991554,"75.67,46.94"
2024-05-28_16-39-11.024373,"67.63,64.08"
2024-05-28_16-39-11.057120,"67.54,64.69"
2024-05-28_16-39-11.089961,"79.66,26.61"
2024-05-28_16-39-11.122558,"71.86,59.52"
2024-05-28_16-39-11.155257,"73.59,76.56"
2024-05-28_16-39-11.184082,"69.13,65.50"
2024-05-28_16-39-11.216828,"36.13,77.14"
2024-05-28_16-39-11.249760,"68.32,40.57"
2024-05-28_16-39-11.282330,"66.96,39.27"
2024-05-28_16-39-11.324725,"67.18,41.43"
2024-05-28_16-39-11.348938,"66.58,38.64"
2024-05-28_16-39-11.380543,"87.04,31.33"
2024-05-28_16-39-11.409258,"68.64,75.74"
2024-05-28_16-39-11.441988,"48.72,68.10"
2024-05-28_16-39-11.474750,"43.10,65.96"
2024-05-28_16-39-11.507544,"39.07,74.53"
2024-05-28_16-39-11.540294,"71.14,51.57"
2024-05-28_16-39-11.573011,"66.80,39.45"
2024-05-28_16-39-11.605678,"67.33,41.87"
2024-05-28_16-39-11.634451,"66.35,38.34"
2024-05-28_16-39-11.667203,"81.00,34.30"
2024-05-28_16-39-11.700169,"76.14,65.18"
2024-05-28_16-39-11.732737,"53.39,69.14"
2024-05-28_16-39-11.765528,"42.02,66.24"
2024-05-28_16-39-11.798201,"39.35,74.25"
2024-05-28_16-39-11.830883,"54.05,73.95"
2024-05-28_16-39-11.859729,"66.30,39.83"
2024-05-28_16-39-11.892446,"67.24,42.17"
2024-05-28_16-39-11.925158,"66.44,38.58"
2024-05-28_16-39-11.959040,"74.87,39.47"
2024-05-28_16-39-11.990656,"83.74,51.29"
2024-05-28_16-39-12.023412,"52.58,76.14"
2024-05-28_16-39-12.056080,"40.38,66.19"
2024-05-28_16-39-12.084878,"39.39,74.38"
2024-05-28_16-39-12.117686,"39.48,67.15"
2024-05-28_16-39-12.150378,"61.87,64.36"
2024-05-28_16-39-12.183134,"67.18,40.98"
2024-05-28_16-39-12.216101,"66.48,38.65"
2024-05-28_16-39-12.248664,"74.91,39.57"
2024-05-28_16-39-12.281289,"66.49,38.62"
2024-05-28_16-39-12.310170,"79.12,48.73"
2024-05-28_16-39-12.343024,"58.09,59.38"
2024-05-28_16-39-12.375605,"40.27,74.21"
2024-05-28_16-39-12.408447,"39.67,67.07"
2024-05-28_16-39-12.441282,"38.33,77.27"
2024-05-28_16-39-12.473897,"57.81,58.88"
2024-05-28_16-39-12.506521,"66.49,38.64"
2024-05-28_16-39-12.535280,"74.86,39.41"
2024-05-28_16-39-12.568083,"67.61,39.51"
2024-05-28_16-39-12.600901,"88.10,34.80"
2024-05-28_16-39-12.633535,"63.06,63.95"
2024-05-28_16-39-12.666342,"37.79,77.04"
2024-05-28_16-39-12.699113,"40.64,67.57"
2024-05-28_16-39-12.731765,"40.45,66.47"
2024-05-28_16-39-12.760839,"55.40,79.57"
2024-05-28_16-39-12.793233,"66.81,53.19"
2024-05-28_16-39-12.826033,"74.98,39.52"
2024-05-28_16-39-12.858876,"67.57,39.69"
2024-05-28_16-39-12.891608,"65.84,38.57"
2024-05-28_16-39-12.924310,"92.94,24.12"
2024-05-28_16-39-12.957014,"78.33,81.48"
2024-05-28_16-39-12.985784,"39.41,66.43"
2024-05-28_16-39-13.018516,"39.94,66.50"
2024-05-28_16-39-13.051217,"40.22,75.19"
2024-05-28_16-39-13.084019,"71.65,45.00"
2024-05-28_16-39-13.116745,"75.04,38.76"
2024-05-28_16-39-13.149498,"67.51,39.09"
2024-05-28_16-39-13.182157,"66.94,39.80"
2024-05-28_16-39-13.210926,"86.06,29.20"
2024-05-28_16-39-13.243717,"81.37,71.60"
2024-05-28_16-39-13.276512,"51.37,67.89"
2024-05-28_16-39-13.309213,"39.82,66.27"
2024-05-28_16-39-13.341919,"40.16,66.81"
2024-05-28_16-39-13.374738,"53.77,75.37"
2024-05-28_16-39-13.407431,"74.40,39.07"
2024-05-28_16-39-13.436172,"67.42,39.67"
2024-05-28_16-39-13.468890,"66.81,39.32"
2024-05-28_16-39-13.501722,"68.97,37.86"
2024-05-28_16-39-13.534484,"85.41,65.74"
2024-05-28_16-39-13.567183,"52.38,68.29"
2024-05-28_16-39-13.600002,"40.26,66.85"
2024-05-28_16-39-13.639233,"39.68,66.51"
2024-05-28_16-39-13.665340,"36.72,82.83"
2024-05-28_16-39-13.694073,"79.29,52.41"
2024-05-28_16-39-13.726947,"67.43,39.25"
2024-05-28_16-39-13.759727,"66.96,40.17"
2024-05-28_16-39-13.792561,"68.02,40.17"
2024-05-28_16-39-13.825146,"83.25,48.97"
2024-05-28_16-39-13.857849,"63.43,73.35"
2024-05-28_16-39-13.890515,"41.69,66.30"
2024-05-28_16-39-13.919344,"40.69,66.95"
2024-05-28_16-39-13.952119,"42.95,66.17"
2024-05-28_16-39-13.984919,"62.29,88.45"
2024-05-28_16-39-14.017608,"66.83,40.11"
2024-05-28_16-39-14.050388,"66.84,39.38"
2024-05-28_16-39-14.083027,"67.24,41.87"
2024-05-28_16-39-14.115715,"77.46,34.15"
2024-05-28_16-39-14.144760,"67.94,64.27"
2024-05-28_16-39-14.177748,"57.43,69.87"
2024-05-28_16-39-14.212790,"40.18,66.56"
2024-05-28_16-39-14.242865,"42.21,66.23"
2024-05-28_16-39-14.275680,"56.85,76.24"
2024-05-28_16-39-14.308260,"66.95,50.60"
2024-05-28_16-39-14.340979,"66.97,39.86"
2024-05-28_16-39-14.369792,"67.15,42.22"
2024-05-28_16-39-14.402484,"66.58,38.64"
