timestamp,EMG
2024-05-28_12-38-19.782183,"73.53,65.60"
2024-05-28_12-38-19.799983,"84.28,86.67"
2024-05-28_12-38-19.815112,"92.03,81.86"
2024-05-28_12-38-19.843447,"117.24,84.74"
2024-05-28_12-38-19.867730,"82.67,55.24"
2024-05-28_12-38-19.894416,"95.55,55.36"
2024-05-28_12-38-19.927162,"75.23,59.10"
2024-05-28_12-38-19.955857,"82.06,73.31"
2024-05-28_12-38-19.989451,"89.82,93.69"
2024-05-28_12-38-20.023474,"81.69,82.23"
2024-05-28_12-38-20.054304,"83.25,88.00"
2024-05-28_12-38-20.087597,"99.91,92.50"
2024-05-28_12-38-20.119598,"91.38,80.46"
2024-05-28_12-38-20.152362,"94.55,80.14"
2024-05-28_12-38-20.182040,"89.03,52.63"
2024-05-28_12-38-20.213825,"89.66,55.43"
2024-05-28_12-38-20.246634,"74.56,75.56"
2024-05-28_12-38-20.280168,"55.68,71.96"
2024-05-28_12-38-20.314142,"87.54,87.44"
2024-05-28_12-38-20.347132,"80.21,80.60"
2024-05-28_12-38-20.379624,"94.05,86.81"
2024-05-28_12-38-20.409500,"97.28,92.82"
2024-05-28_12-38-20.439138,"81.92,79.13"
2024-05-28_12-38-20.486930,"101.33,82.64"
2024-05-28_12-38-20.504780,"88.69,72.80"
2024-05-28_12-38-20.551751,"103.21,48.15"
2024-05-28_12-38-20.576711,"82.78,65.00"
2024-05-28_12-38-20.602868,"50.73,59.70"
2024-05-28_12-38-20.631854,"93.12,89.79"
2024-05-28_12-38-20.664501,"88.34,88.29"
2024-05-28_12-38-20.697312,"88.33,78.14"
2024-05-28_12-38-20.729923,"85.53,97.79"
2024-05-28_12-38-20.762691,"85.55,78.11"
2024-05-28_12-38-20.796707,"93.23,81.24"
2024-05-28_12-38-20.830037,"98.15,73.00"
2024-05-28_12-38-20.862681,"100.13,57.54"
2024-05-28_12-38-20.889725,"80.67,58.68"
2024-05-28_12-38-20.933321,"56.40,56.55"
2024-05-28_12-38-20.955353,"91.19,80.59"
2024-05-28_12-38-20.987973,"86.00,94.69"
2024-05-28_12-38-21.021400,"83.36,83.18"
2024-05-28_12-38-21.053632,"72.94,79.23"
2024-05-28_12-38-21.112462,"85.18,79.48"
2024-05-28_12-38-21.118159,"92.60,80.19"
2024-05-28_12-38-21.217143,"103.49,74.06"
2024-05-28_12-38-21.238495,"84.20,56.35"
2024-05-28_12-38-21.239944,"80.01,58.42"
2024-05-28_12-38-21.266472,"63.22,54.54"
2024-05-28_12-38-21.291775,"93.61,79.50"
2024-05-28_12-38-21.313674,"81.99,94.45"
2024-05-28_12-38-21.350261,"81.51,82.37"
2024-05-28_12-38-21.376813,"89.94,93.65"
2024-05-28_12-38-21.406465,"93.15,80.51"
2024-05-28_12-38-21.443850,"86.39,83.21"
2024-05-28_12-38-21.471391,"100.11,54.51"
2024-05-28_12-38-21.504031,"88.80,54.57"
2024-05-28_12-38-21.536752,"74.76,58.26"
2024-05-28_12-38-21.565483,"64.03,77.47"
2024-05-28_12-38-21.598397,"91.03,81.76"
2024-05-28_12-38-21.631942,"85.28,87.35"
2024-05-28_12-38-21.663909,"81.30,81.93"
2024-05-28_12-38-21.696563,"91.74,84.18"
2024-05-28_12-38-21.729249,"88.33,84.66"
2024-05-28_12-38-21.761955,"82.50,81.58"
2024-05-28_12-38-21.805996,"87.80,79.23"
2024-05-28_12-38-21.826185,"88.81,56.49"
2024-05-28_12-38-21.856397,"75.42,55.37"
2024-05-28_12-38-21.889018,"65.67,79.06"
2024-05-28_12-38-21.921811,"93.07,77.83"
2024-05-28_12-38-21.954545,"86.53,84.80"
2024-05-28_12-38-21.987224,"85.07,83.38"
2024-05-28_12-38-22.016006,"83.00,87.96"
2024-05-28_12-38-22.048844,"91.24,82.79"
2024-05-28_12-38-22.081562,"77.27,71.04"
2024-05-28_12-38-22.114329,"79.03,79.96"
2024-05-28_12-38-22.147204,"99.31,57.55"
2024-05-28_12-38-22.181729,"72.49,59.51"
2024-05-28_12-38-22.212557,"73.51,92.79"
2024-05-28_12-38-22.320961,"88.80,78.43"
2024-05-28_12-38-22.376637,"92.36,90.59"
2024-05-28_12-38-22.377867,"84.65,92.85"
2024-05-28_12-38-22.378643,"83.64,85.58"
2024-05-28_12-38-22.411055,"92.24,84.24"
2024-05-28_12-38-22.411308,"87.21,75.07"
2024-05-28_12-38-22.438312,"103.15,65.32"
2024-05-28_12-38-22.473605,"95.73,60.96"
2024-05-28_12-38-22.500851,"61.36,75.26"
2024-05-28_12-38-22.535272,"72.11,88.19"
2024-05-28_12-38-22.565072,"90.75,77.25"
2024-05-28_12-38-22.597672,"87.77,79.73"
2024-05-28_12-38-22.630329,"84.04,92.01"
2024-05-28_12-38-22.663074,"77.67,82.06"
2024-05-28_12-38-22.692139,"75.15,75.70"
2024-05-28_12-38-22.724666,"88.06,72.22"
2024-05-28_12-38-22.757411,"96.78,70.58"
2024-05-28_12-38-22.790299,"95.37,55.46"
2024-05-28_12-38-22.823776,"70.20,56.39"
