timestamp,frame_id
2024-08-07_21-23-34.346570,1
2024-08-07_21-23-34.380015,2
2024-08-07_21-23-34.413252,3
2024-08-07_21-23-34.447211,4
2024-08-07_21-23-34.479804,5
2024-08-07_21-23-34.513062,6
2024-08-07_21-23-34.546477,7
2024-08-07_21-23-34.579844,8
2024-08-07_21-23-34.613197,9
2024-08-07_21-23-34.646493,10
2024-08-07_21-23-34.680659,11
2024-08-07_21-23-34.713144,12
2024-08-07_21-23-34.746684,13
2024-08-07_21-23-34.780172,14
2024-08-07_21-23-34.813756,15
2024-08-07_21-23-34.846312,16
2024-08-07_21-23-34.879477,17
2024-08-07_21-23-34.913363,18
2024-08-07_21-23-34.946892,19
2024-08-07_21-23-34.979339,20
2024-08-07_21-23-35.012852,21
2024-08-07_21-23-35.046525,22
2024-08-07_21-23-35.080238,23
2024-08-07_21-23-35.113251,24
2024-08-07_21-23-35.147414,25
2024-08-07_21-23-35.180172,26
2024-08-07_21-23-35.214208,27
2024-08-07_21-23-35.246349,28
2024-08-07_21-23-35.279736,29
2024-08-07_21-23-35.313076,30
2024-08-07_21-23-35.346961,31
2024-08-07_21-23-35.379667,32
2024-08-07_21-23-35.413179,33
2024-08-07_21-23-35.447117,34
2024-08-07_21-23-35.480384,35
2024-08-07_21-23-35.512875,36
2024-08-07_21-23-35.546466,37
2024-08-07_21-23-35.579717,38
2024-08-07_21-23-35.613002,39
2024-08-07_21-23-35.646526,40
2024-08-07_21-23-35.680246,41
2024-08-07_21-23-35.712759,42
2024-08-07_21-23-35.746504,43
2024-08-07_21-23-35.779737,44
2024-08-07_21-23-35.812709,45
2024-08-07_21-23-35.846368,46
2024-08-07_21-23-35.879309,47
2024-08-07_21-23-35.912862,48
2024-08-07_21-23-35.946283,49
2024-08-07_21-23-35.980950,50
2024-08-07_21-23-36.012258,51
2024-08-07_21-23-36.047365,52
2024-08-07_21-23-36.079484,53
2024-08-07_21-23-36.113338,54
2024-08-07_21-23-36.146435,55
2024-08-07_21-23-36.179880,56
2024-08-07_21-23-36.213606,57
2024-08-07_21-23-36.246704,58
2024-08-07_21-23-36.279482,59
2024-08-07_21-23-36.313562,60
2024-08-07_21-23-36.346554,61
2024-08-07_21-23-36.379439,62
2024-08-07_21-23-36.412861,63
2024-08-07_21-23-36.447534,64
2024-08-07_21-23-36.478609,65
2024-08-07_21-23-36.511712,66
2024-08-07_21-23-36.546793,67
2024-08-07_21-23-36.580604,68
2024-08-07_21-23-36.612956,69
2024-08-07_21-23-36.646257,70
2024-08-07_21-23-36.679821,71
2024-08-07_21-23-36.712536,72
2024-08-07_21-23-36.746592,73
2024-08-07_21-23-36.779312,74
2024-08-07_21-23-36.812618,75
2024-08-07_21-23-36.846347,76
2024-08-07_21-23-36.879556,77
2024-08-07_21-23-36.912706,78
2024-08-07_21-23-36.946393,79
2024-08-07_21-23-36.979881,80
2024-08-07_21-23-37.011485,81
2024-08-07_21-23-37.044924,82
2024-08-07_21-23-37.078323,83
2024-08-07_21-23-37.111351,84
2024-08-07_21-23-37.146257,85
2024-08-07_21-23-37.179004,86
2024-08-07_21-23-37.213033,87
2024-08-07_21-23-37.246017,88
2024-08-07_21-23-37.279308,89
2024-08-07_21-23-37.312306,90
2024-08-07_21-23-37.345906,91
2024-08-07_21-23-37.379205,92
2024-08-07_21-23-37.412390,93
2024-08-07_21-23-37.446205,94
2024-08-07_21-23-37.479960,95
2024-08-07_21-23-37.512769,96
