timestamp,frame_id
2024-08-07_21-22-55.559893,1
2024-08-07_21-22-55.592219,2
2024-08-07_21-22-55.621685,3
2024-08-07_21-22-55.657441,4
2024-08-07_21-22-55.688457,5
2024-08-07_21-22-55.721837,6
2024-08-07_21-22-55.755270,7
2024-08-07_21-22-55.789013,8
2024-08-07_21-22-55.821776,9
2024-08-07_21-22-55.855400,10
2024-08-07_21-22-55.888765,11
2024-08-07_21-22-55.921717,12
2024-08-07_21-22-55.955519,13
2024-08-07_21-22-55.989399,14
2024-08-07_21-22-56.021603,15
2024-08-07_21-22-56.055240,16
2024-08-07_21-22-56.089061,17
2024-08-07_21-22-56.121930,18
2024-08-07_21-22-56.155013,19
2024-08-07_21-22-56.188959,20
2024-08-07_21-22-56.221762,21
2024-08-07_21-22-56.255058,22
2024-08-07_21-22-56.289919,23
2024-08-07_21-22-56.321433,24
2024-08-07_21-22-56.355253,25
2024-08-07_21-22-56.387939,26
2024-08-07_21-22-56.422743,27
2024-08-07_21-22-56.455057,28
2024-08-07_21-22-56.488820,29
2024-08-07_21-22-56.521711,30
2024-08-07_21-22-56.554850,31
2024-08-07_21-22-56.588392,32
2024-08-07_21-22-56.621583,33
2024-08-07_21-22-56.655172,34
2024-08-07_21-22-56.689575,35
2024-08-07_21-22-56.721532,36
2024-08-07_21-22-56.754704,37
2024-08-07_21-22-56.788086,38
2024-08-07_21-22-56.822439,39
2024-08-07_21-22-56.854676,40
2024-08-07_21-22-56.889401,41
2024-08-07_21-22-56.921463,42
2024-08-07_21-22-56.954695,43
2024-08-07_21-22-56.988652,44
2024-08-07_21-22-57.021496,45
2024-08-07_21-22-57.055244,46
2024-08-07_21-22-57.088416,47
2024-08-07_21-22-57.121766,48
2024-08-07_21-22-57.155043,49
2024-08-07_21-22-57.189569,50
2024-08-07_21-22-57.222038,51
2024-08-07_21-22-57.255307,52
2024-08-07_21-22-57.287421,53
2024-08-07_21-22-57.321386,54
2024-08-07_21-22-57.354280,55
2024-08-07_21-22-57.387803,56
2024-08-07_21-22-57.420872,57
2024-08-07_21-22-57.453872,58
2024-08-07_21-22-57.487805,59
2024-08-07_21-22-57.520930,60
2024-08-07_21-22-57.554056,61
2024-08-07_21-22-57.590133,62
2024-08-07_21-22-57.620823,63
2024-08-07_21-22-57.653794,64
2024-08-07_21-22-57.687859,65
2024-08-07_21-22-57.721797,66
2024-08-07_21-22-57.754809,67
2024-08-07_21-22-57.788393,68
2024-08-07_21-22-57.821183,69
2024-08-07_21-22-57.853841,70
2024-08-07_21-22-57.888892,71
2024-08-07_21-22-57.921296,72
2024-08-07_21-22-57.954645,73
2024-08-07_21-22-57.988008,74
2024-08-07_21-22-58.021304,75
2024-08-07_21-22-58.054449,76
2024-08-07_21-22-58.088478,77
2024-08-07_21-22-58.121275,78
2024-08-07_21-22-58.157943,79
2024-08-07_21-22-58.187527,80
2024-08-07_21-22-58.221766,81
2024-08-07_21-22-58.254777,82
2024-08-07_21-22-58.287803,83
2024-08-07_21-22-58.320973,84
2024-08-07_21-22-58.355468,85
2024-08-07_21-22-58.387741,86
2024-08-07_21-22-58.422252,87
2024-08-07_21-22-58.454775,88
2024-08-07_21-22-58.488654,89
2024-08-07_21-22-58.521511,90
2024-08-07_21-22-58.554418,91
2024-08-07_21-22-58.588025,92
2024-08-07_21-22-58.621194,93
2024-08-07_21-22-58.654342,94
2024-08-07_21-22-58.688378,95
2024-08-07_21-22-58.721008,96
2024-08-07_21-22-58.753686,97
2024-08-07_21-22-58.787787,98
2024-08-07_21-22-58.820511,99
2024-08-07_21-22-58.854377,100
