timestamp,frame_id
2024-08-07_21-25-38.652410,1
2024-08-07_21-25-38.685763,2
2024-08-07_21-25-38.719762,3
2024-08-07_21-25-38.752401,4
2024-08-07_21-25-38.786278,5
2024-08-07_21-25-38.818777,6
2024-08-07_21-25-38.853149,7
2024-08-07_21-25-38.885728,8
2024-08-07_21-25-38.919272,9
2024-08-07_21-25-38.952141,10
2024-08-07_21-25-38.985855,11
2024-08-07_21-25-39.018819,12
2024-08-07_21-25-39.053359,13
2024-08-07_21-25-39.085193,14
2024-08-07_21-25-39.122439,15
2024-08-07_21-25-39.152056,16
2024-08-07_21-25-39.185671,17
2024-08-07_21-25-39.218739,18
2024-08-07_21-25-39.252476,19
2024-08-07_21-25-39.285497,20
2024-08-07_21-25-39.318643,21
2024-08-07_21-25-39.352421,22
2024-08-07_21-25-39.385538,23
2024-08-07_21-25-39.418958,24
2024-08-07_21-25-39.452023,25
2024-08-07_21-25-39.485911,26
2024-08-07_21-25-39.518723,27
2024-08-07_21-25-39.552220,28
2024-08-07_21-25-39.585498,29
2024-08-07_21-25-39.618787,30
2024-08-07_21-25-39.652150,31
2024-08-07_21-25-39.686338,32
2024-08-07_21-25-39.719007,33
2024-08-07_21-25-39.752071,34
2024-08-07_21-25-39.785441,35
2024-08-07_21-25-39.818538,36
2024-08-07_21-25-39.852069,37
2024-08-07_21-25-39.885393,38
2024-08-07_21-25-39.918591,39
2024-08-07_21-25-39.953095,40
2024-08-07_21-25-39.985841,41
2024-08-07_21-25-40.019003,42
2024-08-07_21-25-40.052152,43
2024-08-07_21-25-40.085283,44
2024-08-07_21-25-40.118841,45
2024-08-07_21-25-40.151678,46
2024-08-07_21-25-40.185580,47
2024-08-07_21-25-40.220469,48
2024-08-07_21-25-40.251957,49
2024-08-07_21-25-40.286416,50
2024-08-07_21-25-40.318576,51
2024-08-07_21-25-40.352104,52
2024-08-07_21-25-40.385683,53
2024-08-07_21-25-40.418393,54
2024-08-07_21-25-40.452533,55
2024-08-07_21-25-40.485380,56
2024-08-07_21-25-40.518525,57
2024-08-07_21-25-40.551736,58
2024-08-07_21-25-40.585710,59
2024-08-07_21-25-40.618750,60
2024-08-07_21-25-40.652055,61
2024-08-07_21-25-40.685031,62
2024-08-07_21-25-40.718442,63
2024-08-07_21-25-40.752012,64
2024-08-07_21-25-40.785632,65
2024-08-07_21-25-40.819014,66
2024-08-07_21-25-40.851977,67
2024-08-07_21-25-40.885998,68
2024-08-07_21-25-40.918590,69
2024-08-07_21-25-40.951715,70
2024-08-07_21-25-40.985913,71
2024-08-07_21-25-41.018525,72
2024-08-07_21-25-41.050212,73
2024-08-07_21-25-41.083200,74
2024-08-07_21-25-41.116341,75
2024-08-07_21-25-41.149752,76
2024-08-07_21-25-41.184380,77
2024-08-07_21-25-41.217071,78
2024-08-07_21-25-41.249876,79
2024-08-07_21-25-41.283452,80
2024-08-07_21-25-41.316400,81
2024-08-07_21-25-41.350713,82
2024-08-07_21-25-41.384738,83
2024-08-07_21-25-41.418688,84
2024-08-07_21-25-41.451536,85
2024-08-07_21-25-41.485524,86
2024-08-07_21-25-41.518505,87
2024-08-07_21-25-41.556919,88
2024-08-07_21-25-41.589002,89
2024-08-07_21-25-41.620574,90
2024-08-07_21-25-41.651994,91
2024-08-07_21-25-41.684893,92
2024-08-07_21-25-41.717794,93
2024-08-07_21-25-41.751958,94
2024-08-07_21-25-41.785278,95
