timestamp,frame_id
2024-08-07_21-25-23.855958,1
2024-08-07_21-25-23.922170,2
2024-08-07_21-25-23.988974,3
2024-08-07_21-25-24.022771,4
2024-08-07_21-25-24.055915,5
2024-08-07_21-25-24.089056,6
2024-08-07_21-25-24.122344,7
2024-08-07_21-25-24.156465,8
2024-08-07_21-25-24.188744,9
2024-08-07_21-25-24.222045,10
2024-08-07_21-25-24.255555,11
2024-08-07_21-25-24.289751,12
2024-08-07_21-25-24.322521,13
2024-08-07_21-25-24.356596,14
2024-08-07_21-25-24.388859,15
2024-08-07_21-25-24.422128,16
2024-08-07_21-25-24.456516,17
2024-08-07_21-25-24.489239,18
2024-08-07_21-25-24.522667,19
2024-08-07_21-25-24.555182,20
2024-08-07_21-25-24.588930,21
2024-08-07_21-25-24.624586,22
2024-08-07_21-25-24.656008,23
2024-08-07_21-25-24.688364,24
2024-08-07_21-25-24.722372,25
2024-08-07_21-25-24.755198,26
2024-08-07_21-25-24.789494,27
2024-08-07_21-25-24.821612,28
2024-08-07_21-25-24.855292,29
2024-08-07_21-25-24.888551,30
2024-08-07_21-25-24.922928,31
2024-08-07_21-25-24.955111,32
2024-08-07_21-25-24.989056,33
2024-08-07_21-25-25.022052,34
2024-08-07_21-25-25.055508,35
2024-08-07_21-25-25.088211,36
2024-08-07_21-25-25.121650,37
2024-08-07_21-25-25.155041,38
2024-08-07_21-25-25.188503,39
2024-08-07_21-25-25.222487,40
2024-08-07_21-25-25.255370,41
2024-08-07_21-25-25.288385,42
2024-08-07_21-25-25.321634,43
2024-08-07_21-25-25.355097,44
2024-08-07_21-25-25.388332,45
2024-08-07_21-25-25.421797,46
2024-08-07_21-25-25.455232,47
2024-08-07_21-25-25.488233,48
2024-08-07_21-25-25.521679,49
2024-08-07_21-25-25.555556,50
2024-08-07_21-25-25.588330,51
2024-08-07_21-25-25.621884,52
2024-08-07_21-25-25.655088,53
2024-08-07_21-25-25.690216,54
2024-08-07_21-25-25.721705,55
2024-08-07_21-25-25.755257,56
2024-08-07_21-25-25.788576,57
2024-08-07_21-25-25.821606,58
2024-08-07_21-25-25.854520,59
2024-08-07_21-25-25.888664,60
2024-08-07_21-25-25.921972,61
2024-08-07_21-25-25.955125,62
2024-08-07_21-25-25.988645,63
2024-08-07_21-25-26.021592,64
2024-08-07_21-25-26.055059,65
2024-08-07_21-25-26.088087,66
2024-08-07_21-25-26.121606,67
2024-08-07_21-25-26.155049,68
2024-08-07_21-25-26.188857,69
2024-08-07_21-25-26.221614,70
2024-08-07_21-25-26.255677,71
2024-08-07_21-25-26.288589,72
2024-08-07_21-25-26.321662,73
2024-08-07_21-25-26.354959,74
2024-08-07_21-25-26.388458,75
2024-08-07_21-25-26.422120,76
2024-08-07_21-25-26.455296,77
2024-08-07_21-25-26.488284,78
2024-08-07_21-25-26.522215,79
2024-08-07_21-25-26.554712,80
2024-08-07_21-25-26.589680,81
2024-08-07_21-25-26.621569,82
2024-08-07_21-25-26.654811,83
2024-08-07_21-25-26.688191,84
2024-08-07_21-25-26.723570,85
2024-08-07_21-25-26.754756,86
2024-08-07_21-25-26.788740,87
2024-08-07_21-25-26.821858,88
2024-08-07_21-25-26.855670,89
2024-08-07_21-25-26.888271,90
2024-08-07_21-25-26.922332,91
2024-08-07_21-25-26.954502,92
2024-08-07_21-25-26.988085,93
