timestamp,frame_id
2024-08-07_21-22-18.197798,1
2024-08-07_21-22-18.229879,2
2024-08-07_21-22-18.263396,3
2024-08-07_21-22-18.296242,4
2024-08-07_21-22-18.329902,5
2024-08-07_21-22-18.363052,6
2024-08-07_21-22-18.396789,7
2024-08-07_21-22-18.430328,8
2024-08-07_21-22-18.463534,9
2024-08-07_21-22-18.497716,10
2024-08-07_21-22-18.530014,11
2024-08-07_21-22-18.563331,12
2024-08-07_21-22-18.596994,13
2024-08-07_21-22-18.630262,14
2024-08-07_21-22-18.663156,15
2024-08-07_21-22-18.696901,16
2024-08-07_21-22-18.730196,17
2024-08-07_21-22-18.763345,18
2024-08-07_21-22-18.796605,19
2024-08-07_21-22-18.831174,20
2024-08-07_21-22-18.863487,21
2024-08-07_21-22-18.897996,22
2024-08-07_21-22-18.929865,23
2024-08-07_21-22-18.962962,24
2024-08-07_21-22-18.997063,25
2024-08-07_21-22-19.030064,26
2024-08-07_21-22-19.062794,27
2024-08-07_21-22-19.096366,28
2024-08-07_21-22-19.129430,29
2024-08-07_21-22-19.163800,30
2024-08-07_21-22-19.196781,31
2024-08-07_21-22-19.230038,32
2024-08-07_21-22-19.262677,33
2024-08-07_21-22-19.297085,34
2024-08-07_21-22-19.329414,35
2024-08-07_21-22-19.363006,36
2024-08-07_21-22-19.396422,37
2024-08-07_21-22-19.430446,38
2024-08-07_21-22-19.462820,39
2024-08-07_21-22-19.497486,40
2024-08-07_21-22-19.529551,41
2024-08-07_21-22-19.562736,42
2024-08-07_21-22-19.596205,43
2024-08-07_21-22-19.629517,44
2024-08-07_21-22-19.662620,45
2024-08-07_21-22-19.696621,46
2024-08-07_21-22-19.729749,47
2024-08-07_21-22-19.763938,48
2024-08-07_21-22-19.798059,49
2024-08-07_21-22-19.829586,50
2024-08-07_21-22-19.862813,51
2024-08-07_21-22-19.896386,52
2024-08-07_21-22-19.929472,53
2024-08-07_21-22-19.962768,54
2024-08-07_21-22-19.996619,55
2024-08-07_21-22-20.029440,56
2024-08-07_21-22-20.064405,57
2024-08-07_21-22-20.096190,58
2024-08-07_21-22-20.129322,59
2024-08-07_21-22-20.162813,60
2024-08-07_21-22-20.196178,61
2024-08-07_21-22-20.229470,62
2024-08-07_21-22-20.263641,63
2024-08-07_21-22-20.296232,64
2024-08-07_21-22-20.330681,65
2024-08-07_21-22-20.362820,66
2024-08-07_21-22-20.397067,67
2024-08-07_21-22-20.429460,68
2024-08-07_21-22-20.462738,69
2024-08-07_21-22-20.496459,70
2024-08-07_21-22-20.529500,71
2024-08-07_21-22-20.563008,72
2024-08-07_21-22-20.594727,73
2024-08-07_21-22-20.629780,74
2024-08-07_21-22-20.663412,75
2024-08-07_21-22-20.696884,76
2024-08-07_21-22-20.729328,77
2024-08-07_21-22-20.762590,78
2024-08-07_21-22-20.796040,79
2024-08-07_21-22-20.829998,80
2024-08-07_21-22-20.862839,81
2024-08-07_21-22-20.895880,82
2024-08-07_21-22-20.929625,83
2024-08-07_21-22-20.964161,84
2024-08-07_21-22-20.996307,85
2024-08-07_21-22-21.029237,86
2024-08-07_21-22-21.062423,87
2024-08-07_21-22-21.096339,88
2024-08-07_21-22-21.129290,89
2024-08-07_21-22-21.162484,90
2024-08-07_21-22-21.196101,91
2024-08-07_21-22-21.230149,92
2024-08-07_21-22-21.262464,93
2024-08-07_21-22-21.296460,94
2024-08-07_21-22-21.328970,95
2024-08-07_21-22-21.362514,96
