timestamp,frame_id
2024-08-07_21-24-15.772095,1
2024-08-07_21-24-15.806958,2
2024-08-07_21-24-15.837428,3
2024-08-07_21-24-15.870458,4
2024-08-07_21-24-15.903410,5
2024-08-07_21-24-15.937237,6
2024-08-07_21-24-15.970349,7
2024-08-07_21-24-16.003958,8
2024-08-07_21-24-16.037246,9
2024-08-07_21-24-16.071125,10
2024-08-07_21-24-16.109670,11
2024-08-07_21-24-16.141667,12
2024-08-07_21-24-16.174187,13
2024-08-07_21-24-16.206435,14
2024-08-07_21-24-16.237552,15
2024-08-07_21-24-16.271406,16
2024-08-07_21-24-16.304563,17
2024-08-07_21-24-16.337345,18
2024-08-07_21-24-16.370046,19
2024-08-07_21-24-16.403574,20
2024-08-07_21-24-16.437099,21
2024-08-07_21-24-16.470404,22
2024-08-07_21-24-16.503974,23
2024-08-07_21-24-16.537261,24
2024-08-07_21-24-16.570239,25
2024-08-07_21-24-16.603894,26
2024-08-07_21-24-16.637003,27
2024-08-07_21-24-16.670689,28
2024-08-07_21-24-16.704219,29
2024-08-07_21-24-16.737275,30
2024-08-07_21-24-16.770958,31
2024-08-07_21-24-16.803792,32
2024-08-07_21-24-16.837601,33
2024-08-07_21-24-16.871361,34
2024-08-07_21-24-16.903876,35
2024-08-07_21-24-16.937192,36
2024-08-07_21-24-16.970468,37
2024-08-07_21-24-17.004527,38
2024-08-07_21-24-17.037171,39
2024-08-07_21-24-17.070908,40
2024-08-07_21-24-17.102089,41
2024-08-07_21-24-17.134884,42
2024-08-07_21-24-17.169088,43
2024-08-07_21-24-17.203298,44
2024-08-07_21-24-17.236519,45
2024-08-07_21-24-17.270840,46
2024-08-07_21-24-17.304535,47
2024-08-07_21-24-17.337727,48
2024-08-07_21-24-17.370377,49
2024-08-07_21-24-17.404283,50
2024-08-07_21-24-17.437267,51
2024-08-07_21-24-17.470418,52
2024-08-07_21-24-17.503950,53
2024-08-07_21-24-17.536833,54
2024-08-07_21-24-17.570063,55
2024-08-07_21-24-17.604050,56
2024-08-07_21-24-17.636775,57
2024-08-07_21-24-17.670117,58
2024-08-07_21-24-17.703721,59
2024-08-07_21-24-17.737773,60
2024-08-07_21-24-17.770073,61
2024-08-07_21-24-17.803469,62
2024-08-07_21-24-17.836511,63
2024-08-07_21-24-17.870562,64
2024-08-07_21-24-17.903658,65
2024-08-07_21-24-17.937055,66
2024-08-07_21-24-17.970128,67
2024-08-07_21-24-18.004884,68
2024-08-07_21-24-18.037572,69
2024-08-07_21-24-18.070068,70
2024-08-07_21-24-18.103823,71
2024-08-07_21-24-18.136879,72
2024-08-07_21-24-18.170180,73
2024-08-07_21-24-18.203567,74
2024-08-07_21-24-18.236675,75
2024-08-07_21-24-18.270067,76
2024-08-07_21-24-18.303615,77
2024-08-07_21-24-18.337048,78
2024-08-07_21-24-18.369912,79
2024-08-07_21-24-18.403613,80
2024-08-07_21-24-18.437017,81
2024-08-07_21-24-18.471035,82
2024-08-07_21-24-18.503736,83
2024-08-07_21-24-18.536542,84
2024-08-07_21-24-18.569756,85
2024-08-07_21-24-18.603307,86
2024-08-07_21-24-18.638595,87
2024-08-07_21-24-18.669926,88
2024-08-07_21-24-18.703194,89
2024-08-07_21-24-18.736930,90
2024-08-07_21-24-18.770082,91
2024-08-07_21-24-18.803844,92
2024-08-07_21-24-18.836262,93
2024-08-07_21-24-18.870090,94
2024-08-07_21-24-18.903652,95
2024-08-07_21-24-18.936678,96
2024-08-07_21-24-18.970406,97
2024-08-07_21-24-19.003273,98
2024-08-07_21-24-19.036518,99
2024-08-07_21-24-19.070172,100
2024-08-07_21-24-19.103082,101
